FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,PER
Joey,Graham,101121,2008-09,1610612761,TOR,27,78,10.0,1541,231,480,0.481,3.0,16.0,0.188,132,160,0.825,95.0,197.0,292.0,48,35.0,12.0,74.0,191,597,Toronto Raptors,19.76,13.05
Stephen,Graham,101211,2008-09,1610612754,IND,27,52,6.0,684,106,256,0.414,20.0,66.0,0.303,50,62,0.806,21.0,75.0,96.0,33,10.0,4.0,45.0,82,282,Indiana Pacers,13.15,10.73
Danny,Granger,101122,2008-09,1610612754,IND,26,67,66.0,2424,571,1277,0.447,182.0,450.0,0.404,404,460,0.878,49.0,292.0,341.0,183,69.0,97.0,165.0,207,1728,Indiana Pacers,36.18,25.47
Aaron,Gray,201189,2008-09,1610612741,CHI,24,56,18.0,715,81,167,0.485,0.0,1.0,0.0,34,59,0.576,84.0,136.0,220.0,46,14.0,18.0,40.0,135,196,Chicago Bulls,12.77,12.51
Jeff,Green,201145,2008-09,1610612760,OKC,22,78,78.0,2873,476,1068,0.446,96.0,247.0,0.389,242,307,0.788,120.0,399.0,519.0,155,81.0,33.0,173.0,202,1290,Oklahoma City Thunder,36.83,14.68
Willie,Green,2584,2008-09,1610612755,PHI,27,81,60.0,1828,286,658,0.435,51.0,161.0,0.317,62,85,0.729,29.0,97.0,126.0,158,53.0,13.0,64.0,154,685,Philadelphia 76ers,22.57,11.97
Donte,Greene,201590,2008-09,1610612758,SAC,21,55,4.0,725,77,236,0.326,26.0,100.0,0.26,29,34,0.853,19.0,67.0,86.0,30,16.0,14.0,37.0,68,209,Sacramento Kings,13.18,5.85
Richard,Hamilton,1888,2008-09,1610612765,DET,31,67,51.0,2279,466,1043,0.447,70.0,190.0,0.368,223,263,0.848,44.0,163.0,207.0,297,40.0,4.0,133.0,176,1225,Detroit Pistons,34.01,17.98
Matt,Harpring,1723,2008-09,1610612762,UTA,33,63,2.0,693,111,241,0.461,0.0,2.0,0.0,55,72,0.764,47.0,76.0,123.0,28,29.0,9.0,29.0,102,277,Utah Jazz,11.0,13.68
Al,Harrington,1733,2008-09,1610612752,NYK,29,68,51.0,2380,509,1142,0.446,160.0,442.0,0.362,229,285,0.804,89.0,338.0,427.0,92,81.0,22.0,154.0,213,1407,New York Knicks,34.88,18.62
Devin,Harris,2734,2008-09,1610612751,BKN,26,69,69.0,2494,455,1039,0.438,64.0,220.0,0.291,496,605,0.82,30.0,201.0,231.0,476,114.0,13.0,212.0,164,1470,Brooklyn Nets,36.14,21.59
Udonis,Haslem,2617,2008-09,1610612748,MIA,29,75,75.0,2560,333,643,0.518,0.0,0.0,0.0,128,170,0.753,169.0,449.0,618.0,85,43.0,25.0,82.0,204,794,Miami Heat,34.13,13.49
Trenton,Hassell,2239,2008-09,1610612751,BKN,30,53,31.0,1094,86,191,0.45,2.0,8.0,0.25,20,25,0.8,50.0,96.0,146.0,51,21.0,16.0,30.0,92,194,Brooklyn Nets,20.64,7.46
Spencer,Hawes,201150,2008-09,1610612758,SAC,21,77,51.0,2259,373,800,0.466,40.0,115.0,0.348,90,136,0.662,148.0,401.0,549.0,149,44.0,93.0,160.0,249,876,Sacramento Kings,29.34,13.65
Chuck,Hayes,101236,2008-09,1610612745,HOU,26,71,1.0,858,42,113,0.372,0.0,4.0,0.0,7,19,0.368,74.0,176.0,250.0,42,34.0,19.0,25.0,134,91,Houston Rockets,12.08,8.02
Jarvis,Hayes,2553,2008-09,1610612751,BKN,27,74,1.0,1832,257,577,0.445,94.0,244.0,0.385,36,52,0.692,27.0,240.0,267.0,54,52.0,7.0,49.0,162,644,Brooklyn Nets,24.76,11.48
Walter,Herrmann,200835,2008-09,1610612765,DET,30,59,0.0,630,82,207,0.396,41.0,120.0,0.342,19,25,0.76,28.0,79.0,107.0,22,7.0,4.0,17.0,43,224,Detroit Pistons,10.68,12.0
Roy,Hibbert,201579,2008-09,1610612754,IND,22,70,42.0,1009,198,420,0.471,0.0,0.0,0.0,98,147,0.667,115.0,128.0,243.0,49,20.0,76.0,55.0,215,494,Indiana Pacers,14.41,19.13
JJ,Hickson,201581,2008-09,1610612739,CLE,20,62,0.0,705,100,194,0.515,0.0,0.0,0.0,45,67,0.672,52.0,113.0,165.0,9,14.0,30.0,45.0,81,245,Cleveland Cavaliers,11.37,13.11
George,Hill,201588,2008-09,1610612759,SAS,23,77,7.0,1270,150,372,0.403,24.0,73.0,0.329,114,146,0.781,30.0,128.0,158.0,136,45.0,21.0,74.0,150,438,San Antonio Spurs,16.49,12.05
Grant,Hill,255,2008-09,1610612756,PHX,36,82,68.0,2445,390,745,0.523,24.0,76.0,0.316,181,224,0.808,64.0,341.0,405.0,186,90.0,54.0,126.0,182,985,Phoenix Suns,29.82,17.19
Kirk,Hinrich,2550,2008-09,1610612741,CHI,28,51,4.0,1339,183,419,0.437,69.0,169.0,0.408,68,86,0.791,16.0,107.0,123.0,197,66.0,19.0,87.0,126,503,Chicago Bulls,26.25,15.19
Al,Horford,201143,2008-09,1610612737,ATL,23,67,67.0,2242,312,594,0.525,0.0,1.0,0.0,149,205,0.727,145.0,479.0,624.0,163,53.0,95.0,103.0,190,773,Atlanta Hawks,33.46,17.36
Eddie,House,2067,2008-09,1610612738,BOS,31,81,0.0,1479,249,560,0.445,151.0,340.0,0.444,42,53,0.792,11.0,146.0,157.0,92,61.0,7.0,55.0,113,691,Boston Celtics,18.26,16.3
Dwight,Howard,2730,2008-09,1610612753,ORL,23,79,79.0,2821,560,979,0.572,0.0,2.0,0.0,504,849,0.594,336.0,757.0,1093.0,112,77.0,231.0,240.0,270,1624,Orlando Magic,35.71,28.53
Josh,Howard,2572,2008-09,1610612742,DAL,29,52,51.0,1663,353,783,0.451,58.0,168.0,0.345,172,220,0.782,59.0,204.0,263.0,83,55.0,30.0,89.0,135,936,Dallas Mavericks,31.98,18.45
Larry,Hughes,1716,2008-09,1610612741,CHI,30,30,6.0,792,127,308,0.412,40.0,102.0,0.392,67,82,0.817,6.0,88.0,94.0,59,36.0,9.0,36.0,51,361,Chicago Bulls,26.89,15.95
Larry,Hughes,1716,2008-09,1610612752,NYK,30,25,14.0,687,97,249,0.39,35.0,91.0,0.385,50,63,0.794,10.0,55.0,65.0,60,36.0,5.0,35.0,45,279,New York Knicks,26.89,13.65
Andre,Iguodala,2738,2008-09,1610612755,PHI,25,82,82.0,3269,542,1147,0.473,80.0,261.0,0.307,377,521,0.724,92.0,379.0,471.0,434,131.0,36.0,222.0,152,1541,Philadelphia 76ers,39.87,18.66
Zydrunas,Ilgauskas,980,2008-09,1610612739,CLE,34,65,65.0,1765,342,724,0.472,15.0,39.0,0.385,139,174,0.799,157.0,333.0,490.0,64,28.0,84.0,90.0,183,838,Cleveland Cavaliers,27.15,18.66
Allen,Iverson,947,2008-09,1610612765,DET,34,54,50.0,1970,330,794,0.416,26.0,91.0,0.286,253,322,0.786,27.0,138.0,165.0,263,85.0,5.0,136.0,83,939,Detroit Pistons,36.72,16.57
Royal,Ivey,2767,2008-09,1610612755,PHI,27,71,0.0,861,69,208,0.332,39.0,114.0,0.342,34,43,0.791,19.0,57.0,76.0,43,36.0,7.0,23.0,76,211,Philadelphia 76ers,12.13,7.84
Jarrett,Jack,101127,2008-09,1610612754,IND,25,82,53.0,2716,386,853,0.453,78.0,221.0,0.353,224,263,0.852,44.0,232.0,276.0,338,88.0,17.0,184.0,179,1074,Indiana Pacers,33.12,15.25
Bobby,Jackson,1517,2008-09,1610612758,SAC,36,71,10.0,1484,193,485,0.398,60.0,197.0,0.305,86,101,0.851,42.0,158.0,200.0,143,62.0,4.0,66.0,100,532,Sacramento Kings,20.9,12.6
Stephen,Jackson,1536,2008-09,1610612744,GSW,31,59,59.0,2339,413,997,0.414,103.0,305.0,0.338,294,356,0.826,70.0,233.0,303.0,381,88.0,31.0,229.0,153,1223,Golden State Warriors,39.64,18.25
LeBron,James,2544,2008-09,1610612739,CLE,24,81,81.0,3054,789,1613,0.489,132.0,384.0,0.344,594,762,0.78,106.0,507.0,613.0,587,137.0,93.0,241.0,139,2304,Cleveland Cavaliers,37.7,31.73
Mike,James,2229,2008-09,1610612764,WAS,34,53,50.0,1575,189,489,0.387,66.0,180.0,0.367,67,80,0.838,24.0,102.0,126.0,193,42.0,6.0,91.0,101,511,Washington Wizards,27.03,10.14
Antawn,Jamison,1712,2008-09,1610612764,WAS,33,81,81.0,3096,674,1441,0.468,112.0,319.0,0.351,341,452,0.754,196.0,525.0,721.0,153,95.0,25.0,125.0,218,1801,Washington Wizards,38.22,20.82
Marko,Jaric,2060,2008-09,1610612763,MEM,30,53,0.0,605,48,145,0.331,11.0,28.0,0.393,29,41,0.707,23.0,42.0,65.0,74,29.0,11.0,49.0,62,136,Memphis Grizzlies,11.42,7.22
Al,Jefferson,2744,2008-09,1610612750,MIN,24,50,50.0,1836,485,975,0.497,0.0,4.0,0.0,186,252,0.738,172.0,376.0,548.0,79,39.0,83.0,92.0,141,1156,Minnesota Timberwolves,36.72,24.16
Richard,Jefferson,2210,2008-09,1610612749,MIL,29,82,82.0,2939,537,1222,0.439,116.0,292.0,0.397,417,518,0.805,57.0,317.0,374.0,199,66.0,14.0,165.0,252,1607,Milwaukee Bucks,35.84,16.39
Jared,Jeffries,2407,2008-09,1610612752,NYK,27,56,36.0,1310,120,273,0.44,1.0,12.0,0.083,55,90,0.611,128.0,103.0,231.0,80,47.0,33.0,65.0,153,296,New York Knicks,23.39,10.3
Amir,Johnson,101161,2008-09,1610612765,DET,22,62,24.0,911,97,163,0.595,0.0,0.0,0.0,23,35,0.657,102.0,130.0,232.0,20,20.0,60.0,33.0,171,217,Detroit Pistons,14.69,13.66
Anthony,Johnson,1533,2008-09,1610612753,ORL,34,80,12.0,1481,154,381,0.404,52.0,133.0,0.391,61,81,0.753,29.0,118.0,147.0,200,46.0,5.0,82.0,111,421,Orlando Magic,18.51,11.86
Joe,Johnson,2207,2008-09,1610612737,ATL,28,79,79.0,3124,620,1420,0.437,149.0,414.0,0.36,299,362,0.826,65.0,281.0,346.0,455,84.0,19.0,195.0,176,1688,Atlanta Hawks,39.54,19.2
Dahntay,Jones,2563,2008-09,1610612743,DEN,28,79,71.0,1426,154,336,0.458,11.0,17.0,0.647,110,151,0.728,58.0,110.0,168.0,78,49.0,19.0,68.0,199,429,Denver Nuggets,18.05,10.06
Fred,Jones,2410,2008-09,1610612746,LAC,30,52,21.0,1495,129,317,0.407,54.0,147.0,0.367,66,81,0.815,23.0,103.0,126.0,188,53.0,11.0,66.0,112,378,Los Angeles Clippers,28.75,10.39
James,Jones,2592,2008-09,1610612748,MIA,28,40,1.0,630,55,149,0.369,33.0,96.0,0.344,26,31,0.839,12.0,50.0,62.0,20,12.0,14.0,12.0,58,169,Miami Heat,15.75,8.68
Solomon,Jones,200780,2008-09,1610612737,ATL,24,63,0.0,675,67,111,0.604,1.0,2.0,0.5,53,74,0.716,52.0,90.0,142.0,15,7.0,34.0,27.0,125,188,Atlanta Hawks,10.71,12.27
DeAndre,Jordan,201599,2008-09,1610612746,LAC,20,53,13.0,771,93,147,0.633,0.0,0.0,0.0,42,109,0.385,72.0,165.0,237.0,11,11.0,59.0,41.0,96,228,Los Angeles Clippers,14.55,14.27
Chris,Kaman,2549,2008-09,1610612746,LAC,27,31,24.0,921,161,305,0.528,0.0,0.0,0.0,51,75,0.68,75.0,172.0,247.0,46,17.0,45.0,84.0,93,373,Los Angeles Clippers,29.71,15.28
Jason,Kapono,2574,2008-09,1610612761,TOR,28,80,12.0,1831,261,604,0.432,98.0,229.0,0.428,34,42,0.81,26.0,137.0,163.0,105,22.0,3.0,70.0,144,654,Toronto Raptors,22.89,10.17
Jason,Kidd,467,2008-09,1610612742,DAL,36,81,81.0,2886,257,618,0.416,131.0,323.0,0.406,86,105,0.819,85.0,415.0,500.0,702,160.0,39.0,185.0,168,731,Dallas Mavericks,35.63,16.66
Andrei,Kirilenko,1905,2008-09,1610612762,UTA,28,67,10.0,1831,256,570,0.449,20.0,73.0,0.274,244,311,0.785,84.0,235.0,319.0,175,83.0,77.0,121.0,127,776,Utah Jazz,27.33,17.43
Linas,Kleiza,101132,2008-09,1610612743,DEN,24,82,7.0,1824,289,646,0.447,87.0,267.0,0.326,148,204,0.725,92.0,235.0,327.0,64,31.0,14.0,82.0,155,813,Denver Nuggets,22.24,14.69
Brevin,Knight,1510,2008-09,1610612762,UTA,33,74,0.0,938,66,189,0.349,0.0,6.0,0.0,48,64,0.75,13.0,75.0,88.0,190,68.0,4.0,66.0,98,180,Utah Jazz,12.68,9.71
Kyle,Korver,2594,2008-09,1610612762,UTA,28,78,2.0,1874,245,560,0.438,103.0,267.0,0.386,112,127,0.882,35.0,223.0,258.0,137,47.0,30.0,90.0,170,705,Utah Jazz,24.03,13.04
Kosta,Koufos,201585,2008-09,1610612762,UTA,20,48,7.0,565,94,185,0.508,0.0,0.0,0.0,36,51,0.706,50.0,88.0,138.0,20,12.0,31.0,26.0,70,224,Utah Jazz,11.77,16.41
Nenad,Krstic,2420,2008-09,1610612760,OKC,25,46,29.0,1141,191,407,0.469,0.0,0.0,0.0,63,79,0.797,85.0,168.0,253.0,29,21.0,49.0,45.0,114,445,Oklahoma City Thunder,24.8,14.43
Carl,Landry,201171,2008-09,1610612745,HOU,25,69,0.0,1467,240,418,0.574,1.0,3.0,0.333,157,193,0.813,124.0,219.0,343.0,39,26.0,31.0,68.0,166,638,Houston Rockets,21.26,19.06
Acie,Law,201151,2008-09,1610612737,ATL,24,55,1.0,560,52,139,0.374,9.0,29.0,0.31,49,60,0.817,6.0,52.0,58.0,86,11.0,3.0,29.0,43,162,Atlanta Hawks,10.18,10.86
Courtney,Lee,201584,2008-09,1610612753,ORL,23,77,42.0,1939,243,540,0.45,82.0,203.0,0.404,78,94,0.83,18.0,160.0,178.0,91,76.0,14.0,69.0,157,646,Orlando Magic,25.18,12.64
David,Lee,101135,2008-09,1610612752,NYK,26,81,74.0,2824,522,951,0.549,0.0,3.0,0.0,249,330,0.755,256.0,695.0,951.0,174,80.0,22.0,150.0,260,1293,New York Knicks,34.86,20.78
Rashard,Lewis,1740,2008-09,1610612753,ORL,29,79,79.0,2859,478,1089,0.439,220.0,554.0,0.397,225,269,0.836,92.0,361.0,453.0,205,81.0,51.0,158.0,194,1401,Orlando Magic,36.19,19.33
Brook,Lopez,201572,2008-09,1610612751,BKN,21,82,75.0,2501,448,844,0.531,0.0,2.0,0.0,172,217,0.793,225.0,440.0,665.0,86,44.0,151.0,147.0,257,1068,Brooklyn Nets,30.5,18.35
Robin,Lopez,201577,2008-09,1610612756,PHX,21,60,7.0,614,71,137,0.518,0.0,1.0,0.0,47,68,0.691,52.0,66.0,118.0,8,11.0,41.0,28.0,97,189,Phoenix Suns,10.23,13.02
Kevin,Love,201567,2008-09,1610612750,MIN,20,81,37.0,2048,316,688,0.459,2.0,19.0,0.105,265,336,0.789,274.0,460.0,734.0,84,35.0,50.0,118.0,205,899,Minnesota Timberwolves,25.28,18.43
Kyle,Lowry,200768,2008-09,1610612763,MEM,23,49,21.0,1071,112,272,0.412,17.0,69.0,0.246,129,161,0.801,13.0,98.0,111.0,178,48.0,8.0,79.0,89,370,Memphis Grizzlies,21.81,13.5
Kyle,Lowry,200768,2008-09,1610612745,HOU,23,28,0.0,608,77,162,0.475,8.0,29.0,0.276,52,65,0.8,13.0,65.0,78.0,97,21.0,9.0,38.0,57,214,Houston Rockets,21.81,15.96
Corey,Maggette,1894,2008-09,1610612744,GSW,29,51,19.0,1588,292,634,0.461,24.0,95.0,0.253,342,415,0.824,49.0,233.0,282.0,92,44.0,8.0,120.0,192,950,Golden State Warriors,31.14,19.04
Jamaal,Magloire,2048,2008-09,1610612748,MIA,31,55,12.0,709,65,131,0.496,0.0,0.0,0.0,29,60,0.483,82.0,140.0,222.0,22,11.0,25.0,32.0,121,159,Miami Heat,12.89,10.73
Shawn,Marion,1890,2008-09,1610612748,MIA,31,42,41.0,1516,215,446,0.482,8.0,40.0,0.2,67,85,0.788,107.0,258.0,365.0,77,57.0,45.0,56.0,92,505,Miami Heat,35.8,16.03
Shawn,Marion,1890,2008-09,1610612761,TOR,31,27,27.0,954,167,342,0.488,2.0,13.0,0.154,50,62,0.806,73.0,151.0,224.0,62,31.0,21.0,49.0,40,386,Toronto Raptors,35.8,17.55
Sean,Marks,1752,2008-09,1610612740,NOP,33,60,5.0,838,80,165,0.485,2.0,10.0,0.2,30,44,0.682,62.0,125.0,187.0,14,7.0,33.0,35.0,121,192,New Orleans Pelicans,13.97,9.01
Kenyon,Martin,2030,2008-09,1610612743,DEN,31,66,66.0,2111,318,648,0.491,14.0,38.0,0.368,119,197,0.604,81.0,314.0,395.0,132,96.0,74.0,104.0,201,769,Denver Nuggets,31.98,15.04
Kevin,Martin,2755,2008-09,1610612758,SAC,26,51,46.0,1947,341,811,0.42,115.0,277.0,0.415,457,527,0.867,29.0,154.0,183.0,138,61.0,8.0,146.0,116,1254,Sacramento Kings,38.18,19.21
Desmond,Mason,2046,2008-09,1610612760,OKC,31,39,19.0,1064,124,285,0.435,0.0,3.0,0.0,46,85,0.541,41.0,116.0,157.0,46,15.0,30.0,56.0,96,294,Oklahoma City Thunder,27.28,7.88
Roger,Mason Jr.,2427,2008-09,1610612759,SAS,28,82,71.0,2496,349,822,0.425,166.0,394.0,0.421,105,118,0.89,16.0,235.0,251.0,173,40.0,12.0,100.0,160,969,San Antonio Spurs,30.44,12.67
Jason,Maxiell,101131,2008-09,1610612765,DET,26,78,4.0,1408,184,320,0.575,0.0,1.0,0.0,84,158,0.532,169.0,155.0,324.0,24,25.0,63.0,45.0,157,452,Detroit Pistons,18.05,16.09
O.J.,Mayo,201564,2008-09,1610612763,MEM,21,82,82.0,3120,562,1283,0.438,145.0,378.0,0.384,247,281,0.879,56.0,252.0,308.0,262,91.0,13.0,226.0,204,1516,Memphis Grizzlies,38.05,14.47
Luc,Mbah a Moute,201601,2008-09,1610612749,MIL,22,82,52.0,2114,227,491,0.462,0.0,4.0,0.0,140,192,0.729,189.0,298.0,487.0,87,87.0,45.0,100.0,204,594,Milwaukee Bucks,25.78,12.6
Rashad,McCants,101119,2008-09,1610612750,MIN,24,34,2.0,636,105,292,0.36,38.0,119.0,0.319,60,81,0.741,11.0,52.0,63.0,32,27.0,6.0,45.0,63,308,Minnesota Timberwolves,18.98,10.95
Antonio,McDyess,686,2008-09,1610612765,DET,34,62,30.0,1866,268,525,0.51,0.0,0.0,0.0,60,86,0.698,185.0,422.0,607.0,83,41.0,50.0,51.0,191,596,Detroit Pistons,30.1,16.93
JaVale,McGee,201580,2008-09,1610612764,WAS,21,75,14.0,1143,191,387,0.494,0.0,0.0,0.0,107,162,0.66,120.0,174.0,294.0,23,33.0,75.0,61.0,155,489,Washington Wizards,15.24,17.05
Tracy,McGrady,1503,2008-09,1610612745,HOU,30,35,35.0,1181,188,485,0.388,44.0,117.0,0.376,125,156,0.801,20.0,134.0,154.0,175,42.0,15.0,69.0,38,545,Houston Rockets,33.74,17.67
Dominic,McGuire,201187,2008-09,1610612764,WAS,23,79,57.0,2072,140,324,0.432,2.0,4.0,0.5,74,102,0.725,113.0,315.0,428.0,198,62.0,74.0,92.0,153,356,Washington Wizards,26.23,10.29
CJ,Miles,101139,2008-09,1610612762,UTA,22,72,72.0,1623,258,562,0.459,63.0,179.0,0.352,78,89,0.876,45.0,122.0,167.0,107,46.0,15.0,64.0,187,657,Utah Jazz,22.54,13.17
Darko,Milicic,2545,2008-09,1610612763,MEM,24,61,15.0,1034,137,266,0.515,0.0,0.0,0.0,59,105,0.562,83.0,181.0,264.0,34,22.0,51.0,48.0,134,333,Memphis Grizzlies,16.95,13.6
Andre,Miller,1889,2008-09,1610612755,PHI,33,82,82.0,2976,492,1041,0.473,15.0,53.0,0.283,338,409,0.826,123.0,245.0,368.0,534,109.0,14.0,199.0,196,1337,Philadelphia 76ers,36.29,18.84
Brad,Miller,1802,2008-09,1610612758,SAC,33,43,43.0,1354,184,388,0.474,20.0,43.0,0.465,125,156,0.801,83.0,261.0,344.0,148,30.0,24.0,83.0,135,513,Sacramento Kings,30.0,15.63
Brad,Miller,1802,2008-09,1610612741,CHI,33,27,0.0,746,108,226,0.478,3.0,13.0,0.231,99,116,0.853,67.0,134.0,201.0,86,22.0,12.0,47.0,88,318,Chicago Bulls,30.0,19.78
Mike,Miller,2034,2008-09,1610612750,MIN,29,73,47.0,2356,264,548,0.482,85.0,225.0,0.378,109,149,0.732,73.0,410.0,483.0,326,30.0,31.0,145.0,139,722,Minnesota Timberwolves,32.27,13.79
Paul,Millsap,200794,2008-09,1610612762,UTA,24,76,38.0,2290,400,749,0.534,0.0,4.0,0.0,228,326,0.699,251.0,403.0,654.0,138,78.0,73.0,129.0,288,1028,Utah Jazz,30.13,19.71
Jamario,Moon,200081,2008-09,1610612761,TOR,29,54,39.0,1379,150,317,0.473,38.0,110.0,0.345,55,65,0.846,48.0,201.0,249.0,70,65.0,44.0,31.0,85,393,Toronto Raptors,25.85,14.54
Jamario,Moon,200081,2008-09,1610612748,MIA,29,26,21.0,689,72,157,0.459,27.0,73.0,0.37,13,15,0.867,10.0,106.0,116.0,25,21.0,16.0,12.0,48,184,Miami Heat,25.85,11.79
Mikki,Moore,1630,2008-09,1610612758,SAC,33,46,20.0,746,63,121,0.521,0.0,0.0,0.0,34,42,0.81,45.0,107.0,152.0,28,13.0,14.0,27.0,112,160,Sacramento Kings,17.17,8.69
Adam,Morrison,200747,2008-09,1610612766,CHA,24,44,5.0,667,76,211,0.36,31.0,92.0,0.337,16,21,0.762,16.0,56.0,72.0,38,9.0,4.0,29.0,73,199,Charlotte Hornets,13.67,6.09
Anthony,Morrow,201627,2008-09,1610612744,GSW,23,67,17.0,1515,255,534,0.478,86.0,184.0,0.467,80,92,0.87,78.0,121.0,199.0,80,36.0,12.0,52.0,130,676,Golden State Warriors,22.61,16.72
Troy,Murphy,2211,2008-09,1610612754,IND,29,73,73.0,2482,364,767,0.475,161.0,358.0,0.45,152,184,0.826,146.0,715.0,861.0,172,58.0,34.0,114.0,226,1041,Indiana Pacers,34.0,20.12
Flip,Murray,2436,2008-09,1610612737,ATL,29,80,2.0,1975,355,795,0.447,87.0,242.0,0.36,177,233,0.76,22.0,146.0,168.0,158,88.0,17.0,128.0,173,974,Atlanta Hawks,24.69,15.74
Steve,Nash,959,2008-09,1610612756,PHX,35,74,74.0,2484,428,851,0.503,108.0,246.0,0.439,196,210,0.933,19.0,204.0,223.0,717,55.0,10.0,248.0,108,1160,Phoenix Suns,33.57,21.53
Jameer,Nelson,2749,2008-09,1610612753,ORL,27,42,42.0,1309,267,531,0.503,82.0,181.0,0.453,86,97,0.887,20.0,125.0,145.0,226,51.0,3.0,83.0,123,702,Orlando Magic,31.17,23.72
,Nene,2403,2008-09,1610612743,DEN,26,77,76.0,2510,428,709,0.604,1.0,5.0,0.2,266,368,0.723,183.0,415.0,598.0,108,95.0,101.0,147.0,278,1123,Denver Nuggets,32.6,20.23
Rasho,Nesterovic,1725,2008-09,1610612754,IND,33,70,19.0,1214,224,437,0.513,0.0,1.0,0.0,25,32,0.781,93.0,147.0,240.0,109,30.0,38.0,63.0,171,473,Indiana Pacers,17.34,16.95
Joakim,Noah,201149,2008-09,1610612741,CHI,24,80,55.0,1938,207,372,0.556,0.0,1.0,0.0,123,182,0.676,244.0,362.0,606.0,106,49.0,110.0,82.0,238,537,Chicago Bulls,24.22,17.35
Andres,Nocioni,2804,2008-09,1610612741,CHI,29,53,2.0,1278,186,449,0.414,79.0,209.0,0.378,100,124,0.806,34.0,188.0,222.0,60,26.0,16.0,73.0,176,551,Chicago Bulls,26.2,12.82
Andres,Nocioni,2804,2008-09,1610612758,SAC,29,23,16.0,713,113,252,0.448,45.0,102.0,0.441,45,59,0.763,20.0,119.0,139.0,42,13.0,17.0,40.0,85,316,Sacramento Kings,26.2,14.07
Steve,Novak,200779,2008-09,1610612746,LAC,26,71,3.0,1161,176,396,0.444,119.0,286.0,0.416,21,23,0.913,19.0,106.0,125.0,40,20.0,5.0,23.0,71,492,Los Angeles Clippers,16.35,14.06
Dirk,Nowitzki,1717,2008-09,1610612742,DAL,31,81,81.0,3050,774,1616,0.479,61.0,170.0,0.359,485,545,0.89,88.0,593.0,681.0,197,61.0,63.0,157.0,176,2094,Dallas Mavericks,37.65,24.63
Jermaine,O'Neal,979,2008-09,1610612761,TOR,30,41,34.0,1216,220,465,0.473,0.0,1.0,0.0,115,142,0.81,71.0,217.0,288.0,67,18.0,82.0,92.0,130,555,Toronto Raptors,29.81,16.66
Jermaine,O'Neal,979,2008-09,1610612748,MIA,30,27,27.0,811,145,305,0.475,0.0,0.0,0.0,60,80,0.75,55.0,90.0,145.0,55,11.0,54.0,52.0,81,350,Miami Heat,29.81,16.35
Shaquille,O'Neal,406,2008-09,1610612756,PHX,37,75,75.0,2252,512,841,0.609,0.0,1.0,0.0,309,519,0.595,187.0,446.0,633.0,126,49.0,108.0,168.0,253,1333,Phoenix Suns,30.03,25.1
Fabricio,Oberto,101177,2008-09,1610612759,SAS,34,54,11.0,677,61,104,0.587,0.0,1.0,0.0,20,35,0.571,65.0,77.0,142.0,59,7.0,11.0,38.0,95,142,San Antonio Spurs,12.54,10.79
Greg,Oden,201141,2008-09,1610612757,POR,21,61,39.0,1314,198,351,0.564,0.0,0.0,0.0,144,226,0.637,169.0,255.0,424.0,31,25.0,69.0,87.0,238,540,Portland Trail Blazers,21.54,17.52
Lamar,Odom,1885,2008-09,1610612747,LAL,29,78,32.0,2316,346,703,0.492,33.0,103.0,0.32,160,257,0.623,176.0,461.0,637.0,204,77.0,98.0,138.0,235,885,Los Angeles Lakers,29.69,18.45
Emeka,Okafor,2731,2008-09,1610612766,CHA,26,82,81.0,2691,433,772,0.561,0.0,0.0,0.0,219,369,0.593,275.0,552.0,827.0,53,48.0,136.0,144.0,247,1085,Charlotte Hornets,32.82,16.43
Mehmet,Okur,2246,2008-09,1610612762,UTA,30,72,72.0,2409,431,888,0.485,90.0,202.0,0.446,273,334,0.817,124.0,433.0,557.0,120,54.0,53.0,132.0,219,1225,Utah Jazz,33.46,18.73
Kevin,Ollie,1563,2008-09,1610612750,MIN,36,50,21.0,850,61,150,0.407,0.0,1.0,0.0,80,96,0.833,13.0,62.0,75.0,117,19.0,4.0,34.0,79,202,Minnesota Timberwolves,17.0,9.75
Travis,Outlaw,2566,2008-09,1610612757,POR,24,81,6.0,2246,385,850,0.453,89.0,236.0,0.377,175,242,0.723,70.0,261.0,331.0,83,47.0,57.0,94.0,168,1034,Portland Trail Blazers,27.73,15.22
Zaza,Pachulia,2585,2008-09,1610612737,ATL,25,77,26.0,1473,159,320,0.497,0.0,3.0,0.0,163,230,0.709,173.0,263.0,436.0,57,35.0,26.0,91.0,208,481,Atlanta Hawks,19.13,14.26
Anthony,Parker,1515,2008-09,1610612761,TOR,34,80,71.0,2637,321,754,0.426,94.0,241.0,0.39,121,145,0.834,45.0,272.0,317.0,269,100.0,15.0,114.0,145,857,Toronto Raptors,32.96,12.8
Tony,Parker,2225,2008-09,1610612759,SAS,27,72,71.0,2456,639,1263,0.506,19.0,65.0,0.292,284,363,0.782,27.0,196.0,223.0,496,67.0,4.0,186.0,110,1581,San Antonio Spurs,34.11,24.78
Chris,Paul,101108,2008-09,1610612740,NOP,24,78,78.0,3002,631,1255,0.503,64.0,176.0,0.364,455,524,0.868,69.0,363.0,432.0,861,216.0,10.0,231.0,212,1781,New Orleans Pelicans,38.49,29.22
