FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,PER
Brandon,Bass,101138,2009-10,1610612753,ORL,25,50,3.0,648,119,233,0.511,0.0,0.0,0.0,52,63,0.825,54.0,73.0,127.0,19,12.0,27.0,31.0,69,290,Orlando Magic,12.96,18.54
Shane,Battier,2203,2009-10,1610612745,HOU,31,67,62.0,2168,178,447,0.398,101.0,279.0,0.362,77,106,0.726,74.0,238.0,312.0,164,53.0,76.0,64.0,139,534,Houston Rockets,32.36,11.0
Nicolas,Batum,201587,2009-10,1610612757,POR,21,37,25.0,918,139,268,0.519,54.0,132.0,0.409,43,51,0.843,32.0,109.0,141.0,44,24.0,25.0,27.0,83,375,Portland Trail Blazers,24.81,16.29
Jerryd,Bayless,201573,2009-10,1610612757,POR,21,74,11.0,1304,200,483,0.414,29.0,92.0,0.315,201,242,0.831,18.0,102.0,120.0,172,26.0,5.0,94.0,152,630,Portland Trail Blazers,17.62,13.78
Michael,Beasley,201563,2009-10,1610612748,MIA,21,78,78.0,2328,468,1040,0.45,28.0,102.0,0.275,192,240,0.8,123.0,375.0,498.0,100,80.0,49.0,131.0,221,1156,Miami Heat,29.85,16.86
Rodrigue,Beaubois,201958,2009-10,1610612742,DAL,22,56,16.0,700,155,299,0.518,45.0,110.0,0.409,42,52,0.808,12.0,66.0,78.0,74,29.0,12.0,54.0,84,397,Dallas Mavericks,12.5,19.57
Marco,Belinelli,201158,2009-10,1610612761,TOR,24,66,1.0,1121,154,379,0.406,60.0,158.0,0.38,101,121,0.835,14.0,81.0,95.0,89,42.0,5.0,60.0,80,469,Toronto Raptors,16.98,12.92
Charlie,Bell,2294,2009-10,1610612749,MIL,31,71,39.0,1611,169,443,0.381,73.0,200.0,0.365,48,67,0.716,31.0,101.0,132.0,104,39.0,12.0,54.0,136,459,Milwaukee Bucks,22.69,8.27
Mike,Bibby,1710,2009-10,1610612737,ATL,32,80,80.0,2195,268,644,0.416,126.0,324.0,0.389,68,79,0.861,20.0,164.0,184.0,310,67.0,3.0,90.0,157,730,Atlanta Hawks,27.44,12.82
Andris,Biedrins,2740,2009-10,1610612744,GSW,24,33,29.0,763,81,137,0.591,0.0,0.0,0.0,4,25,0.16,63.0,196.0,259.0,57,20.0,44.0,32.0,117,166,Golden State Warriors,23.12,13.54
Chauncey,Billups,1497,2009-10,1610612743,DEN,33,73,73.0,2490,402,962,0.418,157.0,407.0,0.386,466,512,0.91,25.0,203.0,228.0,409,82.0,9.0,177.0,153,1427,Denver Nuggets,34.11,20.46
DeJuan,Blair,201971,2009-10,1610612759,SAS,21,82,23.0,1494,275,495,0.556,0.0,2.0,0.0,88,161,0.547,200.0,326.0,526.0,65,50.0,39.0,112.0,224,638,San Antonio Spurs,18.22,18.67
Steve,Blake,2581,2009-10,1610612757,POR,30,51,28.0,1397,143,355,0.403,78.0,207.0,0.377,24,32,0.75,15.0,103.0,118.0,203,37.0,2.0,65.0,84,388,Portland Trail Blazers,26.99,10.57
Steve,Blake,2581,2009-10,1610612746,LAC,30,29,10.0,762,74,167,0.443,38.0,87.0,0.437,12,16,0.75,6.0,63.0,69.0,177,21.0,4.0,63.0,39,198,Los Angeles Clippers,26.99,11.94
Andray,Blatche,101154,2009-10,1610612764,WAS,23,81,36.0,2256,478,999,0.478,13.0,44.0,0.295,174,234,0.744,158.0,351.0,509.0,170,85.0,71.0,182.0,218,1143,Washington Wizards,27.85,18.08
Keith,Bogans,2586,2009-10,1610612759,SAS,30,79,50.0,1559,120,298,0.403,70.0,196.0,0.357,37,50,0.74,25.0,151.0,176.0,95,45.0,12.0,53.0,156,347,San Antonio Spurs,19.73,7.96
Andrew,Bogut,101106,2009-10,1610612749,MIL,25,69,69.0,2229,473,910,0.52,0.0,2.0,0.0,149,237,0.629,208.0,493.0,701.0,127,39.0,175.0,131.0,222,1095,Milwaukee Bucks,32.3,21.06
Matt,Bonner,2588,2009-10,1610612759,SAS,30,65,8.0,1161,166,372,0.446,90.0,231.0,0.39,35,48,0.729,52.0,162.0,214.0,68,30.0,24.0,39.0,109,457,San Antonio Spurs,17.86,15.49
Josh,Boone,200767,2009-10,1610612751,BKN,25,63,28.0,1045,117,223,0.525,0.0,0.0,0.0,19,58,0.328,124.0,191.0,315.0,29,30.0,48.0,37.0,111,253,Brooklyn Nets,16.59,13.19
Carlos,Boozer,2430,2009-10,1610612762,UTA,28,78,78.0,2673,617,1098,0.562,0.0,0.0,0.0,285,384,0.742,181.0,693.0,874.0,247,84.0,36.0,212.0,270,1519,Utah Jazz,34.27,23.16
Chris,Bosh,2547,2009-10,1610612761,TOR,26,70,70.0,2526,600,1158,0.518,8.0,22.0,0.364,470,590,0.797,205.0,554.0,759.0,166,43.0,68.0,169.0,170,1678,Toronto Raptors,36.09,25.39
Earl,Boykins,1863,2009-10,1610612764,WAS,34,67,1.0,1117,172,403,0.427,19.0,60.0,0.317,77,89,0.865,17.0,58.0,75.0,171,24.0,3.0,69.0,48,440,Washington Wizards,16.67,13.26
Elton,Brand,1882,2009-10,1610612755,PHI,31,76,57.0,2297,412,858,0.48,0.0,1.0,0.0,172,233,0.738,179.0,282.0,461.0,109,82.0,80.0,131.0,232,996,Philadelphia 76ers,30.22,16.35
Corey,Brewer,201147,2009-10,1610612750,MIN,24,82,82.0,2482,409,949,0.431,82.0,237.0,0.346,166,256,0.648,70.0,209.0,279.0,193,117.0,29.0,164.0,224,1066,Minnesota Timberwolves,30.27,13.24
Ronnie,Brewer,200758,2009-10,1610612762,UTA,25,53,53.0,1662,206,416,0.495,8.0,31.0,0.258,81,128,0.633,44.0,136.0,180.0,151,85.0,15.0,51.0,80,501,Utah Jazz,30.03,13.68
Jon,Brockman,201972,2009-10,1610612758,SAC,23,52,4.0,654,55,103,0.534,0.0,0.0,0.0,37,62,0.597,105.0,108.0,213.0,22,15.0,5.0,23.0,115,147,Sacramento Kings,12.58,12.33
Aaron,Brooks,201166,2009-10,1610612745,HOU,25,82,82.0,2919,575,1331,0.432,209.0,525.0,0.398,245,298,0.822,54.0,161.0,215.0,434,69.0,14.0,232.0,199,1604,Houston Rockets,35.6,16.86
Derrick,Brown,201974,2009-10,1610612766,CHA,22,57,0.0,535,68,147,0.463,2.0,7.0,0.286,48,72,0.667,31.0,47.0,78.0,19,21.0,10.0,19.0,53,186,Charlotte Hornets,9.39,12.6
Devin,Brown,2484,2009-10,1610612740,NOP,31,39,37.0,967,128,325,0.394,54.0,147.0,0.367,69,86,0.802,27.0,82.0,109.0,58,30.0,5.0,57.0,62,379,New Orleans Pelicans,21.2,11.41
Kwame,Brown,2198,2009-10,1610612765,DET,28,48,1.0,660,62,124,0.5,0.0,1.0,0.0,33,98,0.337,53.0,124.0,177.0,22,15.0,12.0,43.0,93,157,Detroit Pistons,13.75,7.5
Shannon,Brown,200769,2009-10,1610612747,LAL,24,82,7.0,1700,253,592,0.427,62.0,189.0,0.328,99,121,0.818,30.0,153.0,183.0,108,57.0,31.0,67.0,129,667,Los Angeles Lakers,20.73,13.84
Kobe,Bryant,977,2009-10,1610612747,LAL,31,73,73.0,2835,716,1569,0.456,99.0,301.0,0.329,439,541,0.811,78.0,313.0,391.0,365,113.0,20.0,233.0,187,1970,Los Angeles Lakers,38.84,24.36
Chase,Budinger,201978,2009-10,1610612745,HOU,22,74,4.0,1488,249,565,0.441,92.0,249.0,0.369,67,87,0.77,38.0,182.0,220.0,88,34.0,11.0,48.0,85,657,Houston Rockets,20.11,14.81
Caron,Butler,2406,2009-10,1610612764,WAS,30,47,47.0,1853,293,694,0.422,25.0,95.0,0.263,185,211,0.877,68.0,248.0,316.0,107,68.0,15.0,113.0,126,796,Washington Wizards,37.61,13.81
Caron,Butler,2406,2009-10,1610612742,DAL,30,27,27.0,930,157,357,0.44,17.0,50.0,0.34,79,104,0.76,36.0,109.0,145.0,49,48.0,9.0,47.0,67,410,Dallas Mavericks,37.61,14.95
Rasual,Butler,2446,2009-10,1610612746,LAC,31,82,64.0,2702,356,870,0.409,145.0,432.0,0.336,122,145,0.841,39.0,201.0,240.0,116,36.0,68.0,79.0,121,979,Los Angeles Clippers,32.95,11.05
Andrew,Bynum,101115,2009-10,1610612747,LAL,22,65,65.0,1977,392,688,0.57,0.0,1.0,0.0,193,261,0.739,177.0,364.0,541.0,68,35.0,94.0,115.0,193,977,Los Angeles Lakers,30.42,22.08
Will,Bynum,101198,2009-10,1610612765,DET,27,63,20.0,1667,237,534,0.444,12.0,55.0,0.218,142,178,0.798,24.0,118.0,142.0,283,55.0,7.0,115.0,143,628,Detroit Pistons,26.46,12.77
Jose,Calderon,101181,2009-10,1610612761,TOR,28,68,39.0,1817,274,568,0.482,68.0,171.0,0.398,83,104,0.798,23.0,119.0,142.0,404,47.0,7.0,99.0,135,699,Toronto Raptors,26.72,16.64
Marcus,Camby,948,2009-10,1610612746,LAC,36,51,51.0,1596,166,356,0.466,2.0,6.0,0.333,60,91,0.659,166.0,450.0,616.0,151,69.0,99.0,64.0,105,394,Los Angeles Clippers,31.27,17.31
Marcus,Camby,948,2009-10,1610612757,POR,36,23,23.0,718,72,145,0.497,0.0,1.0,0.0,18,31,0.581,83.0,172.0,255.0,35,26.0,47.0,27.0,56,162,Portland Trail Blazers,31.27,15.43
Rodney,Carney,200760,2009-10,1610612755,PHI,26,68,0.0,857,113,282,0.401,41.0,135.0,0.304,52,63,0.825,26.0,111.0,137.0,37,25.0,20.0,21.0,79,319,Philadelphia 76ers,12.6,13.01
DeMarre,Carroll,201960,2009-10,1610612763,MEM,23,71,1.0,795,88,222,0.396,0.0,6.0,0.0,33,53,0.623,53.0,97.0,150.0,33,28.0,9.0,24.0,107,209,Memphis Grizzlies,11.2,8.86
Anthony,Carter,1853,2009-10,1610612743,DEN,35,54,7.0,859,76,181,0.42,17.0,63.0,0.27,11,13,0.846,17.0,72.0,89.0,160,39.0,13.0,58.0,72,180,Denver Nuggets,15.91,10.51
Vince,Carter,1713,2009-10,1610612753,ORL,33,75,74.0,2310,434,1015,0.428,119.0,324.0,0.367,257,306,0.84,33.0,260.0,293.0,236,53.0,18.0,106.0,189,1244,Orlando Magic,30.8,19.07
Omri,Casspi,201956,2009-10,1610612758,SAC,22,77,31.0,1931,300,672,0.446,75.0,203.0,0.369,117,174,0.672,75.0,274.0,349.0,95,54.0,17.0,98.0,125,792,Sacramento Kings,25.08,13.78
Mario,Chalmers,201596,2009-10,1610612748,MIA,24,73,22.0,1807,182,454,0.401,75.0,236.0,0.318,82,110,0.745,25.0,110.0,135.0,246,91.0,12.0,123.0,175,521,Miami Heat,24.75,10.75
Tyson,Chandler,2199,2009-10,1610612766,CHA,27,51,27.0,1163,109,190,0.574,0.0,0.0,0.0,115,157,0.732,114.0,206.0,320.0,16,17.0,55.0,91.0,138,333,Charlotte Hornets,22.8,12.09
Wilson,Chandler,201163,2009-10,1610612752,NYK,23,65,64.0,2320,412,860,0.479,40.0,150.0,0.267,129,160,0.806,93.0,255.0,348.0,138,46.0,49.0,108.0,184,993,New York Knicks,35.69,14.42
Darren,Collison,201954,2009-10,1610612740,NOP,22,76,37.0,2109,376,789,0.477,46.0,115.0,0.4,148,174,0.851,41.0,151.0,192.0,432,78.0,4.0,202.0,92,946,New Orleans Pelicans,27.75,16.96
Nick,Collison,2555,2009-10,1610612760,OKC,29,75,5.0,1557,182,309,0.589,1.0,4.0,0.25,74,107,0.692,152.0,232.0,384.0,38,37.0,48.0,63.0,230,439,Oklahoma City Thunder,20.76,13.46
Mike,Conley,201144,2009-10,1610612763,MEM,22,80,80.0,2569,369,830,0.445,82.0,212.0,0.387,139,187,0.743,30.0,161.0,191.0,425,109.0,12.0,170.0,178,959,Memphis Grizzlies,32.11,14.07
Daequan,Cook,201161,2009-10,1610612748,MIA,23,45,3.0,691,81,253,0.32,40.0,126.0,0.317,21,25,0.84,9.0,73.0,82.0,43,14.0,10.0,24.0,50,223,Miami Heat,15.36,8.04
Jamal,Crawford,2037,2009-10,1610612737,ATL,30,79,0.0,2460,496,1105,0.449,163.0,427.0,0.382,270,315,0.857,34.0,167.0,201.0,238,61.0,12.0,137.0,132,1425,Atlanta Hawks,31.14,18.94
Dante,Cunningham,201967,2009-10,1610612757,POR,23,63,2.0,707,106,214,0.495,0.0,2.0,0.0,31,48,0.646,54.0,106.0,160.0,14,24.0,22.0,15.0,97,243,Portland Trail Blazers,11.22,13.84
Stephen,Curry,201939,2009-10,1610612744,GSW,22,80,77.0,2896,528,1143,0.462,166.0,380.0,0.437,177,200,0.885,48.0,308.0,356.0,472,152.0,19.0,243.0,252,1399,Golden State Warriors,36.2,17.55
Samuel,Dalembert,2223,2009-10,1610612755,PHI,30,82,80.0,2124,285,523,0.545,0.0,0.0,0.0,97,133,0.729,239.0,545.0,784.0,64,42.0,151.0,123.0,252,667,Philadelphia 76ers,25.9,16.77
Erick,Dampier,956,2009-10,1610612742,DAL,34,55,47.0,1280,133,213,0.624,1.0,3.0,0.333,61,101,0.604,128.0,272.0,400.0,31,15.0,77.0,61.0,153,328,Dallas Mavericks,23.27,13.93
Marquis,Daniels,2605,2009-10,1610612738,BOS,29,51,4.0,937,124,249,0.498,6.0,28.0,0.214,34,56,0.607,27.0,68.0,95.0,66,27.0,6.0,42.0,91,288,Boston Celtics,18.37,10.29
Baron,Davis,1884,2009-10,1610612746,LAC,31,75,73.0,2523,412,1015,0.406,82.0,296.0,0.277,239,291,0.821,52.0,214.0,266.0,598,126.0,43.0,211.0,210,1145,Los Angeles Clippers,33.64,17.3
Glen,Davis,201175,2009-10,1610612738,BOS,24,54,1.0,933,122,279,0.437,0.0,4.0,0.0,96,138,0.696,101.0,104.0,205.0,35,21.0,14.0,53.0,132,340,Boston Celtics,17.28,11.94
Austin,Daye,201948,2009-10,1610612765,DET,22,69,4.0,915,137,295,0.464,29.0,95.0,0.305,46,56,0.821,34.0,140.0,174.0,34,25.0,26.0,48.0,114,349,Detroit Pistons,13.26,12.11
DeMar,DeRozan,201942,2009-10,1610612761,TOR,20,77,65.0,1664,255,512,0.498,4.0,16.0,0.25,148,194,0.763,66.0,157.0,223.0,53,43.0,18.0,62.0,176,662,Toronto Raptors,21.61,13.13
Carlos,Delfino,2568,2009-10,1610612749,MIL,27,75,66.0,2279,299,732,0.408,134.0,365.0,0.367,93,119,0.782,51.0,343.0,394.0,202,80.0,21.0,119.0,138,825,Milwaukee Bucks,30.39,13.0
Luol,Deng,2736,2009-10,1610612741,CHI,25,70,69.0,2651,473,1014,0.466,32.0,83.0,0.386,252,330,0.764,131.0,381.0,512.0,143,66.0,61.0,134.0,129,1230,Chicago Bulls,37.87,17.93
Boris,Diaw,2564,2009-10,1610612766,CHA,28,82,82.0,2906,373,773,0.483,66.0,206.0,0.32,113,147,0.769,131.0,293.0,424.0,325,60.0,57.0,178.0,219,925,Charlotte Hornets,35.44,12.75
Keyon,Dooling,2039,2009-10,1610612751,BKN,30,53,8.0,971,129,324,0.398,59.0,157.0,0.376,47,61,0.77,8.0,46.0,54.0,135,34.0,0.0,59.0,82,364,Brooklyn Nets,18.32,11.53
Toney,Douglas,201962,2009-10,1610612752,NYK,24,56,12.0,1087,179,391,0.458,68.0,175.0,0.389,55,68,0.809,40.0,68.0,108.0,112,42.0,3.0,55.0,116,481,New York Knicks,19.41,15.28
Chris,Douglas-Roberts,201604,2009-10,1610612751,BKN,23,67,38.0,1730,255,573,0.445,14.0,54.0,0.259,133,157,0.847,45.0,153.0,198.0,93,55.0,19.0,97.0,101,657,Brooklyn Nets,25.82,11.68
Goran,Dragic,201609,2009-10,1610612756,PHX,24,80,2.0,1442,222,491,0.452,74.0,188.0,0.394,117,159,0.736,38.0,133.0,171.0,241,48.0,8.0,126.0,131,635,Phoenix Suns,18.02,16.22
Jared,Dudley,201162,2009-10,1610612756,PHX,24,82,1.0,1991,225,490,0.459,120.0,262.0,0.458,104,138,0.754,99.0,182.0,281.0,115,81.0,16.0,68.0,162,674,Phoenix Suns,24.28,14.5
Chris,Duhon,2768,2009-10,1610612752,NYK,27,67,59.0,2072,168,451,0.373,90.0,258.0,0.349,68,95,0.716,28.0,150.0,178.0,378,59.0,3.0,110.0,83,494,New York Knicks,30.93,10.46
Tim,Duncan,1495,2009-10,1610612759,SAS,34,78,77.0,2438,561,1082,0.518,2.0,11.0,0.182,271,374,0.725,221.0,567.0,788.0,246,45.0,117.0,140.0,152,1395,San Antonio Spurs,31.26,25.68
Mike,Dunleavy,2399,2009-10,1610612754,IND,29,67,15.0,1486,229,558,0.41,75.0,236.0,0.318,133,158,0.842,25.0,211.0,236.0,103,38.0,15.0,72.0,105,666,Indiana Pacers,22.18,15.07
Kevin,Durant,201142,2009-10,1610612760,OKC,21,82,82.0,3239,794,1668,0.476,128.0,351.0,0.365,756,840,0.9,105.0,518.0,623.0,231,112.0,84.0,271.0,171,2472,Oklahoma City Thunder,39.5,27.01
Wayne,Ellington,201961,2009-10,1610612750,MIN,22,76,1.0,1384,190,448,0.424,64.0,162.0,0.395,61,70,0.871,33.0,126.0,159.0,74,20.0,5.0,74.0,72,505,Minnesota Timberwolves,18.21,10.62
Monta,Ellis,101145,2009-10,1610612744,GSW,24,64,64.0,2647,631,1406,0.449,77.0,228.0,0.338,292,388,0.753,47.0,210.0,257.0,340,143.0,25.0,244.0,189,1631,Golden State Warriors,41.36,18.62
Maurice,Evans,2230,2009-10,1610612737,ATL,31,79,5.0,1317,175,393,0.445,57.0,169.0,0.337,46,61,0.754,59.0,95.0,154.0,48,34.0,17.0,20.0,125,453,Atlanta Hawks,16.67,12.5
Tyreke,Evans,201936,2009-10,1610612758,SAC,20,72,72.0,2677,533,1165,0.458,36.0,141.0,0.255,348,465,0.748,66.0,314.0,380.0,414,109.0,26.0,216.0,204,1450,Sacramento Kings,37.18,19.08
Jordan,Farmar,200770,2009-10,1610612747,LAL,23,82,0.0,1474,224,515,0.435,86.0,229.0,0.376,57,85,0.671,14.0,117.0,131.0,127,52.0,11.0,72.0,109,591,Los Angeles Lakers,17.98,13.81
Raymond,Felton,101109,2009-10,1610612766,CHA,26,80,80.0,2643,388,846,0.459,60.0,156.0,0.385,132,173,0.763,53.0,235.0,288.0,446,123.0,22.0,168.0,172,968,Charlotte Hornets,33.04,15.1
Rudy,Fernandez,201164,2009-10,1610612757,POR,25,62,2.0,1441,160,423,0.378,98.0,266.0,0.368,85,98,0.867,35.0,129.0,164.0,127,62.0,11.0,72.0,87,503,Portland Trail Blazers,23.24,12.23
Derek,Fisher,965,2009-10,1610612747,LAL,35,82,82.0,2227,212,558,0.38,78.0,224.0,0.348,113,132,0.856,25.0,145.0,170.0,201,90.0,9.0,78.0,202,615,Los Angeles Lakers,27.16,10.1
Jonny,Flynn,201938,2009-10,1610612750,MIN,21,81,81.0,2339,397,952,0.417,77.0,215.0,0.358,223,270,0.826,24.0,167.0,191.0,356,82.0,2.0,233.0,98,1094,Minnesota Timberwolves,28.88,14.13
T.J.,Ford,2551,2009-10,1610612754,IND,27,47,32.0,1189,186,418,0.445,8.0,50.0,0.16,104,135,0.77,41.0,108.0,149.0,180,44.0,11.0,90.0,102,484,Indiana Pacers,25.3,15.43
Randy,Foye,200751,2009-10,1610612764,WAS,26,70,38.0,1667,256,619,0.414,63.0,182.0,0.346,129,145,0.89,16.0,114.0,130.0,228,33.0,10.0,94.0,123,704,Washington Wizards,23.81,13.45
Channing,Frye,101112,2009-10,1610612756,PHX,27,81,41.0,2190,317,703,0.451,172.0,392.0,0.439,98,121,0.81,66.0,361.0,427.0,113,64.0,74.0,73.0,263,904,Phoenix Suns,27.04,16.32
Danilo,Gallinari,201568,2009-10,1610612752,NYK,21,81,74.0,2747,392,927,0.423,186.0,488.0,0.381,251,307,0.818,65.0,333.0,398.0,135,75.0,58.0,110.0,191,1221,New York Knicks,33.91,14.94
Francisco,Garcia,101128,2009-10,1610612758,SAC,28,25,4.0,575,82,176,0.466,23.0,59.0,0.39,15,17,0.882,11.0,55.0,66.0,45,10.0,19.0,21.0,49,202,Sacramento Kings,23.0,13.07
Kevin,Garnett,708,2009-10,1610612738,BOS,34,69,69.0,2060,402,772,0.521,1.0,5.0,0.2,185,221,0.837,78.0,428.0,506.0,185,68.0,57.0,101.0,170,990,Boston Celtics,29.86,19.81
Marc,Gasol,201188,2009-10,1610612763,MEM,25,69,69.0,2469,378,651,0.581,0.0,1.0,0.0,252,376,0.67,208.0,432.0,640.0,165,69.0,109.0,135.0,254,1008,Memphis Grizzlies,35.78,19.1
Pau,Gasol,2200,2009-10,1610612747,LAL,29,65,65.0,2403,452,844,0.536,0.0,5.0,0.0,286,362,0.79,243.0,491.0,734.0,218,37.0,113.0,143.0,152,1190,Los Angeles Lakers,36.97,24.54
Rudy,Gay,200752,2009-10,1610612763,MEM,23,80,80.0,3175,600,1288,0.466,66.0,202.0,0.327,301,400,0.752,115.0,357.0,472.0,153,118.0,64.0,169.0,201,1567,Memphis Grizzlies,39.69,16.76
Devean,George,1904,2009-10,1610612744,GSW,32,45,4.0,761,89,206,0.432,48.0,123.0,0.39,16,23,0.696,21.0,93.0,114.0,32,41.0,10.0,15.0,89,242,Golden State Warriors,16.91,12.3
Daniel,Gibson,200789,2009-10,1610612739,CLE,24,56,10.0,1068,125,268,0.466,71.0,149.0,0.477,34,49,0.694,13.0,60.0,73.0,70,25.0,7.0,36.0,79,355,Cleveland Cavaliers,19.07,12.38
Taj,Gibson,201959,2009-10,1610612741,CHI,25,82,70.0,2204,311,629,0.494,0.0,0.0,0.0,113,175,0.646,226.0,385.0,611.0,70,50.0,104.0,114.0,282,735,Chicago Bulls,26.88,15.19
Manu,Ginobili,1938,2009-10,1610612759,SAS,32,75,21.0,2150,398,903,0.441,132.0,350.0,0.377,309,355,0.87,68.0,216.0,284.0,370,103.0,24.0,154.0,154,1237,San Antonio Spurs,28.67,22.94
Ryan,Gomes,101155,2009-10,1610612750,MIN,27,76,64.0,2210,327,732,0.447,74.0,199.0,0.372,104,126,0.825,76.0,272.0,348.0,124,62.0,16.0,95.0,155,832,Minnesota Timberwolves,29.08,13.04
Drew,Gooden,2400,2009-10,1610612742,DAL,28,46,11.0,1030,157,336,0.467,1.0,6.0,0.167,93,115,0.809,123.0,193.0,316.0,26,26.0,50.0,56.0,129,408,Dallas Mavericks,25.07,16.47
Drew,Gooden,2400,2009-10,1610612746,LAC,28,24,22.0,725,131,266,0.492,0.0,2.0,0.0,93,101,0.921,84.0,142.0,226.0,21,15.0,8.0,52.0,65,355,Los Angeles Clippers,25.07,18.11
