FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Carlos,Arroyo,2306,2010-11,1610612748,MIA,31,49,42.0,995,109,238,0.458,28.0,64.0,0.438,28,35,0.8,13.0,67.0,80.0,100,14.0,1.0,43.0,60,274,Miami Heat,18.52,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2092840283487398,7402100.543664222,7870253.529937988,1.0632459642384187,0.22252039852135638,10.5
Darrell,Arthur,201589,2010-11,1610612763,MEM,23,80,9.0,1609,310,624,0.497,0.0,6.0,0.0,109,134,0.813,115.0,227.0,342.0,53,52.0,63.0,88.0,228,729,Memphis Grizzlies,20.11,0.04834872041959842,1.05595260799731,0.7389724416064527,0.35469891218692706,8065265.848328057,7870253.529937988,0.9758207203510229,0.3461225479979714,16.33
Omer,Asik,201600,2010-11,1610612741,CHI,24,82,0.0,989,78,141,0.553,0.0,0.0,0.0,73,145,0.503,112.0,194.0,306.0,32,20.0,56.0,64.0,153,229,Chicago Bulls,12.06,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2469549846018797,7369849.124065292,7870253.529937988,1.067898867052609,0.26372294826934184,12.44
D.J.,Augustin,201571,2010-11,1610612766,CHA,23,82,82.0,2757,399,958,0.416,111.0,333.0,0.333,269,297,0.906,38.0,187.0,225.0,498,54.0,3.0,155.0,152,1178,Charlotte Hornets,33.62,0.04834872041959842,1.05595260799731,0.7389724416064527,0.34242286391776644,8093047.362724628,7870253.529937988,0.9724709589847707,0.33299629085242194,15.71
Leandro,Barbosa,2571,2010-11,1610612761,TOR,28,58,0.0,1395,294,653,0.45,72.0,213.0,0.338,109,137,0.796,14.0,85.0,99.0,119,50.0,6.0,84.0,112,769,Toronto Raptors,24.05,0.04834872041959842,1.05595260799731,0.7389724416064527,0.35859620177339,8128556.196155375,7870253.529937988,0.968222811039978,0.3472010225092908,16.38
J.J.,Barea,200826,2010-11,1610612742,DAL,27,81,2.0,1669,285,649,0.439,66.0,189.0,0.349,133,157,0.847,29.0,130.0,159.0,317,30.0,1.0,136.0,136,769,Dallas Mavericks,20.6,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3356919670161024,7788834.939720007,7870253.529937988,1.0104532437582903,0.33920103697502163,16.01
Andrea,Bargnani,200745,2010-11,1610612761,TOR,25,66,66.0,2353,525,1173,0.448,77.0,223.0,0.345,287,350,0.82,74.0,269.0,343.0,119,34.0,46.0,152.0,160,1414,Toronto Raptors,35.65,0.04834872041959842,1.05595260799731,0.7389724416064527,0.38458631093227436,8128556.196155375,7870253.529937988,0.968222811039978,0.3723652390583417,17.57
Matt,Barnes,2440,2010-11,1610612747,LAL,31,53,0.0,1020,131,279,0.47,34.0,107.0,0.318,60,77,0.779,73.0,155.0,228.0,71,39.0,22.0,58.0,127,356,Los Angeles Lakers,19.25,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3150690983694628,7590376.522821016,7870253.529937988,1.0368726118230764,0.3266865189310867,15.42
Brandon,Bass,101138,2010-11,1610612753,ORL,26,76,51.0,1980,332,645,0.515,0.0,2.0,0.0,190,233,0.815,134.0,290.0,424.0,57,27.0,52.0,97.0,159,854,Orlando Magic,26.05,0.04834872041959842,1.05595260799731,0.7389724416064527,0.35138119397407963,7681909.137997538,7870253.529937988,1.0245179145648613,0.3599963280676351,16.99
Shane,Battier,2203,2010-11,1610612745,HOU,32,59,59.0,1818,186,408,0.456,88.0,225.0,0.391,49,76,0.645,58.0,223.0,281.0,153,53.0,71.0,63.0,127,509,Houston Rockets,28.96,0.04834872041959842,1.05595260799731,0.7389724416064527,0.28663363435379025,7715995.897157736,7870253.529937988,1.0199919277869334,0.2923639932730975,13.8
Shane,Battier,2203,2010-11,1610612763,MEM,32,23,0.0,557,43,101,0.426,14.0,42.0,0.333,15,17,0.882,32.0,60.0,92.0,32,16.0,10.0,16.0,31,115,Memphis Grizzlies,28.96,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2256170215764202,8065265.848328057,7870253.529937988,0.9758207203510229,0.2201617645181546,10.39
Nicolas,Batum,201587,2010-11,1610612757,POR,22,80,67.0,2522,367,807,0.455,118.0,342.0,0.345,138,164,0.841,109.0,252.0,361.0,123,68.0,49.0,83.0,194,990,Portland Trail Blazers,31.52,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3168996429625293,8361983.694353435,7870253.529937988,0.9411945559344375,0.2982642187338996,14.07
Jerryd,Bayless,201573,2010-11,1610612761,TOR,22,60,14.0,1347,201,468,0.429,46.0,132.0,0.348,153,189,0.81,24.0,126.0,150.0,238,36.0,4.0,110.0,133,601,Toronto Raptors,21.07,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3311655738493402,8128556.196155375,7870253.529937988,0.968222811039978,0.3206420628320756,15.13
Michael,Beasley,201563,2010-11,1610612750,MIN,22,73,73.0,2361,561,1246,0.45,60.0,164.0,0.366,219,291,0.753,118.0,291.0,409.0,158,54.0,52.0,195.0,222,1401,Minnesota Timberwolves,32.34,0.04834872041959842,1.05595260799731,0.7389724416064527,0.37676174342830787,7928492.0764663,7870253.529937988,0.9926545242189019,0.3739942491667109,17.65
Marco,Belinelli,201158,2010-11,1610612740,NOP,25,80,69.0,1957,302,691,0.437,134.0,324.0,0.414,98,125,0.784,17.0,134.0,151.0,92,38.0,6.0,77.0,146,836,New Orleans Pelicans,24.46,0.04834872041959842,1.05595260799731,0.7389724416064527,0.268141088117147,7912799.702235641,7870253.529937988,0.9946231202736457,0.26669932573664734,12.58
Raja,Bell,1952,2010-11,1610612762,UTA,34,68,63.0,2097,191,467,0.409,68.0,193.0,0.352,91,102,0.892,31.0,145.0,176.0,118,56.0,14.0,63.0,169,541,Utah Jazz,30.84,0.04834872041959842,1.05595260799731,0.7389724416064527,0.1854947297367295,8397600.101611778,7870253.529937988,0.9372027049046341,0.17384616245481696,8.2
Mike,Bibby,1710,2010-11,1610612737,ATL,33,56,56.0,1674,192,441,0.435,113.0,256.0,0.441,29,46,0.63,15.0,128.0,143.0,202,38.0,6.0,68.0,125,526,Atlanta Hawks,28.56,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2536059849699367,7779365.003358208,7870253.529937988,1.0116832834737213,0.2565689355829728,12.11
Mike,Bibby,1710,2010-11,1610612748,MIA,33,22,12.0,582,55,126,0.437,40.0,88.0,0.455,10,16,0.625,2.0,47.0,49.0,55,11.0,3.0,32.0,47,160,Miami Heat,28.56,0.04834872041959842,1.05595260799731,0.7389724416064527,0.19538472899325515,7402100.543664222,7870253.529937988,1.0632459642384187,0.2077420245758957,9.8
Andris,Biedrins,2740,2010-11,1610612744,GSW,25,59,55.0,1397,142,266,0.534,0.0,0.0,0.0,10,31,0.323,145.0,281.0,426.0,60,52.0,52.0,57.0,198,294,Golden State Warriors,23.68,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2693116961868729,8266186.25978326,7870253.529937988,0.9521021281879931,0.2564122390854399,12.1
Chauncey,Billups,1497,2010-11,1610612743,DEN,34,51,51.0,1646,235,536,0.438,105.0,238.0,0.441,265,287,0.923,12.0,113.0,125.0,271,52.0,12.0,129.0,94,840,Denver Nuggets,32.08,0.04834872041959842,1.05595260799731,0.7389724416064527,0.41218984086397686,7626505.081285691,7870253.529937988,1.0319607010097482,0.42536371712708615,20.07
Chauncey,Billups,1497,2010-11,1610612752,NYK,34,21,21.0,664,104,258,0.403,41.0,125.0,0.328,119,132,0.902,13.0,52.0,65.0,116,19.0,2.0,48.0,52,368,New York Knicks,32.08,0.04834872041959842,1.05595260799731,0.7389724416064527,0.4253035040216229,7959268.157843515,7870253.529937988,0.9888162295653016,0.42054700726757227,19.84
DeJuan,Blair,201971,2010-11,1610612759,SAS,22,81,65.0,1734,292,583,0.501,0.0,2.0,0.0,90,137,0.657,215.0,350.0,565.0,77,95.0,42.0,113.0,213,674,San Antonio Spurs,21.41,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3815070261740973,7660101.588428059,7870253.529937988,1.0274346154661187,0.3919735247348062,18.5
Steve,Blake,2581,2010-11,1610612747,LAL,31,79,0.0,1581,110,306,0.359,73.0,193.0,0.378,26,30,0.867,19.0,137.0,156.0,170,40.0,3.0,73.0,99,319,Los Angeles Lakers,20.01,0.04834872041959842,1.05595260799731,0.7389724416064527,0.16165530731371386,7590376.522821016,7870253.529937988,1.0368726118230764,0.16761596070943255,7.91
Andray,Blatche,101154,2010-11,1610612764,WAS,24,64,63.0,2172,426,957,0.445,4.0,18.0,0.222,220,283,0.777,183.0,343.0,526.0,144,98.0,51.0,172.0,182,1076,Washington Wizards,33.94,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3842179669555461,8176258.39028041,7870253.529937988,0.9625739738477215,0.36983821527609256,17.45
Eric,Bledsoe,202339,2010-11,1610612746,LAC,21,81,25.0,1841,206,486,0.424,32.0,116.0,0.276,99,133,0.744,68.0,155.0,223.0,289,92.0,26.0,194.0,130,543,Los Angeles Clippers,22.73,0.04834872041959842,1.05595260799731,0.7389724416064527,0.24289050211839938,8055864.0099362265,7870253.529937988,0.976959581272809,0.2372942032447338,11.2
Keith,Bogans,2586,2010-11,1610612741,CHI,31,82,82.0,1461,124,307,0.404,90.0,237.0,0.38,21,32,0.656,19.0,129.0,148.0,101,38.0,9.0,41.0,113,359,Chicago Bulls,17.82,0.04834872041959842,1.05595260799731,0.7389724416064527,0.19553598834924069,7369849.124065292,7870253.529937988,1.067898867052609,0.20881266042616628,9.85
Andrew,Bogut,101106,2010-11,1610612749,MIL,26,65,65.0,2297,367,742,0.495,0.0,4.0,0.0,96,217,0.442,199.0,521.0,720.0,131,47.0,168.0,125.0,217,830,Milwaukee Bucks,35.34,0.04834872041959842,1.05595260799731,0.7389724416064527,0.35919820814701414,7678908.232176156,7870253.529937988,1.0249182946294446,0.36814881492799,17.37
Matt,Bonner,2588,2010-11,1610612759,SAS,31,66,1.0,1432,172,371,0.464,105.0,230.0,0.457,32,43,0.744,60.0,179.0,239.0,60,26.0,21.0,27.0,110,481,San Antonio Spurs,21.7,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2961044476142719,7660101.588428059,7870253.529937988,1.0274346154661187,0.30422795927237695,14.36
Trevor,Booker,202344,2010-11,1610612764,WAS,23,65,14.0,1063,139,253,0.549,0.0,1.0,0.0,68,101,0.673,98.0,153.0,251.0,35,29.0,42.0,38.0,115,346,Washington Wizards,16.35,0.04834872041959842,1.05595260799731,0.7389724416064527,0.33597706056849475,8176258.39028041,7870253.529937988,0.9625739738477215,0.3234027743130926,15.26
Carlos,Boozer,2430,2010-11,1610612741,CHI,29,59,59.0,1882,431,845,0.51,0.0,0.0,0.0,171,244,0.701,130.0,435.0,565.0,145,45.0,18.0,149.0,186,1033,Chicago Bulls,31.9,0.04834872041959842,1.05595260799731,0.7389724416064527,0.4274277381147507,7369849.124065292,7870253.529937988,1.067898867052609,0.45644959727960155,21.54
Chris,Bosh,2547,2010-11,1610612748,MIA,27,77,77.0,2795,524,1056,0.496,6.0,25.0,0.24,384,471,0.815,141.0,500.0,641.0,144,59.0,49.0,138.0,172,1438,Miami Heat,36.3,0.04834872041959842,1.05595260799731,0.7389724416064527,0.4200717086356227,7402100.543664222,7870253.529937988,1.0632459642384187,0.44663954889756274,21.08
Earl,Boykins,1863,2010-11,1610612749,MIL,35,57,0.0,862,156,352,0.443,27.0,71.0,0.38,69,82,0.841,15.0,40.0,55.0,141,38.0,3.0,52.0,43,408,Milwaukee Bucks,15.12,0.04834872041959842,1.05595260799731,0.7389724416064527,0.38019945994217175,7678908.232176156,7870253.529937988,1.0249182946294446,0.3896733821029665,18.39
Elton,Brand,1882,2010-11,1610612755,PHI,32,81,81.0,2809,502,981,0.512,0.0,1.0,0.0,213,273,0.78,237.0,439.0,676.0,120,92.0,106.0,101.0,244,1217,Philadelphia 76ers,34.68,0.04834872041959842,1.05595260799731,0.7389724416064527,0.4100669934250551,7497870.022313202,7870253.529937988,1.0496652391301258,0.43043306871288217,20.31
Corey,Brewer,201147,2010-11,1610612750,MIN,25,56,22.0,1362,168,437,0.384,26.0,99.0,0.263,121,171,0.708,45.0,107.0,152.0,77,89.0,14.0,77.0,134,483,Minnesota Timberwolves,21.88,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2403371277023362,7928492.0764663,7870253.529937988,0.9926545242189019,0.2385717371515,11.26
Ronnie,Brewer,200758,2010-11,1610612741,CHI,26,81,1.0,1781,205,427,0.48,6.0,27.0,0.222,87,133,0.654,55.0,207.0,262.0,140,106.0,22.0,55.0,82,503,Chicago Bulls,21.99,0.04834872041959842,1.05595260799731,0.7389724416064527,0.29797420011268644,7369849.124065292,7870253.529937988,1.067898867052609,0.3182063107112453,15.02
Jon,Brockman,201972,2010-11,1610612749,MIL,24,63,6.0,677,48,94,0.511,0.0,0.0,0.0,40,59,0.678,74.0,110.0,184.0,18,14.0,3.0,24.0,119,136,Milwaukee Bucks,10.75,0.04834872041959842,1.05595260799731,0.7389724416064527,0.19972423181922155,7678908.232176156,7870253.529937988,1.0249182946294446,0.2047010190723324,9.66
Aaron,Brooks,201166,2010-11,1610612745,HOU,26,34,7.0,811,134,387,0.346,48.0,169.0,0.284,78,83,0.94,11.0,40.0,51.0,129,21.0,2.0,55.0,69,394,Houston Rockets,21.76,0.04834872041959842,1.05595260799731,0.7389724416064527,0.28177428958446576,7715995.897157736,7870253.529937988,1.0199919277869334,0.28740750083405286,13.56
Kwame,Brown,2198,2010-11,1610612766,CHA,29,66,50.0,1714,194,375,0.517,0.0,0.0,0.0,136,231,0.589,147.0,303.0,450.0,43,26.0,39.0,69.0,174,524,Charlotte Hornets,25.97,0.04834872041959842,1.05595260799731,0.7389724416064527,0.275841220345464,8093047.362724628,7870253.529937988,0.9724709589847707,0.2682475760768828,12.66
Shannon,Brown,200769,2010-11,1610612747,LAL,25,82,0.0,1568,273,643,0.425,74.0,212.0,0.349,92,101,0.911,35.0,122.0,157.0,96,67.0,16.0,75.0,124,712,Los Angeles Lakers,19.12,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3101700590368589,7590376.522821016,7870253.529937988,1.0368726118230764,0.3216068392228657,15.18
Kobe,Bryant,977,2010-11,1610612747,LAL,32,82,82.0,2779,740,1639,0.451,115.0,356.0,0.323,483,583,0.828,83.0,336.0,419.0,388,99.0,12.0,243.0,172,2078,Los Angeles Lakers,33.89,0.04834872041959842,1.05595260799731,0.7389724416064527,0.5326022061714081,7590376.522821016,7870253.529937988,1.0368726118230764,0.5522406405756806,26.06
Chase,Budinger,201978,2010-11,1610612745,HOU,23,78,22.0,1738,279,656,0.425,89.0,274.0,0.325,118,138,0.855,52.0,229.0,281.0,127,41.0,18.0,67.0,114,765,Houston Rockets,22.28,0.04834872041959842,1.05595260799731,0.7389724416064527,0.33116077372825536,7715995.897157736,7870253.529937988,1.0199919277869334,0.3377813160024956,15.94
Caron,Butler,2406,2010-11,1610612742,DAL,31,29,29.0,867,170,378,0.45,28.0,65.0,0.431,68,88,0.773,22.0,96.0,118.0,46,28.0,8.0,49.0,59,436,Dallas Mavericks,29.9,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3339555823888038,7788834.939720007,7870253.529937988,1.0104532437582903,0.33744650149595573,15.92
Rasual,Butler,2446,2010-11,1610612746,LAC,32,41,2.0,744,73,226,0.323,42.0,129.0,0.326,18,27,0.667,10.0,66.0,76.0,27,8.0,15.0,22.0,34,206,Los Angeles Clippers,16.38,0.04834872041959842,1.05595260799731,0.7389724416064527,0.14412532985391005,8055864.0099362265,7870253.529937988,0.976959581272809,0.14080462190488144,6.64
Andrew,Bynum,101115,2010-11,1610612747,LAL,23,54,47.0,1500,237,413,0.574,0.0,0.0,0.0,138,209,0.66,170.0,338.0,508.0,73,19.0,106.0,74.0,140,612,Los Angeles Lakers,27.78,0.04834872041959842,1.05595260799731,0.7389724416064527,0.4493058755194667,7590376.522821016,7870253.529937988,1.0368726118230764,0.46587295665732353,21.98
Will,Bynum,101198,2010-11,1610612765,DET,28,61,5.0,1125,182,406,0.448,16.0,50.0,0.32,102,122,0.836,15.0,59.0,74.0,195,52.0,4.0,83.0,113,482,Detroit Pistons,18.44,0.04834872041959842,1.05595260799731,0.7389724416064527,0.32966694537233965,8066732.325158138,7870253.529937988,0.9756433228102313,0.3216373540037684,15.18
Jose,Calderon,101181,2010-11,1610612761,TOR,29,68,55.0,2102,262,596,0.44,57.0,156.0,0.365,88,103,0.854,30.0,172.0,202.0,605,81.0,7.0,148.0,143,669,Toronto Raptors,30.91,0.04834872041959842,1.05595260799731,0.7389724416064527,0.35329767714726046,8128556.196155375,7870253.529937988,0.968222811039978,0.3420708701014151,16.14
Marcus,Camby,948,2010-11,1610612757,POR,37,59,51.0,1540,117,294,0.398,0.0,1.0,0.0,43,70,0.614,182.0,424.0,606.0,121,40.0,92.0,62.0,140,277,Portland Trail Blazers,26.1,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2965563150320285,8361983.694353435,7870253.529937988,0.9411945559344375,0.2791171892361232,13.17
Brian,Cardinal,2073,2010-11,1610612742,DAL,34,56,4.0,618,43,100,0.43,42.0,87.0,0.483,17,18,0.944,10.0,49.0,59.0,40,24.0,7.0,17.0,82,145,Dallas Mavericks,11.04,0.04834872041959842,1.05595260799731,0.7389724416064527,0.20595541482182775,7788834.939720007,7870253.529937988,1.0104532437582903,0.2081083169763001,9.82
Matt,Carroll,2679,2010-11,1610612766,CHA,30,54,1.0,582,89,199,0.447,17.0,46.0,0.37,40,52,0.769,12.0,56.0,68.0,23,17.0,6.0,23.0,43,235,Charlotte Hornets,10.78,0.04834872041959842,1.05595260799731,0.7389724416064527,0.27529335012990347,8093047.362724628,7870253.529937988,0.9724709589847707,0.26771478820295747,12.63
Vince,Carter,1713,2010-11,1610612753,ORL,34,22,22.0,664,125,266,0.47,27.0,78.0,0.346,56,75,0.747,11.0,79.0,90.0,64,20.0,3.0,36.0,70,333,Orlando Magic,28.1,0.04834872041959842,1.05595260799731,0.7389724416064527,0.36020617735351723,7681909.137997538,7870253.529937988,1.0245179145648613,0.369037681635606,17.41
Vince,Carter,1713,2010-11,1610612756,PHX,34,51,41.0,1387,264,625,0.422,89.0,243.0,0.366,72,98,0.735,43.0,142.0,185.0,82,47.0,17.0,54.0,123,689,Phoenix Suns,28.1,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3388521718440499,7796299.204225787,7870253.529937988,1.0094858244629856,0.342066464065064,16.14
Omri,Casspi,201956,2010-11,1610612758,SAC,23,71,27.0,1702,225,546,0.412,92.0,247.0,0.372,68,101,0.673,74.0,233.0,307.0,74,54.0,13.0,68.0,115,610,Sacramento Kings,23.97,0.04834872041959842,1.05595260799731,0.7389724416064527,0.26918195230509917,7672861.860077561,7870253.529937988,1.0257259512109125,0.2761069140769583,13.03
Mario,Chalmers,201596,2010-11,1610612748,MIA,25,70,28.0,1579,155,388,0.399,83.0,231.0,0.359,54,62,0.871,12.0,134.0,146.0,177,76.0,7.0,91.0,158,447,Miami Heat,22.56,0.04834872041959842,1.05595260799731,0.7389724416064527,0.22047529997314735,7402100.543664222,7870253.529937988,1.0632459642384187,0.23441947291070367,11.06
Tyson,Chandler,2199,2010-11,1610612742,DAL,28,74,74.0,2059,266,407,0.654,0.0,0.0,0.0,216,295,0.732,206.0,486.0,692.0,32,36.0,80.0,88.0,240,748,Dallas Mavericks,27.82,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3930752227293215,7788834.939720007,7870253.529937988,1.0104532437582903,0.39718413384785534,18.74
Wilson,Chandler,201163,2010-11,1610612752,NYK,24,51,30.0,1759,328,712,0.461,86.0,245.0,0.351,96,119,0.807,62.0,241.0,303.0,86,34.0,70.0,67.0,152,838,New York Knicks,33.35,0.04834872041959842,1.05595260799731,0.7389724416064527,0.36787087584608946,7959268.157843515,7870253.529937988,0.9888162295653016,0.3637566924210153,17.16
Wilson,Chandler,201163,2010-11,1610612743,DEN,24,21,19.0,642,101,241,0.419,26.0,75.0,0.347,34,42,0.81,13.0,92.0,105.0,34,14.0,24.0,37.0,47,262,Denver Nuggets,33.35,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2781807334351171,7626505.081285691,7870253.529937988,1.0319607010097482,0.2870715846831094,13.55
Josh,Childress,2735,2010-11,1610612756,PHX,28,54,3.0,894,121,214,0.565,1.0,16.0,0.063,29,59,0.492,69.0,86.0,155.0,42,33.0,23.0,44.0,68,272,Phoenix Suns,16.56,0.04834872041959842,1.05595260799731,0.7389724416064527,0.2996256728358325,7796299.204225787,7870253.529937988,1.0094858244629856,0.30246786937295717,14.27
Jason,Collins,2215,2010-11,1610612737,ATL,32,49,28.0,593,34,71,0.479,1.0,1.0,1.0,27,41,0.659,30.0,72.0,102.0,22,9.0,9.0,26.0,97,96,Atlanta Hawks,12.1,0.04834872041959842,1.05595260799731,0.7389724416064527,0.11594219852492373,7779365.003358208,7870253.529937988,1.0116832834737213,0.11729678409685688,5.53
Darren,Collison,201954,2010-11,1610612754,IND,23,79,79.0,2360,398,870,0.457,41.0,124.0,0.331,202,232,0.871,40.0,185.0,225.0,403,87.0,14.0,194.0,109,1039,Indiana Pacers,29.87,0.04834872041959842,1.05595260799731,0.7389724416064527,0.35547423669539596,7302375.82705101,7870253.529937988,1.0777661567052363,0.3831181018909244,18.08
Nick,Collison,2555,2010-11,1610612760,OKC,30,71,2.0,1524,137,242,0.566,0.0,0.0,0.0,55,73,0.753,119.0,197.0,316.0,69,42.0,31.0,55.0,210,329,Oklahoma City Thunder,21.46,0.04834872041959842,1.05595260799731,0.7389724416064527,0.23394569292070627,7847016.892337268,7870253.529937988,1.002961206522113,0.2346384544324033,11.07
Mike,Conley,201144,2010-11,1610612763,MEM,23,81,81.0,2872,423,953,0.444,80.0,217.0,0.369,181,247,0.733,32.0,215.0,247.0,528,144.0,18.0,176.0,182,1107,Memphis Grizzlies,35.46,0.04834872041959842,1.05595260799731,0.7389724416064527,0.3445607698956367,8065265.848328057,7870253.529937988,0.9758207203510229,0.33622953868426325,15.87
