FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Nikola,Jokic,203999,2016-17,1610612743,DEN,22,73,59.0,2038,494,854,0.578,45.0,139.0,0.324,188,228,0.825,212.0,506.0,718.0,359,61.0,55.0,171.0,214,1221,Denver Nuggets,27.92,0.044195362537046826,1.072746188731722,0.7681900774213936,0.6209270244367681,7903949.121222269,8303179.883760957,1.0505102900354895,0.6522902285319426,28.83
Terrence,Jones,203093,2016-17,1610612740,NOP,25,51,12.0,1264,231,489,0.472,19.0,75.0,0.253,103,170,0.606,65.0,238.0,303.0,59,39.0,53.0,48.0,67,584,New Orleans Pelicans,23.54,0.044195362537046826,1.072746188731722,0.7681900774213936,0.38775595064730645,8619565.676719222,8303179.883760957,0.9632944622937558,0.3735231599800012,16.51
Tyus,Jones,1626145,2016-17,1610612750,MIN,21,60,0.0,774,75,181,0.414,26.0,73.0,0.356,33,43,0.767,10.0,57.0,67.0,156,48.0,5.0,38.0,50,209,Minnesota Timberwolves,12.9,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3042279718034923,8497346.259546138,8303179.883760957,0.9771497630137115,0.2972762905499246,13.14
Derrick,Jones Jr.,1627884,2016-17,1610612756,PHX,20,32,8.0,545,68,121,0.562,3.0,11.0,0.273,29,41,0.707,39.0,40.0,79.0,12,14.0,13.0,13.0,63,168,Phoenix Suns,17.03,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2839544066068652,8014227.29572597,8303179.883760957,1.0360549529446323,0.29419236937549675,13.0
DeAndre,Jordan,201599,2016-17,1610612746,LAC,28,81,81.0,2570,412,577,0.714,0.0,2.0,0.0,205,425,0.482,298.0,816.0,1114.0,96,51.0,134.0,115.0,212,1029,Los Angeles Clippers,31.73,0.044195362537046826,1.072746188731722,0.7681900774213936,0.48655952477778347,7948861.064570753,8303179.883760957,1.0445747908174488,0.5082478138149904,22.46
Cory,Joseph,202709,2016-17,1610612761,TOR,25,80,22.0,2003,299,661,0.452,48.0,135.0,0.356,94,122,0.77,51.0,184.0,235.0,265,66.0,13.0,108.0,140,740,Toronto Raptors,25.04,0.044195362537046826,1.072746188731722,0.7681900774213936,0.29787691899698243,8215513.355049687,8303179.883760957,1.0106708521942072,0.30105551957166504,13.3
Frank,Kaminsky,1626163,2016-17,1610612766,CHA,24,75,16.0,1954,320,802,0.399,116.0,354.0,0.328,118,156,0.756,57.0,279.0,336.0,162,46.0,34.0,76.0,139,874,Charlotte Hornets,26.05,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3125787625877596,8046400.115233143,8303179.883760957,1.0319123788092128,0.32255389446717514,14.25
Enes,Kanter,202683,2016-17,1610612760,OKC,25,72,0.0,1533,402,737,0.545,5.0,38.0,0.132,224,285,0.786,195.0,287.0,482.0,67,32.0,38.0,123.0,154,1033,Oklahoma City Thunder,21.29,0.044195362537046826,1.072746188731722,0.7681900774213936,0.5589486018389005,8351603.596193403,8303179.883760957,0.9942018665188423,0.5557077432363321,24.56
Michael,Kidd-Gilchrist,203077,2016-17,1610612766,CHA,23,81,81.0,2349,295,618,0.477,1.0,9.0,0.111,152,194,0.784,156.0,409.0,565.0,114,81.0,77.0,56.0,187,743,Charlotte Hornets,29.0,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3258610589194236,8046400.115233143,8303179.883760957,1.0319123788092128,0.33626006047083146,14.86
Sean,Kilpatrick,203930,2016-17,1610612751,BKN,27,70,24.0,1754,305,735,0.415,105.0,308.0,0.341,204,242,0.843,22.0,258.0,280.0,157,45.0,6.0,135.0,118,919,Brooklyn Nets,25.06,0.044195362537046826,1.072746188731722,0.7681900774213936,0.327568357748066,8304137.468797152,8303179.883760957,0.9998846857918967,0.32753058446229255,14.47
Brandon,Knight,202688,2016-17,1610612756,PHX,25,54,5.0,1140,209,525,0.398,45.0,139.0,0.324,132,154,0.857,25.0,93.0,118.0,130,27.0,5.0,88.0,87,595,Phoenix Suns,21.11,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3053476031270754,8014227.29572597,8303179.883760957,1.0360549529446323,0.31635689658957833,13.98
Kyle,Korver,2594,2016-17,1610612737,ATL,36,32,21.0,894,108,246,0.439,65.0,159.0,0.409,24,27,0.889,0.0,89.0,89.0,75,23.0,13.0,40.0,47,305,Atlanta Hawks,26.16,0.044195362537046826,1.072746188731722,0.7681900774213936,0.25991553212559054,8288577.343970669,8303179.883760957,1.0017617667283891,0.26037344266228096,11.51
Kyle,Korver,2594,2016-17,1610612739,CLE,36,35,1.0,859,131,269,0.487,97.0,200.0,0.485,14,15,0.933,7.0,90.0,97.0,35,11.0,8.0,29.0,60,373,Cleveland Cavaliers,26.16,0.044195362537046826,1.072746188731722,0.7681900774213936,0.31604016707150845,8538392.959517783,8303179.883760957,0.9724523014023813,0.30733398780428145,13.58
Kosta,Koufos,201585,2016-17,1610612758,SAC,28,71,62.0,1419,216,392,0.551,0.0,1.0,0.0,38,62,0.613,118.0,285.0,403.0,47,36.0,48.0,61.0,172,470,Sacramento Kings,19.99,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3212063966996951,8660573.357242305,8303179.883760957,0.9587332779552659,0.30795126160809816,13.61
Mindaugas,Kuzminskas,1627851,2016-17,1610612752,NYK,27,68,5.0,1016,158,369,0.428,54.0,168.0,0.321,55,68,0.809,47.0,79.0,126.0,69,29.0,11.0,51.0,79,425,New York Knicks,14.94,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2937180936401381,8352906.512862307,8303179.883760957,0.9940467873039429,0.29196952735601794,12.9
Zach,LaVine,203897,2016-17,1610612750,MIN,22,47,47.0,1749,326,710,0.459,120.0,310.0,0.387,117,140,0.836,19.0,141.0,160.0,139,41.0,10.0,85.0,104,889,Minnesota Timberwolves,37.21,0.044195362537046826,1.072746188731722,0.7681900774213936,0.34855041751226407,8497346.259546138,8303179.883760957,0.9771497630137115,0.34058595787043905,15.05
Skal,Labissiere,1627746,2016-17,1610612758,SAC,21,33,12.0,612,117,218,0.537,3.0,8.0,0.375,52,74,0.703,51.0,111.0,162.0,27,16.0,13.0,37.0,64,289,Sacramento Kings,18.55,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3941009944779606,8660573.357242305,8303179.883760957,0.9587332779552659,0.3778377382812853,16.7
Jeremy,Lamb,203087,2016-17,1610612766,CHA,25,62,5.0,1143,226,491,0.46,41.0,146.0,0.281,110,129,0.853,30.0,234.0,264.0,75,27.0,23.0,40.0,98,603,Charlotte Hornets,18.44,0.044195362537046826,1.072746188731722,0.7681900774213936,0.40441020642266073,8046400.115233143,8303179.883760957,1.0319123788092128,0.4173158981243326,18.44
Joffrey,Lauvergne,203530,2016-17,1610612760,OKC,25,50,0.0,739,111,244,0.455,27.0,78.0,0.346,37,58,0.638,51.0,132.0,183.0,51,18.0,6.0,40.0,71,286,Oklahoma City Thunder,14.0,0.044195362537046826,1.072746188731722,0.7681900774213936,0.30631814117855644,8351603.596193403,8303179.883760957,0.9942018665188423,0.30454206770830305,13.46
Ty,Lawson,201951,2016-17,1610612758,SAC,29,69,25.0,1732,237,522,0.454,34.0,118.0,0.288,173,217,0.797,44.0,135.0,179.0,334,74.0,6.0,129.0,119,681,Sacramento Kings,25.1,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3464530815437463,8660573.357242305,8303179.883760957,0.9587332779552659,0.3321560985261389,14.68
Caris,LeVert,1627747,2016-17,1610612751,BKN,22,57,26.0,1237,171,380,0.45,59.0,184.0,0.321,67,93,0.72,23.0,165.0,188.0,110,49.0,8.0,59.0,91,468,Brooklyn Nets,21.7,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2996852154995749,8304137.468797152,8303179.883760957,0.9998846857918967,0.2996506575362693,13.24
Courtney,Lee,201584,2016-17,1610612752,NYK,31,77,74.0,2459,321,704,0.456,108.0,269.0,0.401,85,98,0.867,53.0,206.0,259.0,179,81.0,24.0,69.0,141,835,New York Knicks,31.94,0.044195362537046826,1.072746188731722,0.7681900774213936,0.28254526294470356,8352906.512862307,8303179.883760957,0.9940467873039429,0.2808632108981304,12.41
David,Lee,101135,2016-17,1610612759,SAS,34,79,10.0,1477,248,420,0.59,0.0,0.0,0.0,80,113,0.708,149.0,292.0,441.0,124,31.0,40.0,82.0,125,576,San Antonio Spurs,18.7,0.044195362537046826,1.072746188731722,0.7681900774213936,0.4180772526575741,8123324.307155637,8303179.883760957,1.0221406372323323,0.4273337494437556,18.88
Alex,Len,203458,2016-17,1610612756,PHX,24,77,34.0,1560,230,463,0.497,3.0,12.0,0.25,150,208,0.721,156.0,354.0,510.0,44,38.0,98.0,102.0,242,613,Phoenix Suns,20.26,0.044195362537046826,1.072746188731722,0.7681900774213936,0.35313729931512294,8014227.29572597,8303179.883760957,1.0360549529446323,0.3658696480249243,16.17
Kawhi,Leonard,202695,2016-17,1610612759,SAS,26,74,74.0,2475,636,1312,0.485,147.0,387.0,0.38,469,533,0.88,80.0,350.0,430.0,260,133.0,55.0,154.0,122,1888,San Antonio Spurs,33.45,0.044195362537046826,1.072746188731722,0.7681900774213936,0.6248101439519415,8123324.307155637,8303179.883760957,1.0221406372323323,0.6386438386882627,28.22
Meyers,Leonard,203086,2016-17,1610612757,POR,25,74,12.0,1222,146,378,0.386,74.0,213.0,0.347,35,40,0.875,27.0,210.0,237.0,71,13.0,28.0,35.0,172,401,Portland Trail Blazers,16.51,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2132060284624894,8097931.555748355,8303179.883760957,1.0253457721394181,0.21860989987864995,9.66
Jon,Leuer,202720,2016-17,1610612765,DET,28,75,34.0,1944,310,646,0.48,49.0,167.0,0.293,98,113,0.867,102.0,300.0,402.0,111,31.0,26.0,66.0,145,767,Detroit Pistons,25.92,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3251501595839175,8243171.08005292,8303179.883760957,1.0072798202445716,0.3275171942981822,14.47
DeAndre,Liggins,202732,2016-17,1610612739,CLE,29,61,19.0,752,52,136,0.382,17.0,45.0,0.378,23,37,0.622,17.0,84.0,101.0,54,45.0,14.0,42.0,78,144,Cleveland Cavaliers,12.53,0.044195362537046826,1.072746188731722,0.7681900774213936,0.16376702938974658,8538392.959517783,8303179.883760957,0.9724523014023813,0.15925562462389048,7.04
Damian,Lillard,203081,2016-17,1610612757,POR,26,75,75.0,2693,661,1488,0.444,214.0,579.0,0.37,488,545,0.895,46.0,322.0,368.0,440,68.0,20.0,197.0,152,2024,Portland Trail Blazers,35.91,0.044195362537046826,1.072746188731722,0.7681900774213936,0.5551344981986359,8097931.555748355,8303179.883760957,1.0253457721394181,0.5692048106967088,25.15
Jeremy,Lin,202391,2016-17,1610612751,BKN,28,36,33.0,883,175,400,0.438,58.0,156.0,0.372,115,141,0.816,11.0,124.0,135.0,184,42.0,14.0,86.0,79,523,Brooklyn Nets,24.53,0.044195362537046826,1.072746188731722,0.7681900774213936,0.4641721294431317,8304137.468797152,8303179.883760957,0.9998846857918967,0.46411860380160136,20.51
Shaun,Livingston,2733,2016-17,1610612744,GSW,31,76,3.0,1345,173,316,0.547,1.0,3.0,0.333,42,60,0.7,28.0,123.0,151.0,139,38.0,20.0,62.0,120,389,Golden State Warriors,17.7,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2581358224555114,8128641.17301575,8303179.883760957,1.0214720648913147,0.26367853158604904,11.65
Brook,Lopez,201572,2016-17,1610612751,BKN,29,75,75.0,2222,555,1172,0.474,134.0,387.0,0.346,295,364,0.81,121.0,282.0,403.0,176,38.0,124.0,184.0,192,1539,Brooklyn Nets,29.63,0.044195362537046826,1.072746188731722,0.7681900774213936,0.5055614879454431,8304137.468797152,8303179.883760957,0.9998846857918967,0.5055031895228131,22.34
Robin,Lopez,201577,2016-17,1610612741,CHI,29,81,81.0,2271,382,775,0.493,0.0,2.0,0.0,75,104,0.721,244.0,276.0,520.0,80,18.0,117.0,91.0,151,839,Chicago Bulls,28.04,0.044195362537046826,1.072746188731722,0.7681900774213936,0.34028964869608314,8029681.752384737,8303179.883760957,1.0340608930478463,0.3518802180256096,15.55
Kevin,Love,201567,2016-17,1610612739,CLE,28,60,60.0,1885,370,867,0.427,145.0,389.0,0.373,257,295,0.871,148.0,518.0,666.0,116,53.0,21.0,122.0,125,1142,Cleveland Cavaliers,31.42,0.044195362537046826,1.072746188731722,0.7681900774213936,0.4828304189449898,8538392.959517783,8303179.883760957,0.9724523014023813,0.46952955209013125,20.75
Kyle,Lowry,200768,2016-17,1610612761,TOR,31,60,60.0,2244,426,918,0.464,193.0,468.0,0.412,299,365,0.819,48.0,238.0,286.0,417,88.0,19.0,173.0,170,1344,Toronto Raptors,37.4,0.044195362537046826,1.072746188731722,0.7681900774213936,0.49911873653675404,8215513.355049687,8303179.883760957,1.0106708521942072,0.5044447588016971,22.29
Timothe,Luwawu-Cabarrot,1627789,2016-17,1610612755,PHI,22,69,19.0,1190,145,361,0.402,50.0,161.0,0.311,105,123,0.854,25.0,124.0,149.0,75,32.0,10.0,73.0,154,445,Philadelphia 76ers,17.25,0.044195362537046826,1.072746188731722,0.7681900774213936,0.21377200438084867,8304554.110898259,8303179.883760957,0.9998345212615932,0.21373662965925705,9.45
Trey,Lyles,1626168,2016-17,1610612762,UTA,21,71,4.0,1158,159,439,0.362,65.0,204.0,0.319,57,79,0.722,48.0,187.0,235.0,69,26.0,20.0,64.0,97,440,Utah Jazz,16.31,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2279547980300255,8220776.690668233,8303179.883760957,1.0100237722289993,0.23023976500398602,10.17
Shelvin,Mack,202714,2016-17,1610612762,UTA,27,55,9.0,1205,170,381,0.446,37.0,120.0,0.308,53,77,0.688,20.0,105.0,125.0,154,42.0,3.0,90.0,100,430,Utah Jazz,21.91,0.044195362537046826,1.072746188731722,0.7681900774213936,0.24688311265925947,8220776.690668233,8303179.883760957,1.0100237722289993,0.24935781274774227,11.02
Ian,Mahinmi,101133,2016-17,1610612764,WAS,30,31,0.0,555,65,111,0.586,0.0,0.0,0.0,43,75,0.573,47.0,103.0,150.0,19,33.0,24.0,34.0,90,173,Washington Wizards,17.9,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3237295448782482,8429588.041022979,8303179.883760957,0.9850042307350193,0.3188749713189968,14.09
Thon,Maker,1627748,2016-17,1610612749,MIL,20,57,34.0,562,83,181,0.459,28.0,74.0,0.378,32,49,0.653,40.0,74.0,114.0,23,10.0,26.0,17.0,84,226,Milwaukee Bucks,9.86,0.044195362537046826,1.072746188731722,0.7681900774213936,0.32558087022231746,8609801.403148023,8303179.883760957,0.96438692310894,0.31398593365683186,13.88
Jarell,Martin,1626185,2016-17,1610612763,MEM,23,42,3.0,558,58,151,0.384,9.0,25.0,0.36,40,50,0.8,42.0,120.0,162.0,8,17.0,9.0,28.0,91,165,Memphis Grizzlies,13.29,0.044195362537046826,1.072746188731722,0.7681900774213936,0.19986210030433912,8640366.832415413,8303179.883760957,0.9609753896802787,0.19206255972228126,8.49
Wesley,Matthews,202083,2016-17,1610612742,DAL,30,73,73.0,2495,333,847,0.393,174.0,479.0,0.363,146,179,0.816,18.0,241.0,259.0,210,77.0,15.0,102.0,161,986,Dallas Mavericks,34.18,0.044195362537046826,1.072746188731722,0.7681900774213936,0.26796631884350897,8892314.31236453,8303179.883760957,0.9337479076977299,0.2502129895535893,11.06
Luc,Mbah a Moute,201601,2016-17,1610612746,LAC,30,80,76.0,1787,191,378,0.505,43.0,110.0,0.391,59,87,0.678,44.0,126.0,170.0,39,81.0,35.0,46.0,122,484,Los Angeles Clippers,22.34,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2372266461604949,7948861.064570753,8303179.883760957,1.0445747908174488,0.2478009742894239,10.95
Patrick,McCaw,1627775,2016-17,1610612744,GSW,21,71,20.0,1074,106,245,0.433,41.0,123.0,0.333,29,37,0.784,21.0,79.0,100.0,77,32.0,15.0,36.0,62,282,Golden State Warriors,15.13,0.044195362537046826,1.072746188731722,0.7681900774213936,0.21548019189769527,8128641.17301575,8303179.883760957,1.0214720648913147,0.22010699656091554,9.73
CJ,McCollum,203468,2016-17,1610612757,POR,25,80,80.0,2796,692,1441,0.48,185.0,439.0,0.421,268,294,0.912,60.0,229.0,289.0,285,72.0,42.0,172.0,202,1837,Portland Trail Blazers,34.95,0.044195362537046826,1.072746188731722,0.7681900774213936,0.47211940222836263,8097931.555748355,8303179.883760957,1.0253457721394181,0.484085633019841,21.39
T.J.,McConnell,204456,2016-17,1610612755,PHI,25,81,51.0,2133,236,512,0.461,11.0,55.0,0.2,73,90,0.811,39.0,212.0,251.0,534,134.0,10.0,159.0,139,556,Philadelphia 76ers,26.33,0.044195362537046826,1.072746188731722,0.7681900774213936,0.31842012125896185,8304554.110898259,8303179.883760957,0.9998345212615932,0.3183674294990126,14.07
Doug,McDermott,203926,2016-17,1610612741,CHI,25,44,4.0,1078,166,373,0.445,56.0,150.0,0.373,59,67,0.881,14.0,116.0,130.0,45,11.0,4.0,32.0,57,447,Chicago Bulls,22.85,0.044195362537046826,1.072746188731722,0.7681900774213936,0.27245962796409945,8029681.752384737,8303179.883760957,1.0340608930478463,0.2817398462120406,12.45
JaVale,McGee,201580,2016-17,1610612744,GSW,29,77,10.0,739,208,319,0.652,0.0,3.0,0.0,56,111,0.505,100.0,144.0,244.0,17,19.0,67.0,40.0,109,472,Golden State Warriors,9.6,0.044195362537046826,1.072746188731722,0.7681900774213936,0.6329448121594363,8128641.17301575,8303179.883760957,1.0214720648913147,0.6465354442387448,28.57
Rodney,McGruder,203585,2016-17,1610612748,MIA,25,78,65.0,1966,190,460,0.413,73.0,220.0,0.332,44,71,0.62,94.0,162.0,256.0,124,46.0,18.0,56.0,140,497,Miami Heat,25.21,0.044195362537046826,1.072746188731722,0.7681900774213936,0.20803687103553414,8560977.619270647,8303179.883760957,0.9698868812681637,0.20177223203744138,8.92
Ben,McLemore,203463,2016-17,1610612758,SAC,24,61,27.0,1176,180,419,0.43,65.0,170.0,0.382,70,93,0.753,19.0,110.0,129.0,51,29.0,6.0,62.0,108,495,Sacramento Kings,19.28,0.044195362537046826,1.072746188731722,0.7681900774213936,0.24189965976613728,8660573.357242305,8303179.883760957,0.9587332779552659,0.23191725374385233,10.25
Jodie,Meeks,201975,2016-17,1610612753,ORL,29,36,10.0,738,103,256,0.402,56.0,137.0,0.409,65,74,0.878,5.0,72.0,77.0,45,34.0,4.0,36.0,41,327,Orlando Magic,20.5,0.044195362537046826,1.072746188731722,0.7681900774213936,0.30725253180475476,8153542.855620405,8303179.883760957,1.0183523936514793,0.3128913512188493,13.83
Salah,Mejri,1626257,2016-17,1610612742,DAL,31,73,11.0,905,88,137,0.642,1.0,3.0,0.333,36,61,0.59,97.0,211.0,308.0,14,32.0,61.0,40.0,152,213,Dallas Mavericks,12.4,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3152361747196515,8892314.31236453,8303179.883760957,0.9337479076977299,0.2943511185751106,13.01
Khris,Middleton,203114,2016-17,1610612749,MIL,25,29,23.0,889,150,333,0.45,45.0,104.0,0.433,81,92,0.88,11.0,112.0,123.0,99,41.0,7.0,65.0,79,426,Milwaukee Bucks,30.66,0.044195362537046826,1.072746188731722,0.7681900774213936,0.35158548080633517,8609801.403148023,8303179.883760957,0.96438692310894,0.33906444004459885,14.98
CJ,Miles,101139,2016-17,1610612754,IND,30,76,29.0,1776,281,647,0.434,169.0,409.0,0.413,84,93,0.903,30.0,199.0,229.0,48,46.0,25.0,40.0,151,815,Indiana Pacers,23.37,0.044195362537046826,1.072746188731722,0.7681900774213936,0.32290159743036145,8237832.830640234,8303179.883760957,1.0079325539209376,0.3254630317631347,14.38
Patty,Mills,201988,2016-17,1610612759,SAS,28,80,8.0,1754,273,621,0.44,147.0,355.0,0.414,66,80,0.825,24.0,117.0,141.0,280,65.0,3.0,101.0,109,759,San Antonio Spurs,21.92,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3493946402525342,8123324.307155637,8303179.883760957,1.0221406372323323,0.3571304602332868,15.78
Paul,Millsap,200794,2016-17,1610612737,ATL,32,69,67.0,2343,430,972,0.442,75.0,241.0,0.311,311,405,0.768,111.0,422.0,533.0,252,90.0,62.0,158.0,186,1246,Atlanta Hawks,33.96,0.044195362537046826,1.072746188731722,0.7681900774213936,0.42383535322847754,8288577.343970669,8303179.883760957,1.0017617667283891,0.42458205225211054,18.76
Nikola,Mirotic,202703,2016-17,1610612741,CHI,26,70,15.0,1679,258,625,0.413,129.0,377.0,0.342,99,128,0.773,61.0,323.0,384.0,75,53.0,55.0,80.0,128,744,Chicago Bulls,23.99,0.044195362537046826,1.072746188731722,0.7681900774213936,0.33602057634841526,8029681.752384737,8303179.883760957,1.0340608930478463,0.3474657372612943,15.36
Greg,Monroe,202328,2016-17,1610612749,MIL,27,81,0.0,1823,387,726,0.533,0.0,4.0,0.0,177,239,0.741,167.0,365.0,532.0,187,92.0,38.0,140.0,168,951,Milwaukee Bucks,22.51,0.044195362537046826,1.072746188731722,0.7681900774213936,0.48785813954906865,8609801.403148023,8303179.883760957,0.96438692310894,0.4704840101133782,20.79
E'Twaun,Moore,202734,2016-17,1610612740,NOP,28,73,22.0,1820,283,619,0.457,77.0,208.0,0.37,57,74,0.77,33.0,119.0,152.0,164,50.0,32.0,62.0,131,700,New Orleans Pelicans,24.93,0.044195362537046826,1.072746188731722,0.7681900774213936,0.29446004779576884,8619565.676719222,8303179.883760957,0.9632944622937558,0.28365173340841876,12.54
Markieff,Morris,202693,2016-17,1610612764,WAS,27,76,76.0,2374,406,889,0.457,71.0,196.0,0.362,180,215,0.837,107.0,386.0,493.0,126,82.0,42.0,129.0,254,1063,Washington Wizards,31.24,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3306000845775446,8429588.041022979,8303179.883760957,0.9850042307350193,0.3256424819902366,14.39
Marcus,Morris Sr.,202694,2016-17,1610612765,DET,27,79,79.0,2565,421,1007,0.418,118.0,357.0,0.331,145,185,0.784,77.0,289.0,366.0,160,52.0,25.0,87.0,168,1105,Detroit Pistons,32.47,0.044195362537046826,1.072746188731722,0.7681900774213936,0.29129552445013246,8243171.08005292,8303179.883760957,1.0072798202445716,0.29341610350617764,12.97
Anthony,Morrow,201627,2016-17,1610612760,OKC,31,40,7.0,627,86,223,0.386,35.0,119.0,0.294,23,26,0.885,11.0,18.0,29.0,19,22.0,2.0,6.0,40,230,Oklahoma City Thunder,14.57,0.044195362537046826,1.072746188731722,0.7681900774213936,0.22699767233424034,8351603.596193403,8303179.883760957,0.9942018665188423,0.22568150953013433,9.97
Timofey,Mozgov,202389,2016-17,1610612747,LAL,30,54,52.0,1104,169,328,0.515,0.0,1.0,0.0,63,78,0.808,104.0,160.0,264.0,43,16.0,31.0,72.0,133,401,Los Angeles Lakers,20.44,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2957292694044165,8506977.553876488,8303179.883760957,0.9760434691610697,0.2886446220419553,12.76
Emmanuel,Mudiay,1626144,2016-17,1610612743,DEN,21,55,41.0,1406,208,551,0.377,56.0,178.0,0.315,131,167,0.784,29.0,149.0,178.0,217,41.0,13.0,123.0,95,603,Denver Nuggets,25.56,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2707715355330828,7903949.121222269,8303179.883760957,1.0505102900354895,0.28444828432621366,12.57
Shabazz,Muhammad,203498,2016-17,1610612750,MIN,24,78,1.0,1516,288,598,0.482,49.0,145.0,0.338,147,190,0.774,84.0,136.0,220.0,35,22.0,6.0,56.0,86,772,Minnesota Timberwolves,19.44,0.044195362537046826,1.072746188731722,0.7681900774213936,0.35638756512141045,8497346.259546138,8303179.883760957,0.9771497630137115,0.3482440247994199,15.39
Jamal,Murray,1627750,2016-17,1610612743,DEN,20,82,9.0,1765,295,730,0.404,115.0,344.0,0.334,106,120,0.883,41.0,173.0,214.0,170,51.0,24.0,113.0,124,811,Denver Nuggets,21.52,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2984235607107485,7903949.121222269,8303179.883760957,1.0505102900354895,0.3134970213156719,13.85
Mike,Muscala,203488,2016-17,1610612737,ATL,25,70,3.0,1237,170,337,0.504,46.0,110.0,0.418,49,64,0.766,76.0,164.0,240.0,95,30.0,41.0,55.0,97,435,Atlanta Hawks,17.67,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3398640382398264,8288577.343970669,8303179.883760957,1.0017617667283891,0.3404627993945733,15.05
Larry,Nance Jr.,1626204,2016-17,1610612747,LAL,24,63,7.0,1442,190,361,0.526,10.0,36.0,0.278,59,80,0.738,120.0,249.0,369.0,96,82.0,39.0,56.0,149,449,Los Angeles Lakers,22.89,0.044195362537046826,1.072746188731722,0.7681900774213936,0.36161138713051805,8506977.553876488,8303179.883760957,0.9760434691610697,0.3529484327830174,15.6
Shabazz,Napier,203894,2016-17,1610612757,POR,25,53,2.0,512,73,183,0.399,34.0,92.0,0.37,38,49,0.776,8.0,53.0,61.0,67,32.0,2.0,41.0,38,218,Portland Trail Blazers,9.66,0.044195362537046826,1.072746188731722,0.7681900774213936,0.31346561718510246,8097931.555748355,8303179.883760957,1.0253457721394181,0.3214106452918181,14.2
Jameer,Nelson,2749,2016-17,1610612743,DEN,35,75,40.0,2045,268,604,0.444,106.0,273.0,0.388,45,63,0.714,28.0,164.0,192.0,385,54.0,8.0,128.0,197,687,Denver Nuggets,27.27,0.044195362537046826,1.072746188731722,0.7681900774213936,0.2775704838349686,7903949.121222269,8303179.883760957,1.0505102900354895,0.29159064947876395,12.89
,Nene,2403,2016-17,1610612745,HOU,34,67,8.0,1198,245,397,0.617,3.0,9.0,0.333,116,197,0.589,95.0,187.0,282.0,65,56.0,39.0,73.0,163,609,Houston Rockets,17.88,0.044195362537046826,1.072746188731722,0.7681900774213936,0.4631398184460641,8002199.317409525,8303179.883760957,1.037612230639722,0.4805595401158964,21.24
Joakim,Noah,201149,2016-17,1610612752,NYK,32,46,46.0,1015,99,202,0.49,0.0,1.0,0.0,34,78,0.436,162.0,241.0,403.0,103,30.0,37.0,58.0,127,232,New York Knicks,22.07,0.044195362537046826,1.072746188731722,0.7681900774213936,0.3353741933382382,8352906.512862307,8303179.883760957,0.9940467873039429,0.3333776394325271,14.73
Nerlens,Noel,203457,2016-17,1610612755,PHI,23,29,7.0,564,107,175,0.611,0.0,1.0,0.0,43,63,0.683,46.0,98.0,144.0,30,43.0,26.0,29.0,71,257,Philadelphia 76ers,20.53,0.044195362537046826,1.072746188731722,0.7681900774213936,0.49328508081325884,8304554.110898259,8303179.883760957,0.9998345212615932,0.493203452620411,21.8
Lucas,Nogueira,203512,2016-17,1610612761,TOR,24,57,6.0,1088,103,156,0.66,3.0,12.0,0.25,44,67,0.657,82.0,162.0,244.0,42,52.0,89.0,46.0,137,253,Toronto Raptors,19.09,0.044195362537046826,1.072746188731722,0.7681900774213936,0.33154401035829756,8215513.355049687,8303179.883760957,1.0106708521942072,0.33508186748870566,14.81
Dirk,Nowitzki,1717,2016-17,1610612742,DAL,39,54,54.0,1424,296,678,0.437,79.0,209.0,0.378,98,112,0.875,23.0,330.0,353.0,82,30.0,38.0,51.0,113,769,Dallas Mavericks,26.37,0.044195362537046826,1.072746188731722,0.7681900774213936,0.38988092871340485,8892314.31236453,8303179.883760957,0.9337479076977299,0.36405050143738954,16.09
