FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Cole,Anthony,1630175,2021-22,1610612753,ORL,21,46,46.0,1516,278,699,0.398,100.0,297.0,0.337,159,186,0.855,27.0,240.0,267.0,271,38.0,13.0,132.0,123,815,Orlando Magic,32.96,0.04153930057507267,1.09141670680405,0.7757061025408348,0.36433021199906795,4095554.619686265,4176010.1264845603,1.019644593777743,0.3714873310147486,15.3
OG,Anunoby,1628384,2021-22,1610612761,TOR,24,42,42.0,1541,277,635,0.436,100.0,285.0,0.351,80,107,0.748,66.0,165.0,231.0,110,65.0,24.0,74.0,124,734,Toronto Raptors,36.69,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3526697222561262,4406976.514002237,4176010.1264845603,0.9475907378258475,0.33418656232151933,13.76
D.J.,Augustin,201571,2021-22,1610612745,HOU,34,34,2.0,510,55,136,0.404,39.0,96.0,0.406,33,38,0.868,7.0,34.0,41.0,74,10.0,0.0,45.0,17,182,Houston Rockets,15.0,0.04153930057507267,1.09141670680405,0.7757061025408348,0.24761368323942606,4206921.5353088565,4176010.1264845603,0.9926522497353812,0.24579427973288034,10.12
Deni,Avdija,1630166,2021-22,1610612764,WAS,21,58,6.0,1359,164,372,0.441,51.0,166.0,0.307,69,90,0.767,37.0,258.0,295.0,96,45.0,34.0,49.0,134,448,Washington Wizards,23.43,0.04153930057507267,1.09141670680405,0.7757061025408348,0.28595272015116835,4134084.781365924,4176010.1264845603,1.010141384934245,0.28885267675921583,11.9
Deandre,Ayton,1629028,2021-22,1610612756,PHX,23,37,37.0,1076,266,420,0.633,2.0,9.0,0.222,75,103,0.728,98.0,282.0,380.0,53,28.0,28.0,59.0,83,609,Phoenix Suns,29.08,0.04153930057507267,1.09141670680405,0.7757061025408348,0.5581062066942102,4221056.411364919,4176010.1264845603,0.9893281964299093,0.5521502068851212,22.74
Marvin,Bagley III,1628963,2021-22,1610612758,SAC,22,30,17.0,656,114,246,0.463,15.0,62.0,0.242,35,47,0.745,67.0,148.0,215.0,17,9.0,11.0,21.0,50,278,Sacramento Kings,21.88,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3633307546378128,4228954.3761368,4176010.1264845603,0.9874805342069911,0.3587820476835766,14.78
LaMelo,Ball,1630163,2021-22,1610612766,CHA,20,53,53.0,1734,379,895,0.423,142.0,387.0,0.367,162,189,0.857,87.0,289.0,376.0,400,83.0,22.0,167.0,172,1062,Charlotte Hornets,32.72,0.04153930057507267,1.09141670680405,0.7757061025408348,0.4984017008418017,4009377.5252220025,4176010.1264845603,1.041560716149655,0.5191156324589931,21.38
Lonzo,Ball,1628366,2021-22,1610612741,CHI,24,35,35.0,1212,162,383,0.423,110.0,260.0,0.423,21,28,0.75,35.0,155.0,190.0,178,64.0,31.0,82.0,85,455,Chicago Bulls,34.63,0.04153930057507267,1.09141670680405,0.7757061025408348,0.34852836571607165,4098267.384437267,4176010.1264845603,1.0189696607748222,0.3551398305841087,14.63
Mo,Bamba,1628964,2021-22,1610612753,ORL,23,49,47.0,1272,193,412,0.468,62.0,180.0,0.344,40,50,0.8,102.0,285.0,387.0,64,29.0,90.0,61.0,123,488,Orlando Magic,25.96,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3829481785177658,4095554.619686265,4176010.1264845603,1.019644593777743,0.3904710399226739,16.08
Desmond,Bane,1630217,2021-22,1610612763,MEM,23,56,56.0,1691,370,804,0.46,162.0,387.0,0.419,98,108,0.907,33.0,219.0,252.0,140,65.0,25.0,90.0,143,1000,Memphis Grizzlies,30.2,0.04153930057507267,1.09141670680405,0.7757061025408348,0.43112012367391556,3947390.649472533,4176010.1264845603,1.057916608036394,0.4560891388933394,18.79
Dalano,Banton,1630625,2021-22,1610612761,TOR,22,47,1.0,555,69,167,0.413,11.0,43.0,0.256,21,34,0.618,31.0,73.0,104.0,75,24.0,8.0,46.0,56,170,Toronto Raptors,11.81,0.04153930057507267,1.09141670680405,0.7757061025408348,0.24450393956252087,4406976.514002237,4176010.1264845603,0.9475907378258475,0.23168966849137557,9.54
Harrison,Barnes,203084,2021-22,1610612758,SAC,29,55,55.0,1852,285,611,0.466,108.0,264.0,0.409,256,309,0.828,61.0,274.0,335.0,136,39.0,9.0,87.0,70,934,Sacramento Kings,33.67,0.04153930057507267,1.09141670680405,0.7757061025408348,0.40204683136024616,4228954.3761368,4176010.1264845603,0.9874805342069911,0.39701341980784394,16.35
Scottie,Barnes,1630567,2021-22,1610612761,TOR,20,49,49.0,1736,279,594,0.47,41.0,131.0,0.313,107,146,0.733,119.0,246.0,365.0,164,50.0,39.0,90.0,133,706,Toronto Raptors,35.43,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3576070611992937,4406976.514002237,4176010.1264845603,0.9475907378258475,0.3388651389735717,13.96
RJ,Barrett,1629628,2021-22,1610612752,NYK,21,48,48.0,1587,306,743,0.412,96.0,271.0,0.354,155,223,0.695,41.0,231.0,272.0,125,26.0,14.0,94.0,98,863,New York Knicks,33.06,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3282263343930726,3813046.194994685,4176010.1264845603,1.095190016833872,0.35947020468926927,14.81
Will,Barton,203115,2021-22,1610612743,DEN,31,51,51.0,1649,295,664,0.444,114.0,308.0,0.37,69,88,0.784,32.0,221.0,253.0,200,43.0,26.0,96.0,78,773,Denver Nuggets,32.33,0.04153930057507267,1.09141670680405,0.7757061025408348,0.356732883761737,4346880.839853749,4176010.1264845603,0.9606911899211533,0.3427101385850676,14.12
Keita,Bates-Diop,1628966,2021-22,1610612759,SAS,26,45,12.0,732,97,193,0.503,14.0,42.0,0.333,31,44,0.705,46.0,129.0,175.0,27,22.0,14.0,31.0,47,239,San Antonio Spurs,16.27,0.04153930057507267,1.09141670680405,0.7757061025408348,0.30156463444245735,4162446.3944801763,4176010.1264845603,1.0032585962001508,0.3025473118143514,12.46
Nicolas,Batum,201587,2021-22,1610612746,LAC,33,40,35.0,992,129,265,0.487,79.0,189.0,0.418,16,24,0.667,19.0,160.0,179.0,61,40.0,29.0,29.0,54,353,Los Angeles Clippers,24.8,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3464051084594051,4049137.943272941,4176010.1264845603,1.0313331343582401,0.35725906626514436,14.71
Darius,Bazley,1629647,2021-22,1610612760,OKC,21,53,37.0,1449,191,478,0.4,55.0,187.0,0.294,85,122,0.697,60.0,288.0,348.0,71,43.0,59.0,70.0,52,522,Oklahoma City Thunder,27.34,0.04153930057507267,1.09141670680405,0.7757061025408348,0.2910880622417725,4034205.40382343,4176010.1264845603,1.0351505955861182,0.3013199809975799,12.41
Bradley,Beal,203078,2021-22,1610612764,WAS,28,40,40.0,1439,348,771,0.451,63.0,210.0,0.3,169,203,0.833,38.0,151.0,189.0,265,36.0,15.0,135.0,95,928,Washington Wizards,35.98,0.04153930057507267,1.09141670680405,0.7757061025408348,0.44978079136413546,4134084.781365924,4176010.1264845603,1.010141384934245,0.4543421915053885,18.71
Malik,Beasley,1627736,2021-22,1610612750,MIN,25,59,10.0,1495,251,670,0.375,170.0,482.0,0.353,32,42,0.762,23.0,153.0,176.0,86,30.0,9.0,37.0,70,704,Minnesota Timberwolves,25.34,0.04153930057507267,1.09141670680405,0.7757061025408348,0.28465908863510647,4133211.9954866804,4176010.1264845603,1.0103546905033214,0.2876066453968805,11.85
DeAndre',Bembry,1627761,2021-22,1610612751,BKN,27,48,20.0,949,121,213,0.568,15.0,36.0,0.417,21,35,0.6,38.0,114.0,152.0,60,47.0,25.0,30.0,104,278,Brooklyn Nets,19.77,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3086347560987614,4216527.7547790725,4176010.1264845603,0.9903907597314903,0.3056690105721955,12.59
Davis,Bertans,202722,2021-22,1610612764,WAS,29,34,0.0,501,60,171,0.351,46.0,144.0,0.319,28,30,0.933,6.0,55.0,61.0,16,11.0,6.0,14.0,55,194,Washington Wizards,14.78,0.04153930057507267,1.09141670680405,0.7757061025408348,0.21331214523201675,4134084.781365924,4176010.1264845603,1.010141384934245,0.21547542580796422,8.87
Patrick,Beverley,201976,2021-22,1610612750,MIN,33,40,36.0,1055,127,310,0.41,56.0,168.0,0.333,58,82,0.707,45.0,131.0,176.0,195,46.0,38.0,50.0,122,368,Minnesota Timberwolves,26.38,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3600043591875246,4133211.9954866804,4176010.1264845603,1.0103546905033214,0.36373209290675795,14.98
Saddiq,Bey,1630180,2021-22,1610612765,DET,22,58,58.0,1950,317,817,0.388,149.0,431.0,0.346,142,171,0.83,83.0,254.0,337.0,163,53.0,13.0,73.0,95,925,Detroit Pistons,33.62,0.04153930057507267,1.09141670680405,0.7757061025408348,0.341200694069246,4569376.975560558,4176010.1264845603,0.9139123667887479,0.31182753386678813,12.84
Khem,Birch,203920,2021-22,1610612761,TOR,29,31,8.0,579,60,118,0.508,0.0,8.0,0.0,35,46,0.761,73.0,67.0,140.0,35,24.0,15.0,17.0,52,155,Toronto Raptors,18.68,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3466643957348339,4406976.514002237,4176010.1264845603,0.9475907378258475,0.3284959705323228,13.53
Nemanja,Bjelica,202357,2021-22,1610612744,GSW,33,53,0.0,813,120,265,0.453,41.0,121.0,0.339,45,66,0.682,45.0,164.0,209.0,100,31.0,17.0,59.0,88,326,Golden State Warriors,15.34,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3498403374899644,3983027.1133804605,4176010.1264845603,1.048451343064123,0.3667905716993592,15.11
Eric,Bledsoe,202339,2021-22,1610612746,LAC,32,54,29.0,1361,197,468,0.421,51.0,163.0,0.313,89,117,0.761,28.0,154.0,182.0,225,69.0,19.0,116.0,85,534,Los Angeles Clippers,25.2,0.04153930057507267,1.09141670680405,0.7757061025408348,0.31309655588921276,4049137.943272941,4176010.1264845603,1.0313331343582401,0.3229068523419917,13.3
Bogdan,Bogdanovic,203992,2021-22,1610612737,ATL,29,40,26.0,1149,194,448,0.433,99.0,264.0,0.375,44,54,0.815,13.0,141.0,154.0,120,39.0,7.0,43.0,83,531,Atlanta Hawks,28.72,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3491281582170553,4279111.421079114,4176010.1264845603,0.9759059102582205,0.3407162330415914,14.03
Bojan,Bogdanovic,202711,2021-22,1610612762,UTA,32,56,56.0,1734,340,748,0.455,137.0,361.0,0.38,181,208,0.87,47.0,198.0,245.0,96,26.0,1.0,96.0,94,998,Utah Jazz,30.96,0.04153930057507267,1.09141670680405,0.7757061025408348,0.38127406407559106,3950742.687469751,4176010.1264845603,1.0570190105595263,0.4030139339611907,16.6
Devin,Booker,1626164,2021-22,1610612756,PHX,25,51,51.0,1741,473,1060,0.446,134.0,363.0,0.369,220,255,0.863,41.0,224.0,265.0,227,53.0,19.0,121.0,128,1300,Phoenix Suns,34.14,0.04153930057507267,1.09141670680405,0.7757061025408348,0.5119091782959917,4221056.411364919,4176010.1264845603,0.9893281964299093,0.5064461840994904,20.86
Brandon,Boston Jr.,1630527,2021-22,1610612746,LAC,20,41,0.0,621,98,264,0.371,28.0,94.0,0.298,50,59,0.847,13.0,81.0,94.0,36,22.0,11.0,26.0,35,274,Los Angeles Clippers,15.15,0.04153930057507267,1.09141670680405,0.7757061025408348,0.2738808505799199,4049137.943272941,4176010.1264845603,1.0313331343582401,0.28246239606928963,11.63
Chris,Boucher,1628449,2021-22,1610612761,TOR,29,55,8.0,1113,174,377,0.462,42.0,148.0,0.284,111,144,0.771,116.0,209.0,325.0,18,36.0,57.0,32.0,119,501,Toronto Raptors,20.24,0.04153930057507267,1.09141670680405,0.7757061025408348,0.42615152955231617,4406976.514002237,4176010.1264845603,0.9475907378258475,0.4038172423140927,16.63
Avery,Bradley,202340,2021-22,1610612747,LAL,31,49,42.0,1165,123,299,0.411,67.0,176.0,0.381,12,14,0.857,27.0,86.0,113.0,41,46.0,9.0,33.0,94,325,Los Angeles Lakers,23.78,0.04153930057507267,1.09141670680405,0.7757061025408348,0.19896249793188706,4384862.699231232,4176010.1264845603,0.9523696436872954,0.18948584326252552,7.8
Tony,Bradley,1628396,2021-22,1610612741,CHI,24,45,7.0,500,62,107,0.579,0.0,0.0,0.0,14,21,0.667,59.0,108.0,167.0,22,10.0,31.0,28.0,54,138,Chicago Bulls,11.11,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3461734454777265,4098267.384437267,4176010.1264845603,1.0189696607748222,0.35274023830769036,14.53
Mikal,Bridges,1628969,2021-22,1610612756,PHX,25,58,58.0,2019,308,581,0.53,80.0,219.0,0.365,79,94,0.84,58.0,194.0,252.0,123,70.0,25.0,46.0,109,775,Phoenix Suns,34.81,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3514077476477512,4221056.411364919,4176010.1264845603,0.9893281964299093,0.34765759319184636,14.32
Miles,Bridges,1628970,2021-22,1610612766,CHA,23,58,58.0,2103,431,896,0.481,106.0,344.0,0.308,193,242,0.798,68.0,350.0,418.0,208,60.0,52.0,114.0,153,1161,Charlotte Hornets,36.26,0.04153930057507267,1.09141670680405,0.7757061025408348,0.44120106017845057,4009377.5252220025,4176010.1264845603,1.041560716149655,0.459537692205454,18.93
Oshae,Brissett,1629052,2021-22,1610612754,IND,23,47,5.0,953,118,289,0.408,44.0,132.0,0.333,59,93,0.634,70.0,150.0,220.0,39,27.0,19.0,36.0,68,339,Indiana Pacers,20.28,0.04153930057507267,1.09141670680405,0.7757061025408348,0.28979480765176713,4430820.710178146,4176010.1264845603,0.9424913350458406,0.2731290951530666,11.25
Malcolm,Brogdon,1627763,2021-22,1610612754,IND,29,28,28.0,934,184,411,0.448,46.0,150.0,0.307,105,122,0.861,24.0,120.0,144.0,166,24.0,11.0,61.0,57,519,Indiana Pacers,33.36,0.04153930057507267,1.09141670680405,0.7757061025408348,0.44396918596510243,4430820.710178146,4176010.1264845603,0.9424913350458406,0.41843711079946444,17.23
Armoni,Brooks,1629717,2021-22,1610612745,HOU,23,41,8.0,690,87,251,0.347,64.0,213.0,0.3,16,19,0.842,12.0,69.0,81.0,49,21.0,8.0,23.0,60,254,Houston Rockets,16.83,0.04153930057507267,1.09141670680405,0.7757061025408348,0.22296326135538813,4206921.5353088565,4176010.1264845603,0.9926522497353812,0.22132498299276382,9.12
Dillon,Brooks,1628415,2021-22,1610612763,MEM,26,21,20.0,587,145,340,0.426,33.0,101.0,0.327,64,72,0.889,17.0,52.0,69.0,57,27.0,4.0,37.0,69,387,Memphis Grizzlies,27.95,0.04153930057507267,1.09141670680405,0.7757061025408348,0.41303946851953816,3947390.649472533,4176010.1264845603,1.057916608036394,0.43696131352134476,18.0
Bruce,Brown,1628971,2021-22,1610612751,BKN,25,50,23.0,1064,134,276,0.486,13.0,41.0,0.317,42,57,0.737,62.0,153.0,215.0,66,50.0,27.0,32.0,117,323,Brooklyn Nets,21.28,0.04153930057507267,1.09141670680405,0.7757061025408348,0.305265109084802,4216527.7547790725,4176010.1264845603,0.9903907597314903,0.30233174330601326,12.45
Jaylen,Brown,1627759,2021-22,1610612738,BOS,25,46,46.0,1579,398,865,0.46,122.0,346.0,0.353,174,225,0.773,37.0,264.0,301.0,150,49.0,15.0,133.0,115,1092,Boston Celtics,34.33,0.04153930057507267,1.09141670680405,0.7757061025408348,0.4589433947772299,4016055.138877823,4176010.1264845603,1.0398288823423456,0.47722259724960886,19.66
Sterling,Brown,1628425,2021-22,1610612742,DAL,27,38,3.0,523,51,128,0.398,27.0,79.0,0.342,10,11,0.909,22.0,106.0,128.0,30,12.0,5.0,21.0,44,139,Dallas Mavericks,13.76,0.04153930057507267,1.09141670680405,0.7757061025408348,0.21963445598243353,4273958.433199857,4176010.1264845603,0.9770825317451756,0.21460099030979046,8.84
Troy,Brown Jr.,1628972,2021-22,1610612741,CHI,22,48,6.0,868,84,210,0.4,34.0,103.0,0.33,19,25,0.76,35.0,135.0,170.0,55,28.0,4.0,22.0,53,221,Chicago Bulls,18.08,0.04153930057507267,1.09141670680405,0.7757061025408348,0.22910098359080927,4098267.384437267,4176010.1264845603,1.0189696607748222,0.23344695153270503,9.62
Jalen,Brunson,1628973,2021-22,1610612742,DAL,25,58,40.0,1861,375,746,0.503,67.0,180.0,0.372,126,155,0.813,33.0,189.0,222.0,314,51.0,3.0,101.0,111,943,Dallas Mavericks,32.09,0.04153930057507267,1.09141670680405,0.7757061025408348,0.4230614529725905,4273958.433199857,4176010.1264845603,0.9770825317451756,0.41336595555425126,17.03
Reggie,Bullock,203493,2021-22,1610612742,DAL,30,49,18.0,1242,139,335,0.415,93.0,256.0,0.363,30,35,0.857,21.0,146.0,167.0,51,25.0,6.0,25.0,70,401,Dallas Mavericks,25.35,0.04153930057507267,1.09141670680405,0.7757061025408348,0.2373317122666658,4273958.433199857,4176010.1264845603,0.9770825317451756,0.23189267028493135,9.55
Alec,Burks,202692,2021-22,1610612752,NYK,30,58,21.0,1544,189,499,0.379,99.0,257.0,0.385,157,191,0.822,35.0,220.0,255.0,154,63.0,17.0,56.0,137,634,New York Knicks,26.62,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3230577361431559,3813046.194994685,4176010.1264845603,1.095190016833872,0.3538096074849355,14.57
Jimmy,Butler,202710,2021-22,1610612748,MIA,32,40,40.0,1373,286,598,0.478,15.0,78.0,0.192,283,316,0.896,78.0,179.0,257.0,240,70.0,19.0,87.0,60,870,Miami Heat,34.33,0.04153930057507267,1.09141670680405,0.7757061025408348,0.5823796174615888,4035355.585182656,4176010.1264845603,1.0348555507272694,0.6026787797605491,24.82
Kentavious,Caldwell-Pope,203484,2021-22,1610612764,WAS,28,55,55.0,1618,229,559,0.41,108.0,284.0,0.38,71,79,0.899,27.0,162.0,189.0,93,59.0,20.0,65.0,92,637,Washington Wizards,29.42,0.04153930057507267,1.09141670680405,0.7757061025408348,0.27465561339814104,4134084.781365924,4176010.1264845603,1.010141384934245,0.2774410016979628,11.43
Facundo,Campazzo,1630267,2021-22,1610612743,DEN,30,54,4.0,1096,104,275,0.378,57.0,178.0,0.32,58,72,0.806,20.0,84.0,104.0,201,58.0,21.0,63.0,112,323,Denver Nuggets,20.3,0.04153930057507267,1.09141670680405,0.7757061025408348,0.2810657258100375,4346880.839853749,4176010.1264845603,0.9606911899211533,0.27001736657449754,11.12
Clint,Capela,203991,2021-22,1610612737,ATL,27,50,49.0,1402,239,408,0.586,0.0,1.0,0.0,57,122,0.467,186.0,417.0,603.0,70,35.0,68.0,31.0,112,535,Atlanta Hawks,28.04,0.04153930057507267,1.09141670680405,0.7757061025408348,0.48695422125983195,4279111.421079114,4176010.1264845603,0.9759059102582205,0.4752215025526592,19.57
Jevon,Carter,1628975,2021-22,1610612751,BKN,26,46,1.0,552,58,174,0.333,42.0,127.0,0.331,7,10,0.7,9.0,58.0,67.0,46,14.0,10.0,26.0,45,165,Brooklyn Nets,12.0,0.04153930057507267,1.09141670680405,0.7757061025408348,0.17329248312174317,4216527.7547790725,4176010.1264845603,0.9903907597314903,0.17162727401469968,7.07
Wendell,Carter Jr.,1628976,2021-22,1610612753,ORL,22,51,50.0,1497,274,540,0.507,59.0,184.0,0.321,108,153,0.706,106.0,414.0,520.0,139,32.0,36.0,89.0,134,715,Orlando Magic,29.35,0.04153930057507267,1.09141670680405,0.7757061025408348,0.44009620281871087,4095554.619686265,4176010.1264845603,1.019644593777743,0.44874171394621165,18.48
Alex,Caruso,1627936,2021-22,1610612741,CHI,27,28,9.0,775,78,182,0.429,30.0,87.0,0.345,48,59,0.814,25.0,83.0,108.0,109,54.0,11.0,40.0,68,234,Chicago Bulls,27.68,0.04153930057507267,1.09141670680405,0.7757061025408348,0.3225125729829938,4098267.384437267,4176010.1264845603,1.0189696607748222,0.32863052708809626,13.54
Josh,Christopher,1630528,2021-22,1610612745,HOU,20,50,2.0,827,140,310,0.452,39.0,121.0,0.322,51,66,0.773,37.0,70.0,107.0,87,42.0,7.0,70.0,55,370,Houston Rockets,16.54,0.04153930057507267,1.09141670680405,0.7757061025408348,0.33162602148648823,4206921.5353088565,4176010.1264845603,0.9926522497353812,0.32918931629935644,13.56
Brandon,Clarke,1629634,2021-22,1610612763,MEM,25,45,1.0,867,204,315,0.648,4.0,19.0,0.211,62,89,0.697,93.0,154.0,247.0,64,25.0,48.0,23.0,81,474,Memphis Grizzlies,19.27,0.04153930057507267,1.09141670680405,0.7757061025408348,0.61306407552988,3947390.649472533,4176010.1264845603,1.057916608036394,0.6485706672935383,26.71
Jordan,Clarkson,203903,2021-22,1610612762,UTA,29,55,1.0,1452,309,766,0.403,139.0,435.0,0.32,94,113,0.832,42.0,142.0,184.0,131,40.0,13.0,87.0,103,851,Utah Jazz,26.4,0.04153930057507267,1.09141670680405,0.7757061025408348,0.35968788531271767,3950742.687469751,4176010.1264845603,1.0570190105595263,0.3801969326434972,15.66
Nicolas,Claxton,1629651,2021-22,1610612751,BKN,22,25,18.0,530,99,155,0.639,0.0,0.0,0.0,30,53,0.566,55.0,85.0,140.0,21,12.0,28.0,18.0,56,228,Brooklyn Nets,21.2,0.04153930057507267,1.09141670680405,0.7757061025408348,0.46131619171856214,4216527.7547790725,4176010.1264845603,0.9903907597314903,0.45688329359258456,18.82
Amir,Coffey,1629599,2021-22,1610612746,LAC,24,48,20.0,1066,134,292,0.459,65.0,171.0,0.38,70,79,0.886,22.0,120.0,142.0,78,25.0,10.0,28.0,61,403,Los Angeles Clippers,22.21,0.04153930057507267,1.09141670680405,0.7757061025408348,0.31843793923917013,4049137.943272941,4176010.1264845603,1.0313331343582401,0.3284155979741122,13.53
John,Collins,1628381,2021-22,1610612737,ATL,24,50,50.0,1564,325,605,0.537,62.0,160.0,0.388,127,160,0.794,90.0,307.0,397.0,94,32.0,54.0,56.0,153,839,Atlanta Hawks,31.28,0.04153930057507267,1.09141670680405,0.7757061025408348,0.47853130528870413,4279111.421079114,4176010.1264845603,0.9759059102582205,0.4670015290748272,19.23
Mike,Conley,201144,2021-22,1610612762,UTA,34,52,52.0,1470,249,568,0.438,123.0,300.0,0.41,98,117,0.838,32.0,128.0,160.0,276,62.0,17.0,87.0,99,719,Utah Jazz,28.27,0.04153930057507267,1.09141670680405,0.7757061025408348,0.4228955894891289,3950742.687469751,4176010.1264845603,1.0570190105595263,0.44700867757178664,18.41
Pat,Connaughton,1626192,2021-22,1610612749,MIL,29,54,18.0,1457,194,415,0.467,125.0,307.0,0.407,30,37,0.811,37.0,199.0,236.0,66,51.0,14.0,31.0,73,543,Milwaukee Bucks,26.98,0.04153930057507267,1.09141670680405,0.7757061025408348,0.32804728196956967,4171971.8610781925,4176010.1264845603,1.0009679512568246,0.32836481574845,13.52
Robert,Covington,203496,2021-22,1610612757,POR,31,48,40.0,1431,128,336,0.381,79.0,230.0,0.343,30,36,0.833,41.0,233.0,274.0,68,74.0,63.0,58.0,132,365,Portland Trail Blazers,28.51,0.04153930057507267,1.09141670680405,0.7757061025408348,0.23943680547857052,4352452.683182373,4176010.1264845603,0.9594613498316532,0.22973036058384824,9.46
Torrey,Craig,1628470,2021-22,1610612754,IND,31,51,14.0,1034,128,281,0.456,46.0,138.0,0.333,27,35,0.771,59.0,136.0,195.0,58,24.0,19.0,39.0,95,329,Indiana Pacers,20.24,0.04153930057507267,1.09141670680405,0.7757061025408348,0.2700919168353671,4430820.710178146,4176010.1264845603,0.9424913350458406,0.2545592912832553,10.48
