FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Rodrigue,Beaubois,201958,2011-12,1610612742,DAL,24,53,12.0,1151,188,445,0.422,38.0,132.0,0.288,58,69,0.841,19.0,132.0,151.0,152,56.0,28.0,70.0,98,472,Dallas Mavericks,21.72,0.04467799979720712,1.0306088945701013,0.731819242436027,0.33610882253939467,4763110.781474019,4993271.151813738,1.0483214396849472,0.35235008473531065,16.79
Marco,Belinelli,201158,2011-12,1610612740,NOP,26,66,55.0,1966,286,686,0.417,107.0,284.0,0.377,101,129,0.783,19.0,153.0,172.0,101,48.0,5.0,69.0,115,780,New Orleans Pelicans,29.79,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2615448402579584,5126511.732358413,4993271.151813738,0.9740095044153194,0.2547471602420379,12.14
Raja,Bell,1952,2011-12,1610612762,UTA,35,34,33.0,796,81,174,0.466,34.0,87.0,0.391,21,25,0.84,6.0,43.0,49.0,38,13.0,2.0,21.0,78,217,Utah Jazz,23.41,0.04467799979720712,1.0306088945701013,0.731819242436027,0.18579067882879538,4868467.236699572,4993271.151813738,1.0256351555934005,0.19055345178837504,9.08
Mike,Bibby,1710,2011-12,1610612752,NYK,34,39,4.0,557,35,124,0.282,27.0,85.0,0.318,6,8,0.75,5.0,54.0,59.0,80,21.0,3.0,20.0,45,103,New York Knicks,14.28,0.04467799979720712,1.0306088945701013,0.731819242436027,0.16628992341248253,4758960.462159988,4993271.151813738,1.0492356873978739,0.1744773220990359,8.32
Andris,Biedrins,2740,2011-12,1610612744,GSW,26,47,35.0,739,39,64,0.609,0.0,0.0,0.0,1,9,0.111,45.0,131.0,176.0,16,23.0,45.0,14.0,125,79,Golden State Warriors,15.72,0.04467799979720712,1.0306088945701013,0.731819242436027,0.18202346967720048,5222825.830300754,4993271.151813738,0.9560478013348194,0.17402313797622268,8.29
Chauncey,Billups,1497,2011-12,1610612746,LAC,35,20,20.0,607,83,228,0.364,48.0,125.0,0.384,85,95,0.895,4.0,46.0,50.0,80,9.0,3.0,38.0,40,299,Los Angeles Clippers,30.35,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3339084995265371,5225118.5885564415,4993271.151813738,0.9556282919108336,0.31909240905705405,15.21
Bismack,Biyombo,202687,2011-12,1610612766,CHA,19,63,41.0,1455,129,278,0.464,0.0,0.0,0.0,69,143,0.483,113.0,255.0,368.0,27,20.0,115.0,71.0,145,327,Charlotte Hornets,23.1,0.04467799979720712,1.0306088945701013,0.731819242436027,0.22748551809521897,5156939.954489162,4993271.151813738,0.9682624183876818,0.22026567789905147,10.5
DeJuan,Blair,201971,2011-12,1610612759,SAS,23,64,62.0,1363,269,504,0.534,0.0,1.0,0.0,73,119,0.613,154.0,197.0,351.0,78,59.0,12.0,92.0,168,611,San Antonio Spurs,21.3,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3956140661962811,4866327.676833046,4993271.151813738,1.0260860927193678,0.4059340914081634,19.35
Steve,Blake,2581,2011-12,1610612747,LAL,32,53,5.0,1237,101,268,0.377,53.0,158.0,0.335,21,27,0.778,9.0,76.0,85.0,175,39.0,2.0,72.0,75,276,Los Angeles Lakers,23.34,0.04467799979720712,1.0306088945701013,0.731819242436027,0.1838575197350153,4631657.238224303,4993271.151813738,1.078074411596155,0.19821208740585505,9.45
Andray,Blatche,101154,2011-12,1610612764,WAS,25,26,13.0,626,93,245,0.38,2.0,7.0,0.286,33,49,0.673,42.0,108.0,150.0,28,20.0,17.0,37.0,54,221,Washington Wizards,24.08,0.04467799979720712,1.0306088945701013,0.731819242436027,0.24081345647557534,5177073.831710977,4993271.151813738,0.9644968014998362,0.23226380852881243,11.07
Matt,Bonner,2588,2011-12,1610612759,SAS,32,65,2.0,1326,154,350,0.44,105.0,250.0,0.42,16,21,0.762,29.0,185.0,214.0,61,15.0,21.0,14.0,68,429,San Antonio Spurs,20.4,0.04467799979720712,1.0306088945701013,0.731819242436027,0.28641522328740543,4866327.676833046,4993271.151813738,1.0260860927193678,0.29388667735831914,14.01
Trevor,Booker,202344,2011-12,1610612764,WAS,24,50,32.0,1261,181,341,0.531,1.0,2.0,0.5,56,93,0.602,119.0,206.0,325.0,40,48.0,43.0,58.0,138,419,Washington Wizards,25.22,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3329163477832484,5177073.831710977,4993271.151813738,0.9644968014998362,0.32109675260395015,15.3
Carlos,Boozer,2430,2011-12,1610612741,CHI,30,66,66.0,1948,448,842,0.532,0.0,1.0,0.0,95,137,0.693,114.0,450.0,564.0,125,63.0,24.0,115.0,168,991,Chicago Bulls,29.52,0.04467799979720712,1.0306088945701013,0.731819242436027,0.4378167595802986,4664327.304504202,4993271.151813738,1.0705233200491495,0.46869305103906156,22.34
Chris,Bosh,2547,2011-12,1610612748,MIA,28,57,57.0,2007,393,807,0.487,10.0,35.0,0.286,229,279,0.821,94.0,358.0,452.0,103,51.0,45.0,117.0,128,1025,Miami Heat,35.21,0.04467799979720712,1.0306088945701013,0.731819242436027,0.40913357513685067,4875538.075834748,4993271.151813738,1.024147709267727,0.41901321376092104,19.97
Avery,Bradley,202340,2011-12,1610612738,BOS,21,64,28.0,1368,200,402,0.498,22.0,54.0,0.407,62,78,0.795,34.0,81.0,115.0,87,43.0,12.0,75.0,109,484,Boston Celtics,21.38,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2592844036949319,5082119.024147789,4993271.151813738,0.9825175538172387,0.2547514780613059,12.14
Elton,Brand,1882,2011-12,1610612755,PHI,33,60,60.0,1732,287,581,0.494,0.0,1.0,0.0,85,116,0.733,145.0,284.0,429.0,97,58.0,97.0,65.0,176,659,Philadelphia 76ers,28.87,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3833769322743262,4634254.431608164,4993271.151813738,1.0774702221261057,0.4130772283756432,19.69
Corey,Brewer,201147,2011-12,1610612743,DEN,26,59,17.0,1287,201,463,0.434,33.0,127.0,0.26,90,130,0.692,43.0,107.0,150.0,88,72.0,17.0,56.0,113,525,Denver Nuggets,21.81,0.04467799979720712,1.0306088945701013,0.731819242436027,0.31506654089994796,5145041.706464025,4993271.151813738,0.9705015890425905,0.30577257859755186,14.57
Ronnie,Brewer,200758,2011-12,1610612741,CHI,27,66,43.0,1635,190,445,0.427,19.0,69.0,0.275,56,100,0.56,72.0,159.0,231.0,137,72.0,21.0,59.0,64,455,Chicago Bulls,24.77,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2632268918332107,4664327.304504202,4993271.151813738,1.0705233200491495,0.28179052617150707,13.43
MarShon,Brooks,202705,2011-12,1610612751,BKN,23,56,47.0,1648,274,640,0.428,47.0,150.0,0.313,113,148,0.764,70.0,130.0,200.0,131,52.0,15.0,118.0,116,708,Brooklyn Nets,29.43,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2896591148499708,5196021.86603273,4993271.151813738,0.9609796264437593,0.2783565079845549,13.27
Derrick,Brown,201974,2011-12,1610612766,CHA,24,65,17.0,1443,212,409,0.518,6.0,24.0,0.25,94,141,0.667,95.0,141.0,236.0,67,48.0,12.0,55.0,96,524,Charlotte Hornets,22.2,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3219307891239684,5156939.954489162,4993271.151813738,0.9682624183876818,0.31171348443062846,14.86
Shannon,Brown,200769,2011-12,1610612756,PHX,26,59,19.0,1400,251,598,0.42,68.0,188.0,0.362,80,99,0.808,38.0,119.0,157.0,69,44.0,15.0,64.0,66,650,Phoenix Suns,23.73,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3147610338157226,4882013.718137518,4993271.151813738,1.0227892505223573,0.3219342018700253,15.34
Kobe,Bryant,977,2011-12,1610612747,LAL,33,58,58.0,2232,574,1336,0.43,87.0,287.0,0.303,381,451,0.845,66.0,247.0,313.0,264,69.0,18.0,204.0,105,1616,Los Angeles Lakers,38.48,0.04467799979720712,1.0306088945701013,0.731819242436027,0.4878838127735577,4631657.238224303,4993271.151813738,1.078074411596155,0.5259750543831418,25.07
Chase,Budinger,201978,2011-12,1610612745,HOU,24,58,9.0,1298,208,471,0.442,88.0,219.0,0.402,54,70,0.771,38.0,179.0,217.0,74,29.0,7.0,55.0,65,558,Houston Rockets,22.38,0.04467799979720712,1.0306088945701013,0.731819242436027,0.32774801372165996,5354998.852022519,4993271.151813738,0.9324504616705639,0.30560878670637215,14.57
Alec,Burks,202692,2011-12,1610612762,UTA,20,59,0.0,939,153,357,0.429,15.0,45.0,0.333,104,143,0.727,57.0,75.0,132.0,55,27.0,5.0,51.0,84,425,Utah Jazz,15.92,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3100385461105997,4868467.236699572,4993271.151813738,1.0256351555934005,0.3179864324800966,15.16
Caron,Butler,2406,2011-12,1610612746,LAC,32,63,63.0,1871,287,705,0.407,92.0,257.0,0.358,87,107,0.813,44.0,186.0,230.0,78,52.0,9.0,77.0,123,753,Los Angeles Clippers,29.7,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2606383657668053,5225118.5885564415,4993271.151813738,0.9556282919108336,0.24907339628416328,11.87
Andrew,Bynum,101115,2011-12,1610612747,LAL,24,60,60.0,2112,444,796,0.558,1.0,5.0,0.2,234,338,0.692,192.0,517.0,709.0,85,27.0,116.0,152.0,104,1123,Los Angeles Lakers,35.2,0.04467799979720712,1.0306088945701013,0.731819242436027,0.49522878984553365,4631657.238224303,4993271.151813738,1.078074411596155,0.5338934862181995,25.45
Will,Bynum,101198,2011-12,1610612765,DET,29,36,0.0,514,74,194,0.381,7.0,29.0,0.241,49,64,0.766,10.0,46.0,56.0,66,23.0,3.0,54.0,61,204,Detroit Pistons,14.28,0.04467799979720712,1.0306088945701013,0.731819242436027,0.22191020083409044,5113959.904097981,4993271.151813738,0.976400137164249,0.21667315053255196,10.33
Jose,Calderon,101181,2011-12,1610612761,TOR,30,53,53.0,1799,218,477,0.457,59.0,159.0,0.371,60,68,0.882,19.0,141.0,160.0,468,47.0,3.0,104.0,94,555,Toronto Raptors,33.94,0.04467799979720712,1.0306088945701013,0.731819242436027,0.344425290813818,5083354.860543567,4993271.151813738,0.9822786897233855,0.33832162336819316,16.12
Marcus,Camby,948,2011-12,1610612757,POR,38,40,40.0,894,67,161,0.416,0.0,0.0,0.0,18,38,0.474,105.0,249.0,354.0,75,33.0,56.0,47.0,88,152,Portland Trail Blazers,22.92,0.04467799979720712,1.0306088945701013,0.731819242436027,0.29516997457845706,5407147.953006682,4993271.151813738,0.9234574668956849,0.27257691702788567,12.99
Matt,Carroll,2679,2011-12,1610612766,CHA,31,53,2.0,596,52,157,0.331,8.0,43.0,0.186,30,38,0.789,8.0,50.0,58.0,38,16.0,7.0,24.0,52,142,Charlotte Hornets,11.25,0.04467799979720712,1.0306088945701013,0.731819242436027,0.13201187719353397,5156939.954489162,4993271.151813738,0.9682624183876818,0.12782213946730886,6.09
Vince,Carter,1713,2011-12,1610612742,DAL,35,61,40.0,1542,223,542,0.411,74.0,205.0,0.361,95,115,0.826,32.0,173.0,205.0,139,56.0,25.0,84.0,134,615,Dallas Mavericks,25.28,0.04467799979720712,1.0306088945701013,0.731819242436027,0.29696852026639686,4763110.781474019,4993271.151813738,1.0483214396849472,0.3113184667067776,14.84
Omri,Casspi,201956,2011-12,1610612739,CLE,24,65,35.0,1341,166,412,0.403,53.0,168.0,0.315,74,108,0.685,63.0,165.0,228.0,66,37.0,21.0,64.0,115,459,Cleveland Cavaliers,20.63,0.04467799979720712,1.0306088945701013,0.731819242436027,0.24772245199866594,5305322.329518478,4993271.151813738,0.9411814856246326,0.23315178539468112,11.11
Mario,Chalmers,201596,2011-12,1610612748,MIA,26,64,64.0,1825,223,498,0.448,101.0,260.0,0.388,80,101,0.792,16.0,155.0,171.0,222,97.0,11.0,142.0,166,627,Miami Heat,28.52,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2758056899601217,4875538.075834748,4993271.151813738,1.024147709267727,0.28246576557566355,13.46
Tyson,Chandler,2199,2011-12,1610612752,NYK,29,62,62.0,2061,241,355,0.679,0.0,2.0,0.0,217,315,0.689,212.0,400.0,612.0,56,56.0,89.0,102.0,186,699,New York Knicks,33.24,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3923415587630024,4758960.462159988,4993271.151813738,1.0492356873978739,0.4116587651034522,19.62
Earl,Clark,201947,2011-12,1610612753,ORL,24,45,1.0,559,51,139,0.367,0.0,0.0,0.0,21,29,0.724,35.0,89.0,124.0,18,12.0,32.0,25.0,72,123,Orlando Magic,12.42,0.04467799979720712,1.0306088945701013,0.731819242436027,0.17489561181815944,4864338.93514467,4993271.151813738,1.026505598887762,0.17953132475224132,8.56
Norris,Cole,202708,2011-12,1610612748,MIA,23,65,2.0,1260,177,450,0.393,21.0,76.0,0.276,66,85,0.776,21.0,70.0,91.0,133,44.0,2.0,105.0,124,441,Miami Heat,19.38,0.04467799979720712,1.0306088945701013,0.731819242436027,0.18645873810600574,4875538.075834748,4993271.151813738,1.024147709267727,0.1909612895042168,9.1
Darren,Collison,201954,2011-12,1610612754,IND,24,60,56.0,1878,230,523,0.44,34.0,94.0,0.362,127,153,0.83,30.0,157.0,187.0,287,49.0,14.0,114.0,101,621,Indiana Pacers,31.3,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2864641116587274,4815971.05361265,4993271.151813738,1.0368150257190787,0.2970102952970365,14.16
Nick,Collison,2555,2011-12,1610612760,OKC,31,63,0.0,1307,120,201,0.597,0.0,1.0,0.0,44,62,0.71,119.0,155.0,274.0,82,33.0,28.0,61.0,153,284,Oklahoma City Thunder,20.75,0.04467799979720712,1.0306088945701013,0.731819242436027,0.255264891970763,4769658.3264230145,4993271.151813738,1.0468823572019719,0.2672323118172591,12.74
Mike,Conley,201144,2011-12,1610612763,MEM,24,62,61.0,2174,296,684,0.433,60.0,159.0,0.377,136,158,0.861,22.0,134.0,156.0,404,136.0,11.0,125.0,133,788,Memphis Grizzlies,35.06,0.04467799979720712,1.0306088945701013,0.731819242436027,0.35079172017464305,5137838.530784155,4993271.151813738,0.9718622183036272,0.34092121933147385,16.25
Daequan,Cook,201161,2011-12,1610612760,OKC,25,57,22.0,989,109,296,0.368,79.0,228.0,0.346,14,22,0.636,12.0,110.0,122.0,15,22.0,11.0,16.0,69,311,Oklahoma City Thunder,17.35,0.04467799979720712,1.0306088945701013,0.731819242436027,0.20443339499350943,4769658.3264230145,4993271.151813738,1.0468823572019719,0.21401771444160694,10.2
DeMarcus,Cousins,202326,2011-12,1610612758,SAC,21,64,62.0,1950,448,999,0.448,2.0,14.0,0.143,262,373,0.702,265.0,438.0,703.0,102,93.0,75.0,170.0,257,1160,Sacramento Kings,30.47,0.04467799979720712,1.0306088945701013,0.731819242436027,0.48327138655777924,5105710.266410876,4993271.151813738,0.9779777721942341,0.47262867399099545,22.53
Jamal,Crawford,2037,2011-12,1610612757,POR,32,60,6.0,1613,283,737,0.384,80.0,260.0,0.308,191,206,0.927,16.0,102.0,118.0,191,55.0,14.0,111.0,74,837,Portland Trail Blazers,26.88,0.04467799979720712,1.0306088945701013,0.731819242436027,0.3455912962315403,5407147.953006682,4993271.151813738,0.9234574668956849,0.31913886299917443,15.21
Jordan,Crawford,202348,2011-12,1610612764,WAS,23,64,32.0,1753,349,872,0.4,79.0,273.0,0.289,161,203,0.793,44.0,124.0,168.0,190,59.0,5.0,141.0,111,938,Washington Wizards,27.39,0.04467799979720712,1.0306088945701013,0.731819242436027,0.32917837772719666,5177073.831710977,4993271.151813738,0.9644968014998362,0.3174914924407861,15.13
Dante,Cunningham,201967,2011-12,1610612763,MEM,25,64,5.0,1124,144,279,0.516,0.0,2.0,0.0,45,69,0.652,91.0,155.0,246.0,37,42.0,34.0,29.0,98,333,Memphis Grizzlies,17.56,0.04467799979720712,1.0306088945701013,0.731819242436027,0.31522101576472883,5137838.530784155,4993271.151813738,0.9718622183036272,0.306351395637032,14.6
Stephen,Curry,201939,2011-12,1610612744,GSW,24,26,23.0,732,145,296,0.49,55.0,121.0,0.455,38,47,0.809,15.0,73.0,88.0,138,39.0,8.0,65.0,62,383,Golden State Warriors,28.15,0.04467799979720712,1.0306088945701013,0.731819242436027,0.46191452603712013,5222825.830300754,4993271.151813738,0.9560478013348194,0.44161236702240386,21.05
Samuel,Dalembert,2223,2011-12,1610612745,HOU,32,65,45.0,1446,200,395,0.506,0.0,1.0,0.0,90,113,0.796,158.0,298.0,456.0,33,37.0,111.0,82.0,162,490,Houston Rockets,22.25,0.04467799979720712,1.0306088945701013,0.731819242436027,0.36132303883211225,5354998.852022519,4993271.151813738,0.9324504616705639,0.33691583437121414,16.06
Baron,Davis,1884,2011-12,1610612752,NYK,33,29,14.0,595,68,184,0.37,26.0,85.0,0.306,16,24,0.667,13.0,43.0,56.0,135,34.0,3.0,76.0,61,178,New York Knicks,20.52,0.04467799979720712,1.0306088945701013,0.731819242436027,0.22302580688154194,4758960.462159988,4993271.151813738,1.0492356873978739,0.23400663579082012,11.15
Ed,Davis,202334,2011-12,1610612761,TOR,23,66,9.0,1534,172,335,0.513,0.0,1.0,0.0,71,106,0.67,134.0,304.0,438.0,60,40.0,63.0,67.0,156,415,Toronto Raptors,23.24,0.04467799979720712,1.0306088945701013,0.731819242436027,0.29672703814336654,5083354.860543567,4993271.151813738,0.9822786897233855,0.2914686462329671,13.89
Glen,Davis,201175,2011-12,1610612753,ORL,26,61,13.0,1427,225,534,0.421,2.0,14.0,0.143,114,167,0.683,107.0,224.0,331.0,47,43.0,19.0,75.0,106,566,Orlando Magic,23.39,0.04467799979720712,1.0306088945701013,0.731819242436027,0.2890443820124015,4864338.93514467,4993271.151813738,1.026505598887762,0.2967056764627833,14.14
Austin,Daye,201948,2011-12,1610612765,DET,24,41,4.0,603,73,227,0.322,13.0,62.0,0.21,35,43,0.814,14.0,77.0,91.0,33,22.0,21.0,40.0,62,194,Detroit Pistons,14.71,0.04467799979720712,1.0306088945701013,0.731819242436027,0.16345967168400183,5113959.904097981,4993271.151813738,0.976400137164249,0.1596020458530825,7.61
