FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Carmelo,Anthony,2546,2009-10,1610612743,DEN,26,69,69.0,2634,688,1502,0.458,59.0,187.0,0.316,508,612,0.83,152.0,302.0,454.0,222,88.0,30.0,209.0,225,1943,Denver Nuggets,38.17,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.517153781593775,8011840.748664856,7931862.962606936,0.9900175517004318,0.511991320706089,23.62
Joel,Anthony,201202,2009-10,1610612748,MIA,27,80,16.0,1322,76,159,0.478,0.0,0.0,0.0,66,92,0.717,123.0,126.0,249.0,12,20.0,109.0,45.0,158,218,Miami Heat,16.52,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.20868786643335083,7812543.7799649425,7931862.962606936,1.0152727697920854,0.21187510817578886,9.77
Gilbert,Arenas,2240,2009-10,1610612764,WAS,28,32,32.0,1169,253,616,0.411,63.0,181.0,0.348,153,207,0.739,17.0,116.0,133.0,230,41.0,9.0,117.0,95,722,Washington Wizards,36.53,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.4166182455113186,7972503.495087201,7931862.962606936,0.994902412710724,0.41449449763851964,19.12
Trevor,Ariza,2772,2009-10,1610612745,HOU,24,72,71.0,2629,394,999,0.394,136.0,407.0,0.334,148,228,0.649,78.0,325.0,403.0,276,126.0,40.0,161.0,162,1072,Houston Rockets,36.51,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.308264587490985,8126826.023227892,7931862.962606936,0.9760099379433351,0.3008693009072041,13.88
Carlos,Arroyo,2306,2009-10,1610612748,MIA,30,72,35.0,1585,178,375,0.475,7.0,25.0,0.28,76,90,0.844,26.0,104.0,130.0,225,36.0,6.0,54.0,102,439,Miami Heat,22.01,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2622337590442156,7812543.7799649425,7931862.962606936,1.0152727697920854,0.26623879487781105,12.28
Chucky,Atkins,1088,2009-10,1610612765,DET,35,40,11.0,644,57,157,0.363,22.0,73.0,0.301,25,27,0.926,5.0,24.0,29.0,91,17.0,0.0,32.0,53,161,Detroit Pistons,16.1,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.17720504699766274,8416772.052289484,7931862.962606936,0.9423877602161453,0.16699586733912417,7.7
D.J.,Augustin,201571,2009-10,1610612766,CHA,22,80,2.0,1472,168,435,0.386,70.0,178.0,0.393,102,131,0.779,11.0,86.0,97.0,193,45.0,5.0,74.0,127,508,Charlotte Hornets,18.4,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2450322992009444,8076824.390674853,7931862.962606936,0.9820521753283031,0.24063450245598308,11.1
Leandro,Barbosa,2571,2009-10,1610612756,PHX,27,44,5.0,786,155,365,0.425,44.0,136.0,0.324,64,73,0.877,11.0,58.0,69.0,64,23.0,12.0,46.0,71,418,Phoenix Suns,17.86,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.33835081549960183,7682608.078460738,7931862.962606936,1.03244404525138,0.3493282846685122,16.11
J.J.,Barea,200826,2009-10,1610612742,DAL,26,78,18.0,1546,232,527,0.44,56.0,157.0,0.357,76,90,0.844,17.0,129.0,146.0,258,35.0,6.0,102.0,119,596,Dallas Mavericks,19.82,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2946972874561262,8056580.348256143,7931862.962606936,0.984519811103702,0.29013531777907875,13.38
Andrea,Bargnani,200745,2009-10,1610612761,TOR,24,80,80.0,2799,537,1143,0.47,121.0,325.0,0.372,181,234,0.774,105.0,388.0,493.0,93,25.0,111.0,120.0,215,1376,Toronto Raptors,34.99,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.35992181105306337,8057693.331338557,7931862.962606936,0.9843838225708798,0.35430120819104843,16.34
Matt,Barnes,2440,2009-10,1610612753,ORL,30,81,58.0,2097,271,557,0.487,66.0,207.0,0.319,108,146,0.74,106.0,339.0,445.0,134,59.0,30.0,112.0,185,716,Orlando Magic,25.89,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2988046309524826,7367164.910577723,7931862.962606936,1.0766506599056067,0.32170820309784165,14.84
Brandon,Bass,101138,2009-10,1610612753,ORL,25,50,3.0,648,119,233,0.511,0.0,0.0,0.0,52,63,0.825,54.0,73.0,127.0,19,12.0,27.0,31.0,69,290,Orlando Magic,12.96,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3702261499052581,7367164.910577723,7931862.962606936,1.0766506599056067,0.3986042286098082,18.39
Shane,Battier,2203,2009-10,1610612745,HOU,31,67,62.0,2168,178,447,0.398,101.0,279.0,0.362,77,106,0.726,74.0,238.0,312.0,164,53.0,76.0,64.0,139,534,Houston Rockets,32.36,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.24422355650897487,8126826.023227892,7931862.962606936,0.9760099379433351,0.23836461823262517,11.0
Nicolas,Batum,201587,2009-10,1610612757,POR,21,37,25.0,918,139,268,0.519,54.0,132.0,0.409,43,51,0.843,32.0,109.0,141.0,44,24.0,25.0,27.0,83,375,Portland Trail Blazers,24.81,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3633846293043237,8156428.037946539,7931862.962606936,0.9724677181856017,0.3533798212832964,16.3
Jerryd,Bayless,201573,2009-10,1610612757,POR,21,74,11.0,1304,200,483,0.414,29.0,92.0,0.315,201,242,0.831,18.0,102.0,120.0,172,26.0,5.0,94.0,152,630,Portland Trail Blazers,17.62,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3073617163213796,8156428.037946539,7931862.962606936,0.9724677181856017,0.2988993469286622,13.79
Michael,Beasley,201563,2009-10,1610612748,MIA,21,78,78.0,2328,468,1040,0.45,28.0,102.0,0.275,192,240,0.8,123.0,375.0,498.0,100,80.0,49.0,131.0,221,1156,Miami Heat,29.85,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.35684550530367876,7812543.7799649425,7931862.962606936,1.0152727697920854,0.36229552455752223,16.71
Rodrigue,Beaubois,201958,2009-10,1610612742,DAL,22,56,16.0,700,155,299,0.518,45.0,110.0,0.409,42,52,0.808,12.0,66.0,78.0,74,29.0,12.0,54.0,84,397,Dallas Mavericks,12.5,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.4292238920993425,8056580.348256143,7931862.962606936,0.984519811103702,0.4225794251708404,19.49
Marco,Belinelli,201158,2009-10,1610612761,TOR,24,66,1.0,1121,154,379,0.406,60.0,158.0,0.38,101,121,0.835,14.0,81.0,95.0,89,42.0,5.0,60.0,80,469,Toronto Raptors,16.98,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2847547105514588,8057693.331338557,7931862.962606936,0.9843838225708798,0.2803079304677094,12.93
Charlie,Bell,2294,2009-10,1610612749,MIL,31,71,39.0,1611,169,443,0.381,73.0,200.0,0.365,48,67,0.716,31.0,101.0,132.0,104,39.0,12.0,54.0,136,459,Milwaukee Bucks,22.69,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.1819078820023532,7948030.632808123,7931862.962606936,0.9979658268886824,0.1815378498800473,8.37
Mike,Bibby,1710,2009-10,1610612737,ATL,32,80,80.0,2195,268,644,0.416,126.0,324.0,0.389,68,79,0.861,20.0,164.0,184.0,310,67.0,3.0,90.0,157,730,Atlanta Hawks,27.44,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.27600532221377866,7857438.777417581,7931862.962606936,1.0094718122912076,0.27861959281716187,12.85
Andris,Biedrins,2740,2009-10,1610612744,GSW,24,33,29.0,763,81,137,0.591,0.0,0.0,0.0,4,25,0.16,63.0,196.0,259.0,57,20.0,44.0,32.0,117,166,Golden State Warriors,23.12,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3041208942414324,8203057.772611025,7931862.962606936,0.9669397903170237,0.29406659370883637,13.56
Chauncey,Billups,1497,2009-10,1610612743,DEN,33,73,73.0,2490,402,962,0.418,157.0,407.0,0.386,466,512,0.91,25.0,203.0,228.0,409,82.0,9.0,177.0,153,1427,Denver Nuggets,34.11,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.4477256805737948,8011840.748664856,7931862.962606936,0.9900175517004318,0.4432562821150779,20.45
DeJuan,Blair,201971,2009-10,1610612759,SAS,21,82,23.0,1494,275,495,0.556,0.0,2.0,0.0,88,161,0.547,200.0,326.0,526.0,65,50.0,39.0,112.0,224,638,San Antonio Spurs,18.22,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3974452283253621,7820805.843641164,7931862.962606936,1.0142002142983857,0.4030890357394531,18.59
Steve,Blake,2581,2009-10,1610612757,POR,30,51,28.0,1397,143,355,0.403,78.0,207.0,0.377,24,32,0.75,15.0,103.0,118.0,203,37.0,2.0,65.0,84,388,Portland Trail Blazers,26.99,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2357419322643946,8156428.037946539,7931862.962606936,0.9724677181856017,0.2292514189498205,10.57
Steve,Blake,2581,2009-10,1610612746,LAC,30,29,10.0,762,74,167,0.443,38.0,87.0,0.437,12,16,0.75,6.0,63.0,69.0,177,21.0,4.0,63.0,39,198,Los Angeles Clippers,26.99,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2686827998684559,8219062.790149778,7931862.962606936,0.9650568641613202,0.2592941802951356,11.96
Andray,Blatche,101154,2009-10,1610612764,WAS,23,81,36.0,2256,478,999,0.478,13.0,44.0,0.295,174,234,0.744,158.0,351.0,509.0,170,85.0,71.0,182.0,218,1143,Washington Wizards,27.85,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3951626631885584,7972503.495087201,7931862.962606936,0.994902412710724,0.39314828701949195,18.14
Keith,Bogans,2586,2009-10,1610612759,SAS,30,79,50.0,1559,120,298,0.403,70.0,196.0,0.357,37,50,0.74,25.0,151.0,176.0,95,45.0,12.0,53.0,156,347,San Antonio Spurs,19.73,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.1694700163059536,7820805.843641164,7931862.962606936,1.0142002142983857,0.17187652685464905,7.93
Andrew,Bogut,101106,2009-10,1610612749,MIL,25,69,69.0,2229,473,910,0.52,0.0,2.0,0.0,149,237,0.629,208.0,493.0,701.0,127,39.0,175.0,131.0,222,1095,Milwaukee Bucks,32.3,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.4633770724374258,7948030.632808123,7931862.962606936,0.9979658268886824,0.46243448325627257,21.33
Matt,Bonner,2588,2009-10,1610612759,SAS,30,65,8.0,1161,166,372,0.446,90.0,231.0,0.39,35,48,0.729,52.0,162.0,214.0,68,30.0,24.0,39.0,109,457,San Antonio Spurs,17.86,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3296491067321187,7820805.843641164,7931862.962606936,1.0142002142983857,0.33433019469098624,15.42
Josh,Boone,200767,2009-10,1610612751,BKN,25,63,28.0,1045,117,223,0.525,0.0,0.0,0.0,19,58,0.328,124.0,191.0,315.0,29,30.0,48.0,37.0,111,253,Brooklyn Nets,16.59,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2954865611939051,8215001.363172787,7931862.962606936,0.9655339800873145,0.285302315491865,13.16
Carlos,Boozer,2430,2009-10,1610612762,UTA,28,78,78.0,2673,617,1098,0.562,0.0,0.0,0.0,285,384,0.742,181.0,693.0,874.0,247,84.0,36.0,212.0,270,1519,Utah Jazz,34.27,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.5025320100236532,7885137.783611066,7931862.962606936,1.0059257276509468,0.5055098778509363,23.32
Chris,Bosh,2547,2009-10,1610612761,TOR,26,70,70.0,2526,600,1158,0.518,8.0,22.0,0.364,470,590,0.797,205.0,554.0,759.0,166,43.0,68.0,169.0,170,1678,Toronto Raptors,36.09,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.5595475647015243,8057693.331338557,7931862.962606936,0.9843838225708798,0.5508095706511132,25.41
Earl,Boykins,1863,2009-10,1610612764,WAS,34,67,1.0,1117,172,403,0.427,19.0,60.0,0.317,77,89,0.865,17.0,58.0,75.0,171,24.0,3.0,69.0,48,440,Washington Wizards,16.67,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2898243340584943,7972503.495087201,7931862.962606936,0.994902412710724,0.28834692921707483,13.3
Elton,Brand,1882,2009-10,1610612755,PHI,31,76,57.0,2297,412,858,0.48,0.0,1.0,0.0,172,233,0.738,179.0,282.0,461.0,109,82.0,80.0,131.0,232,996,Philadelphia 76ers,30.22,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.35374727873833584,7916480.649846125,7931862.962606936,1.0019430746364686,0.35443463610337206,16.35
Corey,Brewer,201147,2009-10,1610612750,MIN,24,82,82.0,2482,409,949,0.431,82.0,237.0,0.346,166,256,0.648,70.0,209.0,279.0,193,117.0,29.0,164.0,224,1066,Minnesota Timberwolves,30.27,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.28800483210989053,7922670.639006666,7931862.962606936,1.0011602556788126,0.2883389913518715,13.3
Ronnie,Brewer,200758,2009-10,1610612762,UTA,25,53,53.0,1662,206,416,0.495,8.0,31.0,0.258,81,128,0.633,44.0,136.0,180.0,151,85.0,15.0,51.0,80,501,Utah Jazz,30.03,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.296913605963589,7885137.783611066,7931862.962606936,1.0059257276509468,0.2986730351283898,13.78
Jon,Brockman,201972,2009-10,1610612758,SAC,23,52,4.0,654,55,103,0.534,0.0,0.0,0.0,37,62,0.597,105.0,108.0,213.0,22,15.0,5.0,23.0,115,147,Sacramento Kings,12.58,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2679984318537231,7938257.51133535,7931862.962606936,0.9991944644376574,0.26778254958621284,12.35
Aaron,Brooks,201166,2009-10,1610612745,HOU,25,82,82.0,2919,575,1331,0.432,209.0,525.0,0.398,245,298,0.822,54.0,161.0,215.0,434,69.0,14.0,232.0,199,1604,Houston Rockets,35.6,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.37417333687207543,8126826.023227892,7931862.962606936,0.9760099379433351,0.365196895300565,16.85
Derrick,Brown,201974,2009-10,1610612766,CHA,22,57,0.0,535,68,147,0.463,2.0,7.0,0.286,48,72,0.667,31.0,47.0,78.0,19,21.0,10.0,19.0,53,186,Charlotte Hornets,9.39,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.277814245211462,8076824.390674853,7931862.962606936,0.9820521753283031,0.27282808384710683,12.58
Devin,Brown,2484,2009-10,1610612740,NOP,31,39,37.0,967,128,325,0.394,54.0,147.0,0.367,69,86,0.802,27.0,82.0,109.0,58,30.0,5.0,57.0,62,379,New Orleans Pelicans,21.2,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2513495502219271,8038404.135849727,7931862.962606936,0.986745979495154,0.24801815812940187,11.44
Kwame,Brown,2198,2009-10,1610612765,DET,28,48,1.0,660,62,124,0.5,0.0,1.0,0.0,33,98,0.337,53.0,124.0,177.0,22,15.0,12.0,43.0,93,157,Detroit Pistons,13.75,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.1731597831573543,8416772.052289484,7931862.962606936,0.9423877602161453,0.16318366020917252,7.53
Shannon,Brown,200769,2009-10,1610612747,LAL,24,82,7.0,1700,253,592,0.427,62.0,189.0,0.328,99,121,0.818,30.0,153.0,183.0,108,57.0,31.0,67.0,129,667,Los Angeles Lakers,20.73,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2832098091013197,7567571.008473835,7931862.962606936,1.0481385577651248,0.2968431208563935,13.69
Kobe,Bryant,977,2009-10,1610612747,LAL,31,73,73.0,2835,716,1569,0.456,99.0,301.0,0.329,439,541,0.811,78.0,313.0,391.0,365,113.0,20.0,233.0,187,1970,Los Angeles Lakers,38.84,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.49851956987949764,7567571.008473835,7931862.962606936,1.0481385577651248,0.522517582991187,24.1
Chase,Budinger,201978,2009-10,1610612745,HOU,22,74,4.0,1488,249,565,0.441,92.0,249.0,0.369,67,87,0.77,38.0,182.0,220.0,88,34.0,11.0,48.0,85,657,Houston Rockets,20.11,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.32882359223860264,8126826.023227892,7931862.962606936,0.9760099379433351,0.3209350938551031,14.8
Caron,Butler,2406,2009-10,1610612764,WAS,30,47,47.0,1853,293,694,0.422,25.0,95.0,0.263,185,211,0.877,68.0,248.0,316.0,107,68.0,15.0,113.0,126,796,Washington Wizards,37.61,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3018120831173168,7972503.495087201,7931862.962606936,0.994902412710724,0.30027356967866803,13.85
Caron,Butler,2406,2009-10,1610612742,DAL,30,27,27.0,930,157,357,0.44,17.0,50.0,0.34,79,104,0.76,36.0,109.0,145.0,49,48.0,9.0,47.0,67,410,Dallas Mavericks,37.61,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.32787020986049403,8056580.348256143,7931862.962606936,0.984519811103702,0.3227947170783847,14.89
Rasual,Butler,2446,2009-10,1610612746,LAC,31,82,64.0,2702,356,870,0.409,145.0,432.0,0.336,122,145,0.841,39.0,201.0,240.0,116,36.0,68.0,79.0,121,979,Los Angeles Clippers,32.95,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.24855626561182562,8219062.790149778,7931862.962606936,0.9650568641613202,0.2398709302589966,11.06
Andrew,Bynum,101115,2009-10,1610612747,LAL,22,65,65.0,1977,392,688,0.57,0.0,1.0,0.0,193,261,0.739,177.0,364.0,541.0,68,35.0,94.0,115.0,193,977,Los Angeles Lakers,30.42,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.4519240773351012,7567571.008473835,7931862.962606936,1.0481385577651248,0.47367905063734767,21.85
Will,Bynum,101198,2009-10,1610612765,DET,27,63,20.0,1667,237,534,0.444,12.0,55.0,0.218,142,178,0.798,24.0,118.0,142.0,283,55.0,7.0,115.0,143,628,Detroit Pistons,26.46,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.2949369261165281,8416772.052289484,7931862.962606936,0.9423877602161453,0.2779449492079897,12.82
Jose,Calderon,101181,2009-10,1610612761,TOR,28,68,39.0,1817,274,568,0.482,68.0,171.0,0.398,83,104,0.798,23.0,119.0,142.0,404,47.0,7.0,99.0,135,699,Toronto Raptors,26.72,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.36672447009570985,8057693.331338557,7931862.962606936,0.9843838225708798,0.3609976357030951,16.65
Marcus,Camby,948,2009-10,1610612746,LAC,36,51,51.0,1596,166,356,0.466,2.0,6.0,0.333,60,91,0.659,166.0,450.0,616.0,151,69.0,99.0,64.0,105,394,Los Angeles Clippers,31.27,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3894253752248035,8219062.790149778,7931862.962606936,0.9650568641613202,0.37581763143929436,17.34
Marcus,Camby,948,2009-10,1610612757,POR,36,23,23.0,718,72,145,0.497,0.0,1.0,0.0,18,31,0.581,83.0,172.0,255.0,35,26.0,47.0,27.0,56,162,Portland Trail Blazers,31.27,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.34427738459478907,8156428.037946539,7931862.962606936,0.9724677181856017,0.33479864261980136,15.44
Rodney,Carney,200760,2009-10,1610612755,PHI,26,68,0.0,857,113,282,0.401,41.0,135.0,0.304,52,63,0.825,26.0,111.0,137.0,37,25.0,20.0,21.0,79,319,Philadelphia 76ers,12.6,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.28143060157332417,7916480.649846125,7931862.962606936,1.0019430746364686,0.28197744223716736,13.01
DeMarre,Carroll,201960,2009-10,1610612763,MEM,23,71,1.0,795,88,222,0.396,0.0,6.0,0.0,33,53,0.623,53.0,97.0,150.0,33,28.0,9.0,24.0,107,209,Memphis Grizzlies,11.2,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.19382620498276834,7990594.946456883,7931862.962606936,0.9926498609623567,0.19240155542700624,8.88
Anthony,Carter,1853,2009-10,1610612743,DEN,35,54,7.0,859,76,181,0.42,17.0,63.0,0.27,11,13,0.846,17.0,72.0,89.0,160,39.0,13.0,58.0,72,180,Denver Nuggets,15.91,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.23010933787756077,8011840.748664856,7931862.962606936,0.9900175517004318,0.22781228330895015,10.51
Vince,Carter,1713,2009-10,1610612753,ORL,33,75,74.0,2310,434,1015,0.428,119.0,324.0,0.367,257,306,0.84,33.0,260.0,293.0,236,53.0,18.0,106.0,189,1244,Orlando Magic,30.8,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.38092594145938136,7367164.910577723,7931862.962606936,1.0766506599056067,0.41012416624740744,18.92
Omri,Casspi,201956,2009-10,1610612758,SAC,22,77,31.0,1931,300,672,0.446,75.0,203.0,0.369,117,174,0.672,75.0,274.0,349.0,95,54.0,17.0,98.0,125,792,Sacramento Kings,25.08,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.29961528161823514,7938257.51133535,7931862.962606936,0.9991944644376574,0.2993739308538704,13.81
Mario,Chalmers,201596,2009-10,1610612748,MIA,24,73,22.0,1807,182,454,0.401,75.0,236.0,0.318,82,110,0.745,25.0,110.0,135.0,246,91.0,12.0,123.0,175,521,Miami Heat,24.75,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.22741887889461512,7812543.7799649425,7931862.962606936,1.0152727697920854,0.2308921950783467,10.65
Tyson,Chandler,2199,2009-10,1610612766,CHA,27,51,27.0,1163,109,190,0.574,0.0,0.0,0.0,115,157,0.732,114.0,206.0,320.0,16,17.0,55.0,91.0,138,333,Charlotte Hornets,22.8,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.26663770167419015,8076824.390674853,7931862.962606936,0.9820521753283031,0.2618521349536776,12.08
Wilson,Chandler,201163,2009-10,1610612752,NYK,23,65,64.0,2320,412,860,0.479,40.0,150.0,0.267,129,160,0.806,93.0,255.0,348.0,138,46.0,49.0,108.0,184,993,New York Knicks,35.69,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.32192794456256196,8186459.191177199,7931862.962606936,0.9689003239832126,0.311916089785916,14.39
Darren,Collison,201954,2009-10,1610612740,NOP,22,76,37.0,2109,376,789,0.477,46.0,115.0,0.4,148,174,0.851,41.0,151.0,192.0,432,78.0,4.0,202.0,92,946,New Orleans Pelicans,27.75,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3735675497243849,8038404.135849727,7931862.962606936,0.986745979495154,0.3686162777603928,17.0
Nick,Collison,2555,2009-10,1610612760,OKC,29,75,5.0,1557,182,309,0.589,1.0,4.0,0.25,74,107,0.692,152.0,232.0,384.0,38,37.0,48.0,63.0,230,439,Oklahoma City Thunder,20.76,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.28922070887960044,7791090.742207655,7931862.962606936,1.018068358469586,0.2944464523244648,13.58
Mike,Conley,201144,2009-10,1610612763,MEM,22,80,80.0,2569,369,830,0.445,82.0,212.0,0.387,139,187,0.743,30.0,161.0,191.0,425,109.0,12.0,170.0,178,959,Memphis Grizzlies,32.11,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.3075839392470859,7990594.946456883,7931862.962606936,0.9926498609623567,0.3053231545278738,14.08
Daequan,Cook,201161,2009-10,1610612748,MIA,23,45,3.0,691,81,253,0.32,40.0,126.0,0.317,21,25,0.84,9.0,73.0,82.0,43,14.0,10.0,24.0,50,223,Miami Heat,15.36,0.04695819102352104,1.0594100428796709,0.7403190710433232,0.17025840131936937,7812543.7799649425,7931862.962606936,1.0152727697920854,0.17285871868788857,7.97
