DATE,SEASON,TEAM_ID,ELO
1991-06-12,1990-91,1610612747,1609.4608139648597
1991-06-12,1990-91,1610612741,1711.520026340242
1992-04-17,1991-92,1610612758,1340.6141658162312
1992-04-18,1991-92,1610612749,1231.022076122935
1992-04-18,1991-92,1610612755,1300.7688073456961
1992-04-18,1991-92,1610612764,1203.8077193196384
1992-04-18,1991-92,1610612753,1215.2752027971142
1992-04-19,1991-92,1610612743,1143.4848970234284
1992-04-19,1991-92,1610612742,1190.9480636106287
1992-04-19,1991-92,1610612745,1373.709435714129
1992-04-19,1991-92,1610612737,1353.120185961374
1992-04-19,1991-92,1610612750,1159.684645300577
1992-04-19,1991-92,1610612766,1299.531714057909
1992-04-27,1991-92,1610612754,1413.9387979255139
1992-04-29,1991-92,1610612748,1344.5308854189518
1992-04-29,1991-92,1610612759,1382.1829230297376
1992-04-30,1991-92,1610612744,1504.6064385227041
1992-04-30,1991-92,1610612751,1437.796597493382
1992-05-03,1991-92,1610612765,1460.1454524378291
1992-05-03,1991-92,1610612747,1401.7156204706405
1992-05-04,1991-92,1610612746,1464.6741448563344
1992-05-14,1991-92,1610612760,1507.2071836893633
1992-05-14,1991-92,1610612756,1528.606933078642
1992-05-17,1991-92,1610612738,1582.7022935287914
1992-05-17,1991-92,1610612752,1511.9626297004402
1992-05-28,1991-92,1610612762,1569.1417531879536
1992-05-29,1991-92,1610612739,1585.5995153021547
1992-06-14,1991-92,1610612741,1687.088444555243
1992-06-14,1991-92,1610612757,1606.1334737326592
1993-04-24,1992-93,1610612749,1228.0297226440941
1993-04-24,1992-93,1610612753,1407.2606293848737
1993-04-24,1992-93,1610612748,1378.1591621159987
1993-04-24,1992-93,1610612742,1122.6045022753356
1993-04-24,1992-93,1610612758,1208.8770479900286
1993-04-25,1992-93,1610612755,1241.8927954036974
1993-04-25,1992-93,1610612764,1190.30185546477
1993-04-25,1992-93,1610612750,1161.6773074837204
1993-04-25,1992-93,1610612744,1315.5832981409696
1993-04-25,1992-93,1610612743,1368.9991195147136
1993-04-25,1992-93,1610612765,1452.4986737956356
1993-05-04,1992-93,1610612737,1422.725460671566
1993-05-05,1992-93,1610612738,1483.9313195082416
1993-05-06,1992-93,1610612754,1438.1393999753684
1993-05-07,1992-93,1610612757,1437.535786671932
1993-05-08,1992-93,1610612746,1422.2916142601375
1993-05-08,1992-93,1610612762,1421.5000947729695
1993-05-09,1992-93,1610612751,1376.9647237545041
1993-05-09,1992-93,1610612747,1360.051275956344
1993-05-17,1992-93,1610612739,1502.8980421221745
1993-05-18,1992-93,1610612766,1488.6336134416263
1993-05-20,1992-93,1610612759,1460.6216416907525
1993-05-22,1992-93,1610612745,1524.0769073697786
1993-06-04,1992-93,1610612752,1617.3372725326903
1993-06-05,1992-93,1610612760,1522.0523882025896
1993-06-20,1992-93,1610612756,1564.4517985966536
1993-06-20,1992-93,1610612741,1680.9045462588344
1994-04-23,1993-94,1610612749,1151.0593436387867
1994-04-24,1993-94,1610612747,1318.361283759891
1994-04-24,1993-94,1610612746,1254.4335946229396
1994-04-24,1993-94,1610612758,1300.9223817388865
1994-04-24,1993-94,1610612742,1161.068525442768
1994-04-24,1993-94,1610612750,1131.4480906685458
1994-04-24,1993-94,1610612738,1313.1491229655041
1994-04-24,1993-94,1610612764,1236.7912833455075
1994-04-24,1993-94,1610612766,1448.9130444702978
1994-04-24,1993-94,1610612755,1188.215984875458
1994-04-24,1993-94,1610612765,1167.0131331173336
1994-05-02,1993-94,1610612753,1460.0974779200533
1994-05-03,1993-94,1610612739,1432.9590426743744
1994-05-04,1993-94,1610612744,1480.7028548940436
1994-05-05,1993-94,1610612759,1483.2692385419377
1994-05-06,1993-94,1610612751,1456.9906233874572
1994-05-06,1993-94,1610612757,1421.381125106394
1994-05-07,1993-94,1610612760,1581.7383909425398
1994-05-08,1993-94,1610612748,1399.46140990982
1994-05-19,1993-94,1610612737,1504.0603300944072
1994-05-21,1993-94,1610612756,1576.5866986454766
1994-05-21,1993-94,1610612743,1502.794088490346
1994-05-22,1993-94,1610612741,1561.5783820753775
1994-05-31,1993-94,1610612762,1509.21761957318
1994-06-05,1993-94,1610612754,1564.7662390736557
1994-06-22,1993-94,1610612745,1616.0599062506865
1994-06-22,1993-94,1610612752,1576.9607837743301
1995-04-23,1994-95,1610612749,1361.5262511637065
1995-04-23,1994-95,1610612744,1266.7044323274622
1995-04-23,1994-95,1610612751,1254.078017786854
