FIRST_NAME,LAST_NAME,P_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,FG3%,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM,MPG,factor,vop,drbp,uPER,T_PACE,L_PACE,adjustment,aPER,PER
Keita,Bates-Diop,1628966,2021-22,1610612759,SAS,26,40,12.0,685,89,180,0.494,13.0,41.0,0.317,29,42,0.69,46.0,120.0,166.0,25,17.0,13.0,29.0,42,220,San Antonio Spurs,17.12,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2917360207449834,3102746.245776207,3189620.206636605,1.0279990543792163,0.29990435345419836,12.27
Nicolas,Batum,201587,2021-22,1610612746,LAC,33,33,28.0,832,108,220,0.491,67.0,162.0,0.414,16,24,0.667,15.0,133.0,148.0,54,34.0,26.0,27.0,47,299,Los Angeles Clippers,25.21,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3492388583433355,3070942.658551376,3189620.206636605,1.0386453155531115,0.3627353042274221,14.83
Darius,Bazley,1629647,2021-22,1610612760,OKC,21,45,29.0,1174,151,379,0.398,45.0,160.0,0.281,64,93,0.688,46.0,237.0,283.0,52,32.0,54.0,60.0,45,411,Oklahoma City Thunder,26.09,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2779567563098381,3057660.7632787284,3189620.206636605,1.043156992738585,0.2899525340235425,11.86
Bradley,Beal,203078,2021-22,1610612764,WAS,28,40,40.0,1439,348,771,0.451,63.0,210.0,0.3,169,203,0.833,38.0,151.0,189.0,265,36.0,15.0,135.0,95,928,Washington Wizards,35.98,0.04130932045405912,1.087948946927491,0.7787355851803386,0.44899338863245675,3110253.695739358,3189620.206636605,1.0255176968380324,0.46045066580586064,18.83
Malik,Beasley,1627736,2021-22,1610612750,MIN,25,52,10.0,1360,226,602,0.375,150.0,431.0,0.348,28,37,0.757,19.0,136.0,155.0,80,27.0,8.0,35.0,61,630,Minnesota Timberwolves,26.15,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2784210723261329,3168838.530847784,3189620.206636605,1.0065581365495644,0.2802469957367238,11.46
DeAndre',Bembry,1627761,2021-22,1610612751,BKN,27,45,19.0,874,112,192,0.583,14.0,32.0,0.438,18,31,0.581,35.0,106.0,141.0,56,43.0,22.0,28.0,95,256,Brooklyn Nets,19.42,0.04130932045405912,1.087948946927491,0.7787355851803386,0.31152859818799156,3288339.7115451293,3189620.206636605,0.9699789214107267,0.30217617365898375,12.36
Patrick,Beverley,201976,2021-22,1610612750,MIN,33,34,30.0,878,106,257,0.412,44.0,133.0,0.331,45,65,0.692,40.0,112.0,152.0,173,39.0,30.0,39.0,97,301,Minnesota Timberwolves,25.82,0.04130932045405912,1.087948946927491,0.7787355851803386,0.370942259282202,3168838.530847784,3189620.206636605,1.0065581365495644,0.37337494927057857,15.27
Saddiq,Bey,1630180,2021-22,1610612765,DET,22,51,51.0,1707,274,711,0.385,123.0,372.0,0.331,120,145,0.828,70.0,228.0,298.0,134,47.0,10.0,70.0,88,791,Detroit Pistons,33.47,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3212139206950731,3427196.9657015237,3189620.206636605,0.9306789888522533,0.29894704691775853,12.23
Nemanja,Bjelica,202357,2021-22,1610612744,GSW,33,49,0.0,755,115,254,0.453,40.0,117.0,0.342,44,62,0.71,42.0,157.0,199.0,90,31.0,17.0,57.0,80,314,Golden State Warriors,15.41,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3604352545698275,2932526.907049329,3189620.206636605,1.0876695449815872,0.39203444933328685,16.03
Eric,Bledsoe,202339,2021-22,1610612746,LAC,32,54,29.0,1361,197,468,0.421,51.0,163.0,0.313,89,117,0.761,28.0,154.0,182.0,225,69.0,19.0,116.0,85,534,Los Angeles Clippers,25.2,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3125158646068454,3070942.658551376,3189620.206636605,1.0386453155531115,0.3245931388099304,13.27
Bogdan,Bogdanovic,203992,2021-22,1610612737,ATL,29,33,26.0,948,151,359,0.421,77.0,216.0,0.356,34,43,0.791,9.0,114.0,123.0,95,25.0,6.0,34.0,67,413,Atlanta Hawks,28.73,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3124243860729045,3369476.786242202,3189620.206636605,0.9466218077714725,0.2957477371362253,12.1
Bojan,Bogdanovic,202711,2021-22,1610612762,UTA,32,50,50.0,1549,304,664,0.458,121.0,317.0,0.382,163,189,0.862,40.0,170.0,210.0,86,25.0,1.0,85.0,86,892,Utah Jazz,30.98,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3824284833862687,3081663.609479887,3189620.206636605,1.035031921337754,0.39582568793357303,16.19
Devin,Booker,1626164,2021-22,1610612756,PHX,25,44,44.0,1493,409,916,0.447,116.0,311.0,0.373,189,221,0.855,36.0,199.0,235.0,190,44.0,15.0,110.0,111,1123,Phoenix Suns,33.93,0.04130932045405912,1.087948946927491,0.7787355851803386,0.5067906954090288,3264827.937187796,3189620.206636605,0.9769642590672106,0.4951163962424382,20.25
Brandon,Boston Jr.,1630527,2021-22,1610612746,LAC,20,37,0.0,590,90,248,0.363,26.0,87.0,0.299,47,55,0.855,13.0,78.0,91.0,32,20.0,9.0,25.0,33,253,Los Angeles Clippers,15.95,0.04130932045405912,1.087948946927491,0.7787355851803386,0.25563367091362366,3070942.658551376,3189620.206636605,1.0386453155531115,0.2655127147920809,10.86
Chris,Boucher,1628449,2021-22,1610612761,TOR,29,48,8.0,971,155,342,0.453,38.0,137.0,0.277,85,113,0.752,100.0,182.0,282.0,17,32.0,51.0,31.0,100,433,Toronto Raptors,20.23,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4131883446282043,3490415.066812075,3189620.206636605,0.9138226100856832,0.37758085154512844,15.44
Avery,Bradley,202340,2021-22,1610612747,LAL,31,45,40.0,1075,118,283,0.417,63.0,164.0,0.384,12,14,0.857,25.0,81.0,106.0,38,44.0,8.0,29.0,87,311,Los Angeles Lakers,23.89,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2095867264753935,3390979.3900537454,3189620.206636605,0.9406191662480293,0.19714129191393842,8.06
Mikal,Bridges,1628969,2021-22,1610612756,PHX,25,51,51.0,1774,261,502,0.52,70.0,188.0,0.372,65,75,0.867,53.0,167.0,220.0,108,64.0,23.0,41.0,97,657,Phoenix Suns,34.78,0.04130932045405912,1.087948946927491,0.7787355851803386,0.3397543672625902,3264827.937187796,3189620.206636605,0.9769642590672106,0.3319278736775454,13.57
Miles,Bridges,1628970,2021-22,1610612766,CHA,23,50,50.0,1789,374,770,0.486,93.0,294.0,0.316,156,199,0.784,60.0,302.0,362.0,170,52.0,44.0,90.0,130,997,Charlotte Hornets,35.78,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4499355390654658,3165947.3555475655,3189620.206636605,1.0074773356693876,0.4532998581206451,18.54
Oshae,Brissett,1629052,2021-22,1610612754,IND,23,40,1.0,766,92,225,0.409,34.0,104.0,0.327,38,61,0.623,50.0,124.0,174.0,28,22.0,13.0,27.0,56,256,Indiana Pacers,19.15,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2671300368282419,3253318.4461697447,3189620.206636605,0.9804205334992232,0.26189977322081204,10.71
Malcolm,Brogdon,1627763,2021-22,1610612754,IND,29,28,28.0,934,184,411,0.448,46.0,150.0,0.307,105,122,0.861,24.0,120.0,144.0,166,24.0,11.0,61.0,57,519,Indiana Pacers,33.36,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4430525837232345,3253318.4461697447,3189620.206636605,0.9804205334992232,0.43437785050214284,17.76
Armoni,Brooks,1629717,2021-22,1610612745,HOU,23,38,8.0,656,86,240,0.358,63.0,203.0,0.31,16,19,0.842,12.0,65.0,77.0,49,20.0,7.0,20.0,58,251,Houston Rockets,17.26,0.04130932045405912,1.087948946927491,0.7787355851803386,0.24350678705920348,3307963.486800199,3189620.206636605,0.9642247320335244,0.23479526650050497,9.6
Dillon,Brooks,1628415,2021-22,1610612763,MEM,26,21,20.0,587,145,340,0.426,33.0,101.0,0.327,64,72,0.889,17.0,52.0,69.0,57,27.0,4.0,37.0,69,387,Memphis Grizzlies,27.95,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4121860814809774,2986122.889160009,3189620.206636605,1.0681476700826065,0.4402756025743854,18.01
Bruce,Brown,1628971,2021-22,1610612751,BKN,25,42,18.0,859,108,226,0.478,10.0,36.0,0.278,26,33,0.788,51.0,128.0,179.0,48,41.0,22.0,28.0,105,252,Brooklyn Nets,20.45,0.04130932045405912,1.087948946927491,0.7787355851803386,0.28604516084138387,3288339.7115451293,3189620.206636605,0.9699789214107267,0.2774577765876834,11.35
Jaylen,Brown,1627759,2021-22,1610612738,BOS,25,39,39.0,1345,342,745,0.459,109.0,305.0,0.357,149,189,0.788,32.0,224.0,256.0,120,42.0,14.0,115.0,105,942,Boston Celtics,34.49,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4586644329043276,3038099.177110848,3189620.206636605,1.0498736284408758,0.4815396924100431,19.69
Sterling,Brown,1628425,2021-22,1610612742,DAL,26,36,3.0,513,51,128,0.398,27.0,79.0,0.342,10,11,0.909,22.0,104.0,126.0,29,12.0,5.0,21.0,43,139,Dallas Mavericks,14.25,0.04130932045405912,1.087948946927491,0.7787355851803386,0.22116228728800524,3328386.4252080917,3189620.206636605,0.9583082608676331,0.21194164690047615,8.67
Troy,Brown Jr.,1628972,2021-22,1610612741,CHI,22,40,3.0,675,71,167,0.425,28.0,82.0,0.341,18,24,0.75,27.0,100.0,127.0,47,22.0,4.0,19.0,45,188,Chicago Bulls,16.88,0.04130932045405912,1.087948946927491,0.7787355851803386,0.25151596015060096,3214531.0749079874,3189620.206636605,0.9922505436435716,0.24956684819446867,10.21
Jalen,Brunson,1628973,2021-22,1610612742,DAL,25,51,33.0,1613,327,650,0.503,50.0,148.0,0.338,102,127,0.803,29.0,166.0,195.0,282,48.0,3.0,88.0,94,806,Dallas Mavericks,31.63,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4225851859756098,3328386.4252080917,3189620.206636605,0.9583082608676331,0.4049668746407119,16.56
Reggie,Bullock,203493,2021-22,1610612742,DAL,30,44,13.0,1061,113,279,0.405,72.0,211.0,0.341,21,26,0.808,19.0,125.0,144.0,46,23.0,6.0,23.0,58,319,Dallas Mavericks,24.11,0.04130932045405912,1.087948946927491,0.7787355851803386,0.21950344934966776,3328386.4252080917,3189620.206636605,0.9583082608676331,0.2103519688007267,8.6
Alec,Burks,202692,2021-22,1610612752,NYK,30,51,20.0,1358,169,441,0.383,93.0,233.0,0.399,135,163,0.828,30.0,186.0,216.0,130,58.0,13.0,49.0,118,566,New York Knicks,26.63,0.04130932045405912,1.087948946927491,0.7787355851803386,0.32663773471182705,2879031.620058525,3189620.206636605,1.1078795329701054,0.36187526098295214,14.8
Jimmy,Butler,202710,2021-22,1610612748,MIA,32,34,34.0,1155,243,503,0.483,14.0,65.0,0.215,238,268,0.888,64.0,150.0,214.0,215,64.0,15.0,69.0,49,738,Miami Heat,33.97,0.04130932045405912,1.087948946927491,0.7787355851803386,0.6025617454548968,3027038.5941163898,3189620.206636605,1.0537097917536375,0.6349252113219876,25.97
Kentavious,Caldwell-Pope,203484,2021-22,1610612764,WAS,28,48,48.0,1415,196,480,0.408,94.0,253.0,0.372,60,68,0.882,23.0,145.0,168.0,83,50.0,19.0,59.0,83,546,Washington Wizards,29.48,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2670809486990701,3110253.695739358,3189620.206636605,1.0255176968380324,0.27389623937918706,11.2
Facundo,Campazzo,1630267,2021-22,1610612743,DEN,30,49,4.0,1020,96,254,0.378,50.0,162.0,0.309,53,66,0.803,17.0,78.0,95.0,190,53.0,20.0,60.0,102,295,Denver Nuggets,20.82,0.04130932045405912,1.087948946927491,0.7787355851803386,0.2751045057395349,3336897.756237723,3189620.206636605,0.9558639310042361,0.2629624742931692,10.75
Clint,Capela,203991,2021-22,1610612737,ATL,27,43,42.0,1235,214,369,0.58,0.0,1.0,0.0,51,110,0.464,165.0,364.0,529.0,63,32.0,60.0,23.0,100,479,Atlanta Hawks,28.72,0.04130932045405912,1.087948946927491,0.7787355851803386,0.49205383389309876,3369476.786242202,3189620.206636605,0.9466218077714725,0.465788889760769,19.05
Wendell,Carter Jr.,1628976,2021-22,1610612753,ORL,22,44,43.0,1294,226,454,0.498,53.0,159.0,0.333,95,133,0.714,90.0,362.0,452.0,116,30.0,29.0,74.0,122,600,Orlando Magic,29.41,0.04130932045405912,1.087948946927491,0.7787355851803386,0.4254978161343501,3087704.528581824,3189620.206636605,1.0330069399812651,0.439542197013656,17.98
Alex,Caruso,1627936,2021-22,1610612741,CHI,27,28,9.0,775,78,182,0.429,30.0,87.0,0.345,48,59,0.814,25.0,83.0,108.0,109,54.0,11.0,40.0,68,234,Chicago Bulls,27.68,0.04130932045405912,1.087948946927491,0.7787355851803386,0.32141181585033085,3214531.0749079874,3189620.206636605,0.9922505436435716,0.3189210490109583,13.04
Josh,Christopher,1630528,2021-22,1610612745,HOU,20,43,2.0,695,118,251,0.47,32.0,95.0,0.337,42,56,0.75,28.0,58.0,86.0,74,34.0,6.0,60.0,44,310,Houston Rockets,16.16,0.04130932045405912,1.087948946927491,0.7787355851803386,0.33498631756799296,3307963.486800199,3189620.206636605,0.9642247320335244,0.32300209229189514,13.21
